condition_id,model,param,N_valid,N_truth_avail,mean_bias,mean_rel_bias,coverage_95,mean_post_sd,emp_sd,sd_bias,mean_n_div,prop_div,mean_rhat
90,SG,phi21,200,200,0.008081951938898772,0.08081951938898771,0.995,0.051893450518574885,0.032691212158023814,0.01920223836055107,12.045,0.985,1.006346288487407
90,SG,phi22,200,200,-0.03253888807575592,-0.13015555230302367,0.995,0.0639510901377897,0.03664778707109554,0.027303303066694158,12.045,0.985,1.006346288487407
90,SG,rho,200,200,-0.8920548101235958,-1.7841096202471916,0,0.09280461854051583,0.11160355939534541,-0.018798940854829582,12.045,0.985,1.006346288487407
91,NG,mu[1],200,200,-0.0018271812214536375,-0.0018271812214536375,0.935,0.10234477530016674,0.11975920522243691,-0.017414429922270172,0,0,1.0010072174408169
91,NG,mu[2],200,200,0.00847925556528449,0.00847925556528449,0.935,0.10419519695773553,0.11118758610440364,-0.00699238914666811,0,0,1.0010072174408169
91,NG,phi11,200,200,-0.046919745218903644,-0.0853086276707339,0.96,0.09559881906815498,0.0855546260598819,0.010044193008273083,0,0,1.0010072174408169
91,NG,phi12,200,200,4.4935258168117656e-4,0.004493525816811769,0.96,0.10887665248605963,0.11015241774731797,-0.0012757652612583464,0,0,1.0010072174408169
91,NG,phi21,200,200,-0.012617852203068602,-0.126178522030686,0.975,0.09765751794417409,0.07756193640825872,0.02009558153591537,0,0,1.0010072174408169
91,NG,phi22,200,200,-0.02671981925271179,-0.10687927701084717,0.93,0.11041580674801343,0.11209966890719567,-0.0016838621591822311,0,0,1.0010072174408169
91,NG,rho,200,200,-0.04000018602778371,-0.08000037205556743,0.925,0.07869735053669934,0.07631322395399122,0.002384126582708118,0,0,1.0010072174408169
91,NG,sigma[1],200,200,-0.006575360209437977,-0.006575360209437977,0.95,0.07161476253697452,0.07766123901884778,-0.006046476481873259,0,0,1.0010072174408169
