"condition_id","rep_id","margin_type","true_rho","tau_empirical","tau_expected","status"
79,62,"skewnormal",0.3,0.166438251865388,0.193973368041357,"ok"
79,3,"skewnormal",0.3,0.158722907466626,0.193973368041357,"ok"
79,68,"skewnormal",0.3,0.151109080757322,0.193973368041357,"ok"
80,31,"skewnormal",0.3,0.21608040201005,0.193973368041357,"ok"
80,166,"skewnormal",0.3,0.255063194761687,0.193973368041357,"ok"
80,117,"skewnormal",0.3,0.102482107507233,0.193973368041357,"ok"
80,121,"skewnormal",0.3,0.216689508146795,0.193973368041357,"ok"
80,53,"skewnormal",0.3,0.223897264098269,0.193973368041357,"ok"
81,104,"chisq",0.3,0.171717171717172,0.193973368041357,"ok"
81,28,"chisq",0.3,0.164103345007868,0.193973368041357,"ok"
81,127,"chisq",0.3,0.205319526927567,0.193973368041357,"ok"
81,131,"chisq",0.3,0.178214303842445,0.193973368041357,"ok"
81,157,"chisq",0.3,0.192832851124308,0.193973368041357,"ok"
82,19,"skewnormal",0.5,0.341836734693878,0.333333333333333,"ok"
82,32,"skewnormal",0.5,0.198979591836735,0.333333333333333,"ok"
82,118,"skewnormal",0.5,0.222789115646259,0.333333333333333,"ok"
82,190,"skewnormal",0.5,0.38265306122449,0.333333333333333,"ok"
82,197,"skewnormal",0.5,0.384353741496599,0.333333333333333,"ok"
83,29,"skewnormal",0.5,0.340136054421769,0.333333333333333,"ok"
83,51,"skewnormal",0.5,0.370748299319728,0.333333333333333,"ok"
83,9,"skewnormal",0.5,0.295918367346939,0.333333333333333,"ok"
83,93,"skewnormal",0.5,0.19047619047619,0.333333333333333,"ok"
83,163,"skewnormal",0.5,0.297619047619048,0.333333333333333,"ok"
84,98,"chisq",0.5,0.285714285714286,0.333333333333333,"ok"
84,200,"chisq",0.5,0.324829931972789,0.333333333333333,"ok"
84,55,"chisq",0.5,0.345238095238095,0.333333333333333,"ok"
84,34,"chisq",0.5,0.307823129251701,0.333333333333333,"ok"
84,86,"chisq",0.5,0.352040816326531,0.333333333333333,"ok"
85,129,"skewnormal",0.5,0.183673469387755,0.333333333333333,"ok"
85,3,"skewnormal",0.5,0.379251700680272,0.333333333333333,"ok"
85,112,"skewnormal",0.5,0.335034013605442,0.333333333333333,"ok"
85,197,"skewnormal",0.5,0.418367346938776,0.333333333333333,"ok"
85,51,"skewnormal",0.5,0.275510204081633,0.333333333333333,"ok"
86,135,"skewnormal",0.5,0.397959183673469,0.333333333333333,"ok"
86,38,"skewnormal",0.5,0.360544217687075,0.333333333333333,"ok"
86,81,"skewnormal",0.5,0.222789115646259,0.333333333333333,"ok"
86,85,"skewnormal",0.5,0.202380952380952,0.333333333333333,"ok"
86,52,"skewnormal",0.5,0.181972789115646,0.333333333333333,"ok"
87,23,"chisq",0.5,0.183673469387755,0.333333333333333,"ok"
87,122,"chisq",0.5,0.251700680272109,0.333333333333333,"ok"
87,84,"chisq",0.5,0.403061224489796,0.333333333333333,"ok"
87,24,"chisq",0.5,0.178571428571429,0.333333333333333,"ok"
87,166,"chisq",0.5,0.401360544217687,0.333333333333333,"ok"
88,20,"skewnormal",0.5,0.267006802721088,0.333333333333333,"ok"
88,193,"skewnormal",0.5,0.428571428571429,0.333333333333333,"ok"
88,143,"skewnormal",0.5,0.171768707482993,0.333333333333333,"ok"
88,139,"skewnormal",0.5,0.197278911564626,0.333333333333333,"ok"
88,160,"skewnormal",0.5,0.314625850340136,0.333333333333333,"ok"
89,153,"skewnormal",0.5,0.397959183673469,0.333333333333333,"ok"
89,182,"skewnormal",0.5,0.374149659863946,0.333333333333333,"ok"
89,66,"skewnormal",0.5,0.365646258503401,0.333333333333333,"ok"
89,179,"skewnormal",0.5,0.389455782312925,0.333333333333333,"ok"
89,176,"skewnormal",0.5,0.428571428571429,0.333333333333333,"ok"
90,49,"chisq",0.5,0.198979591836735,0.333333333333333,"ok"
90,100,"chisq",0.5,0.329931972789116,0.333333333333333,"ok"
90,48,"chisq",0.5,0.195578231292517,0.333333333333333,"ok"
90,76,"chisq",0.5,0.336734693877551,0.333333333333333,"ok"
90,137,"chisq",0.5,0.416666666666667,0.333333333333333,"ok"
91,124,"skewnormal",0.5,0.26530612244898,0.333333333333333,"ok"
91,34,"skewnormal",0.5,0.392290249433107,0.333333333333333,"ok"
91,41,"skewnormal",0.5,0.31024531024531,0.333333333333333,"ok"
91,1,"skewnormal",0.5,0.353947639661925,0.333333333333333,"ok"
91,132,"skewnormal",0.5,0.223252937538652,0.333333333333333,"ok"
92,124,"skewnormal",0.5,0.453308596165739,0.333333333333333,"ok"
92,83,"skewnormal",0.5,0.514739229024943,0.333333333333333,"ok"
92,65,"skewnormal",0.5,0.316017316017316,0.333333333333333,"ok"
92,193,"skewnormal",0.5,0.335807050092764,0.333333333333333,"ok"
92,140,"skewnormal",0.5,0.355184498041641,0.333333333333333,"ok"
93,78,"chisq",0.5,0.377035662749948,0.333333333333333,"ok"
93,52,"chisq",0.5,0.313131313131313,0.333333333333333,"ok"
93,109,"chisq",0.5,0.3572459286745,0.333333333333333,"ok"
93,167,"chisq",0.5,0.417027417027417,0.333333333333333,"ok"
93,4,"chisq",0.5,0.283034425891569,0.333333333333333,"ok"
94,106,"skewnormal",0.5,0.3572459286745,0.333333333333333,"ok"
94,31,"skewnormal",0.5,0.283034425891569,0.333333333333333,"ok"
94,114,"skewnormal",0.5,0.365491651205937,0.333333333333333,"ok"
94,39,"skewnormal",0.5,0.336631622345908,0.333333333333333,"ok"
94,37,"skewnormal",0.5,0.433106575963719,0.333333333333333,"ok"
95,181,"skewnormal",0.5,0.271902700474129,0.333333333333333,"ok"
95,27,"skewnormal",0.5,0.400123685837972,0.333333333333333,"ok"
95,198,"skewnormal",0.5,0.397237682951969,0.333333333333333,"ok"
95,83,"skewnormal",0.5,0.2430426716141,0.333333333333333,"ok"
95,190,"skewnormal",0.5,0.341166769738198,0.333333333333333,"ok"
96,59,"chisq",0.5,0.383219954648526,0.333333333333333,"ok"
96,106,"chisq",0.5,0.320140177283034,0.333333333333333,"ok"
96,198,"chisq",0.5,0.264481550195836,0.333333333333333,"ok"
96,153,"chisq",0.5,0.354772211915069,0.333333333333333,"ok"
96,196,"chisq",0.5,0.27891156462585,0.333333333333333,"ok"
97,25,"skewnormal",0.5,0.293753865182437,0.333333333333333,"ok"
97,59,"skewnormal",0.5,0.304061018346733,0.333333333333333,"ok"
97,111,"skewnormal",0.5,0.179550608122037,0.333333333333333,"ok"
97,136,"skewnormal",0.5,0.367965367965368,0.333333333333333,"ok"
97,190,"skewnormal",0.5,0.357658214801072,0.333333333333333,"ok"
98,192,"skewnormal",0.5,0.302411873840445,0.333333333333333,"ok"
98,45,"skewnormal",0.5,0.272727272727273,0.333333333333333,"ok"
98,200,"skewnormal",0.5,0.323026180169037,0.333333333333333,"ok"
98,22,"skewnormal",0.5,0.314368171511029,0.333333333333333,"ok"
98,96,"skewnormal",0.5,0.266542980828695,0.333333333333333,"ok"
99,45,"chisq",0.5,0.270665842094414,0.333333333333333,"ok"
99,115,"chisq",0.5,0.397237682951969,0.333333333333333,"ok"
99,34,"chisq",0.5,0.240981240981241,0.333333333333333,"ok"
99,91,"chisq",0.5,0.366316223459081,0.333333333333333,"ok"
99,72,"chisq",0.5,0.253349824778396,0.333333333333333,"ok"
100,179,"skewnormal",0.5,0.321861834424648,0.333333333333333,"ok"
100,142,"skewnormal",0.5,0.29343688137658,0.333333333333333,"ok"
100,85,"skewnormal",0.5,0.29770062433379,0.333333333333333,"ok"
100,89,"skewnormal",0.5,0.320034516014416,0.333333333333333,"ok"
100,66,"skewnormal",0.5,0.381960306583422,0.333333333333333,"ok"
101,90,"skewnormal",0.5,0.270290848180295,0.333333333333333,"ok"
101,122,"skewnormal",0.5,0.366631135475357,0.333333333333333,"ok"
101,85,"skewnormal",0.5,0.32257245825085,0.333333333333333,"ok"
101,54,"skewnormal",0.5,0.325922542002944,0.333333333333333,"ok"
101,111,"skewnormal",0.5,0.497385919496472,0.333333333333333,"magnitude_warning"
102,180,"chisq",0.5,0.358002131871479,0.333333333333333,"ok"
102,27,"chisq",0.5,0.305923557179839,0.333333333333333,"ok"
102,145,"chisq",0.5,0.32064362215116,0.333333333333333,"ok"
102,42,"chisq",0.5,0.315060149231004,0.333333333333333,"ok"
102,175,"chisq",0.5,0.348053398304655,0.333333333333333,"ok"
103,117,"skewnormal",0.5,0.313232830820771,0.333333333333333,"ok"
103,138,"skewnormal",0.5,0.315161666920461,0.333333333333333,"ok"
103,68,"skewnormal",0.5,0.310187300137049,0.333333333333333,"ok"
103,167,"skewnormal",0.5,0.310897923963251,0.333333333333333,"ok"
103,102,"skewnormal",0.5,0.286939749251307,0.333333333333333,"ok"
104,191,"skewnormal",0.5,0.346023044515507,0.333333333333333,"ok"
104,167,"skewnormal",0.5,0.364905334754581,0.333333333333333,"ok"
104,176,"skewnormal",0.5,0.314654078473174,0.333333333333333,"ok"
104,54,"skewnormal",0.5,0.32490736510837,0.333333333333333,"ok"
104,136,"skewnormal",0.5,0.268463529770062,0.333333333333333,"ok"
105,80,"chisq",0.5,0.425409877671184,0.333333333333333,"ok"
105,174,"chisq",0.5,0.398812243033349,0.333333333333333,"ok"
105,17,"chisq",0.5,0.266027105223085,0.333333333333333,"ok"
105,128,"chisq",0.5,0.314857113852089,0.333333333333333,"ok"
105,164,"chisq",0.5,0.374143444495203,0.333333333333333,"ok"
106,186,"skewnormal",0.5,0.255570783208974,0.333333333333333,"ok"
106,105,"skewnormal",0.5,0.272118166590528,0.333333333333333,"ok"
106,167,"skewnormal",0.5,0.370894878432567,0.333333333333333,"ok"
106,148,"skewnormal",0.5,0.352215623572407,0.333333333333333,"ok"
106,182,"skewnormal",0.5,0.345718491447135,0.333333333333333,"ok"
107,112,"skewnormal",0.5,0.362773463275976,0.333333333333333,"ok"
107,183,"skewnormal",0.5,0.346733668341709,0.333333333333333,"ok"
107,139,"skewnormal",0.5,0.334145474848992,0.333333333333333,"ok"
107,175,"skewnormal",0.5,0.339931983148064,0.333333333333333,"ok"
107,16,"skewnormal",0.5,0.332318156438759,0.333333333333333,"ok"
108,73,"chisq",0.5,0.31637987919395,0.333333333333333,"ok"
108,171,"chisq",0.5,0.390386274808385,0.333333333333333,"ok"
108,8,"chisq",0.5,0.282574488604639,0.333333333333333,"ok"
108,155,"chisq",0.5,0.364499263996751,0.333333333333333,"ok"
108,103,"chisq",0.5,0.382163341962337,0.333333333333333,"ok"
