Model,T,skew_level,direction,VARset,rho,param,mean_rel_bias,coverage_95,mean_post_sd,emp_sd,mean_bias,sd_bias,RMSE
Normal–Gaussian (NG),200,Exponential,--,A,0.3,phi21,-0.11048317863074429,0.955,0.06851664198345074,0.06833821303718796,-0.011048317863074432,1.7842894626278472e-4,0.06922554939268893
Normal–Gaussian (NG),200,Exponential,--,A,0.3,phi22,-0.030301043030802294,0.955,0.06804902540493762,0.06647157125244241,-0.012120417212320914,0.0015774541524952168,0.06756755359023481
Normal–Gaussian (NG),200,Exponential,--,A,0.3,rho,-0.1529096844813749,0.825,0.06565489176435009,0.07951266474185696,-0.04587290534441246,-0.013857772977506871,0.0917964449153036
Normal–Gaussian (NG),200,Exponential,--,A,0.5,sigma[1],-0.011909879050488846,0.71,0.04998360031122921,0.0969176647648595,-0.011909879050488846,-0.046934064453630284,0.09764670482136589
Normal–Gaussian (NG),200,Exponential,--,A,0.5,sigma[2],-0.004072256411903587,0.665,0.05028745571755019,0.09866349082632114,-0.004072256411903587,-0.048376035108770955,0.09874749462300218
Normal–Gaussian (NG),200,Exponential,--,A,0.5,mu[1],0.007113303020607096,0.94,0.0708363921064229,0.07246008144971024,0.007113303020607096,-0.0016236893432873406,0.07280839569418915
Normal–Gaussian (NG),200,Exponential,--,A,0.5,mu[2],0.008927249542162771,0.93,0.07146593693006284,0.07645456073106204,0.008927249542162771,-0.004988623800999195,0.07697399327674054
Normal–Gaussian (NG),200,Exponential,--,A,0.5,phi11,-0.05751332833369725,0.94,0.07402821480671203,0.07343077175910487,-0.023005331333478905,5.974430476071574e-4,0.07695013652295166
Normal–Gaussian (NG),200,Exponential,--,A,0.5,phi12,0.06454912802242851,0.95,0.07411433771957975,0.07535033603195389,0.00645491280224285,-0.0012359983123741425,0.07562631181945162
Normal–Gaussian (NG),200,Exponential,--,A,0.5,phi21,-0.021768644800376043,0.945,0.07503091085520537,0.07669150195890032,-0.002176864480037606,-0.0016605911036949444,0.07672239054980273
Normal–Gaussian (NG),200,Exponential,--,A,0.5,phi22,-0.04701538641806065,0.95,0.07416891458149442,0.07252161026567196,-0.018806154567224266,0.0016473043158224676,0.07492032704902153
Normal–Gaussian (NG),200,Exponential,--,A,0.5,rho,-0.11075513073245753,0.75,0.05636674452566865,0.07780170327623054,-0.055377565366228766,-0.021434958750561887,0.09549753807598163
Normal–Gaussian (NG),200,Exponential,--,B,0.3,sigma[1],0.003992915182746961,0.705,0.05087731526254148,0.1004253238241406,0.003992915182746961,-0.04954800856159912,0.10050467171649342
Normal–Gaussian (NG),200,Exponential,--,B,0.3,sigma[2],0.0018089441195640599,0.72,0.050749094723936655,0.09826196654653772,0.0018089441195640599,-0.04751287182260107,0.09827861592645984
Normal–Gaussian (NG),200,Exponential,--,B,0.3,mu[1],-0.0030119424531247713,0.955,0.07185963294931354,0.06969507021655207,-0.0030119424531247713,0.0021645627327614714,0.06976012191668718
Normal–Gaussian (NG),200,Exponential,--,B,0.3,mu[2],0.003129152354136713,0.94,0.07168720959506232,0.0704926601778093,0.003129152354136713,0.0011945494172530269,0.07056207716188279
Normal–Gaussian (NG),200,Exponential,--,B,0.3,phi11,-0.039992517538638396,0.945,0.061424566223841126,0.06073853216664429,-0.021995884646251115,6.860340571968326e-4,0.06459867050589872
Normal–Gaussian (NG),200,Exponential,--,B,0.3,phi12,0.03917446972556777,0.935,0.07217471027206236,0.07653781923429105,0.0039174469725567745,-0.00436310896222869,0.0766380073065826
Normal–Gaussian (NG),200,Exponential,--,B,0.3,phi21,-0.13013079803992664,0.935,0.06179797479283352,0.06630560798748233,-0.013013079803992664,-0.004507633194648815,0.06757051055434436
Normal–Gaussian (NG),200,Exponential,--,B,0.3,phi22,-0.04262059273238766,0.955,0.07150486131028932,0.06703425142672731,-0.010655148183096916,0.004470609883562016,0.06787579131874225
Normal–Gaussian (NG),200,Exponential,--,B,0.3,rho,-0.16693873091712783,0.88,0.0658854263207701,0.06536165941349725,-0.050081619275138343,5.23766907272849e-4,0.08234266883278633
Normal–Gaussian (NG),200,Exponential,--,B,0.5,sigma[1],0.002764342502376359,0.7,0.050667695819898946,0.09174079911197867,0.002764342502376359,-0.04107310329207973,0.09178243737869936
Normal–Gaussian (NG),200,Exponential,--,B,0.5,sigma[2],-0.0059728523738817535,0.69,0.05017834951288151,0.10777451741259411,-0.0059728523738817535,-0.0575961678997126,0.10793989794787531
Normal–Gaussian (NG),200,Exponential,--,B,0.5,mu[1],-0.004462374074731687,0.96,0.07194681585736928,0.07542250293463862,-0.004462374074731687,-0.003475687077269335,0.07555439584371255
Normal–Gaussian (NG),200,Exponential,--,B,0.5,mu[2],1.5058119540645177e-5,0.945,0.07133632461551458,0.07538875914856585,1.5058119540645177e-5,-0.004052434533051277,0.07538876065241712
Normal–Gaussian (NG),200,Exponential,--,B,0.5,phi11,-0.04219121922556087,0.945,0.06660738018650571,0.06510726692388043,-0.02320517057405849,0.00150011326262528,0.06911899990356171
Normal–Gaussian (NG),200,Exponential,--,B,0.5,phi12,-0.029541131168887638,0.955,0.07868535041388518,0.06839571062700817,-0.002954113116888761,0.010289639786877011,0.06845947718527225
Normal–Gaussian (NG),200,Exponential,--,B,0.5,phi21,-0.02803749696211235,0.965,0.06637957318676647,0.06670757266702443,-0.002803749696211239,-3.279994802579539e-4,0.06676646810701724
Normal–Gaussian (NG),200,Exponential,--,B,0.5,phi22,-0.05431085536250188,0.935,0.07745774352307647,0.07808301091834624,-0.01357771384062547,-6.25267395269774e-4,0.0792547216714089
Normal–Gaussian (NG),200,Exponential,--,B,0.5,rho,-0.110206554548318,0.76,0.056371505218895314,0.07430650623502608,-0.055103277274159,-0.017935001016130762,0.09250852952678913
Exponential–Gaussian (EG),50,Exponential,++,A,0.3,sigma_exp[1],0.07718037064480088,0.965,0.1539835081639459,0.13446355910338886,0.07718037064480088,0.01951994906055704,0.15503953798828024
Exponential–Gaussian (EG),50,Exponential,++,A,0.3,sigma_exp[2],0.08068263544251197,0.945,0.1543899889494883,0.14699710401750168,0.08068263544251197,0.007392884931986615,0.16768373878072226
Exponential–Gaussian (EG),50,Exponential,++,A,0.3,mu[1],0.011946557664826765,0.98,0.1474148318574813,0.12868392076337876,0.011946557664826765,0.018730911094102548,0.12923726901739518
Exponential–Gaussian (EG),50,Exponential,++,A,0.3,mu[2],0.011533490233985087,0.97,0.14782202241003478,0.13705207684874343,0.011533490233985087,0.01076994556129135,0.13753651575320391
Exponential–Gaussian (EG),50,Exponential,++,A,0.3,phi11,-0.02924115077916975,0.945,0.05139376440348,0.05316185799946588,-0.011696460311667902,-0.001768093595985877,0.05443335677484713
Exponential–Gaussian (EG),50,Exponential,++,A,0.3,phi12,-0.02564667777192321,0.95,0.04811237286937644,0.0511073917550794,-0.0025646677771923193,-0.0029950188857029575,0.051171701289037926
Exponential–Gaussian (EG),50,Exponential,++,A,0.3,phi21,-0.035752233902291417,0.955,0.05083884961470115,0.05145040962925428,-0.0035752233902291413,-6.115600145531336e-4,0.051574478895167745
Exponential–Gaussian (EG),50,Exponential,++,A,0.3,phi22,-0.02420722256638315,0.96,0.05096611883478195,0.05167781883747815,-0.009682889026553261,-7.117000026962e-4,0.052577136663189986
Exponential–Gaussian (EG),50,Exponential,++,A,0.3,rho,0.056634499366789305,0.96,0.14636695729778304,0.13699015289682545,0.016990349810036793,0.009376804400957589,0.13803975506122515
Exponential–Gaussian (EG),50,Exponential,++,A,0.5,sigma_exp[1],0.053921699202323634,0.97,0.14980427895251952,0.12555683533729112,0.053921699202323634,0.024247443615228403,0.13664577763246658
Exponential–Gaussian (EG),50,Exponential,++,A,0.5,sigma_exp[2],0.06322489866730277,0.94,0.15114322953120993,0.1375859029579428,0.06322489866730277,0.013557326573267137,0.15141753037294972
Exponential–Gaussian (EG),50,Exponential,++,A,0.5,mu[1],-0.009441823658812453,0.975,0.14283753430410664,0.12531236993550962,-0.009441823658812453,0.017525164368597024,0.12566756977382082
Exponential–Gaussian (EG),50,Exponential,++,A,0.5,mu[2],-0.007787447307654084,0.95,0.14424069626698569,0.13257429186989722,-0.007787447307654084,0.011666404397088465,0.1328028132246233
Exponential–Gaussian (EG),50,Exponential,++,A,0.5,phi11,-0.03347862240850083,0.935,0.05392021672698354,0.055025629704204236,-0.01339144896340033,-0.0011054129772206933,0.056631712226309736
Exponential–Gaussian (EG),50,Exponential,++,A,0.5,phi12,0.028841063699207668,0.97,0.051864269230393945,0.05138385747430497,0.002884106369920769,4.804117560889762e-4,0.051464734318683744
Exponential–Gaussian (EG),50,Exponential,++,A,0.5,phi21,0.0398008195828751,0.945,0.05331245127118779,0.05553597590961055,0.00398008195828751,-0.0022235246384227567,0.05567841298589184
Exponential–Gaussian (EG),50,Exponential,++,A,0.5,phi22,-0.039165978307782595,0.955,0.05392385007059638,0.05518613867243985,-0.015666391323113035,-0.0012622886018434712,0.057366764931122555
Exponential–Gaussian (EG),50,Exponential,++,A,0.5,rho,0.030604945119946485,0.925,0.11754828475971404,0.11856881356514683,0.015302472559973242,-0.0010205288054327827,0.11955220289352798
Exponential–Gaussian (EG),50,Exponential,++,B,0.3,sigma_exp[1],0.09327336939235618,0.935,0.1559613291846008,0.13933379347809968,0.09327336939235618,0.016627535706501106,0.16767178487390375
Exponential–Gaussian (EG),50,Exponential,++,B,0.3,sigma_exp[2],0.07997948129827039,0.945,0.1541757695972205,0.1423418090061365,0.07997948129827039,0.01183396059108402,0.16327249621378312
Exponential–Gaussian (EG),50,Exponential,++,B,0.3,mu[1],0.023269020614777147,0.965,0.14960429147878665,0.13724658904831036,0.023269020614777147,0.012357702430476292,0.13920514906341183
Exponential–Gaussian (EG),50,Exponential,++,B,0.3,mu[2],0.007678644546828883,0.955,0.14789387583217056,0.13618376946380634,0.007678644546828883,0.011710106368364226,0.136400075687104
Exponential–Gaussian (EG),50,Exponential,++,B,0.3,phi11,-0.020557901103165178,0.975,0.044739808500223036,0.04061464889554529,-0.01130684560674085,0.004125159604677749,0.04215915633030496
Exponential–Gaussian (EG),50,Exponential,++,B,0.3,phi12,0.006304505396271189,0.98,0.0520269967197326,0.04911290028468031,6.304505396271174e-4,0.0029140964350522908,0.049116946589297134
Exponential–Gaussian (EG),50,Exponential,++,B,0.3,phi21,0.005153713311537416,0.96,0.044434493508019646,0.04065866471450557,5.153713311537414e-4,0.003775828793514076,0.04066193089334981
Exponential–Gaussian (EG),50,Exponential,++,B,0.3,phi22,-0.030580394870098344,0.97,0.05307737570841604,0.04984494906751902,-0.007645098717524586,0.0032324266408970195,0.05042783439673234
Exponential–Gaussian (EG),50,Exponential,++,B,0.3,rho,0.005071377040216724,0.955,0.14809412626568166,0.1398730462100767,0.001521413112065012,0.008221080055604957,0.1398813202466427
Exponential–Gaussian (EG),50,Exponential,++,B,0.5,sigma_exp[1],0.05093965077569413,0.965,0.14929362984895345,0.1294966947362745,0.05093965077569413,0.019796935112678937,0.1391554597159937
Exponential–Gaussian (EG),50,Exponential,++,B,0.5,sigma_exp[2],0.0711847754989259,0.945,0.15203058978510514,0.1399296588417992,0.0711847754989259,0.012100930943305943,0.15699548301277585
Exponential–Gaussian (EG),50,Exponential,++,B,0.5,mu[1],-0.01632631746453885,0.98,0.1424253192239422,0.12268253713407669,-0.01632631746453885,0.019742782089865504,0.12376410448755734
Exponential–Gaussian (EG),50,Exponential,++,B,0.5,mu[2],-4.325857590871267e-4,0.97,0.14514378584978022,0.1321285783470391,-4.325857590871267e-4,0.013015207502741127,0.13212928648278022
Exponential–Gaussian (EG),50,Exponential,++,B,0.5,phi11,-0.014498639870194133,0.975,0.047070851996558215,0.044848106183532105,-0.007974251928606771,0.00222274581302611,0.045551523817214494
Exponential–Gaussian (EG),50,Exponential,++,B,0.5,phi12,0.029221146188875523,0.985,0.052854341655124246,0.0458095859341663,0.0029221146188875523,0.007044755720957946,0.04590268965219449
Exponential–Gaussian (EG),50,Exponential,++,B,0.5,phi21,0.04532118711440996,0.965,0.04753070746102525,0.049519776951066435,0.004532118711440996,-0.0019890694900411843,0.04972673736832092
Exponential–Gaussian (EG),50,Exponential,++,B,0.5,phi22,-0.04134103493059398,0.96,0.05560894639003554,0.04705433504537923,-0.010335258732648496,0.008554611344656307,0.048176010831466644
Exponential–Gaussian (EG),50,Exponential,++,B,0.5,rho,0.02043035664242348,0.96,0.11757809706193874,0.11164587854236867,0.01021517832121174,0.0059322185195700705,0.11211222976835084
Exponential–Gaussian (EG),50,Exponential,+-,A,0.3,sigma_exp[1],0.0800848899659228,0.905,0.15414198423166792,0.15588195869494806,0.0800848899659228,-0.0017399744632801417,0.17525060526978917
Exponential–Gaussian (EG),50,Exponential,+-,A,0.3,sigma_exp[2],0.08863711833506202,0.925,0.15528372223958453,0.14439616413174453,0.08863711833506202,0.010887558107840006,0.1694307851681786
Exponential–Gaussian (EG),50,Exponential,+-,A,0.3,mu[1],0.011604565360975845,0.945,0.14771601101854392,0.14932035190222376,0.011604565360975845,-0.0016043408836798334,0.14977060268764728
Exponential–Gaussian (EG),50,Exponential,+-,A,0.3,mu[2],-0.018656872500595178,0.975,0.14892627964257682,0.13720769216895926,-0.018656872500595178,0.011718587473617564,0.1384703205811099
Exponential–Gaussian (EG),50,Exponential,+-,A,0.3,phi11,-0.031154297402797067,0.95,0.04730992344087225,0.045336323861405355,-0.012461718961118829,0.0019735995794668976,0.047017833858357845
Exponential–Gaussian (EG),50,Exponential,+-,A,0.3,phi12,-0.014782830382543964,0.95,0.04741016639985766,0.051419156926709696,-0.0014782830382543942,-0.004008990526852038,0.0514404026014065
Exponential–Gaussian (EG),50,Exponential,+-,A,0.3,phi21,0.00807373159305562,0.96,0.046908801495821155,0.04548638128254406,8.073731593055639e-4,0.001422420213277098,0.045493546065341416
Exponential–Gaussian (EG),50,Exponential,+-,A,0.3,phi22,-0.04071559426900245,0.96,0.048161095040531204,0.04230725740262894,-0.01628623770760098,0.005853837637902266,0.045333713366552994
Exponential–Gaussian (EG),50,Exponential,+-,A,0.3,rho,-0.04565521481106016,0.97,0.14575281035998772,0.13950655799760187,-0.013696564443318043,0.006246252362385851,0.14017730059424108
Exponential–Gaussian (EG),50,Exponential,+-,A,0.5,sigma_exp[1],0.06715495930345948,0.955,0.15154073366054735,0.13179442210222891,0.06715495930345948,0.019746311558318436,0.14791740349367205
Exponential–Gaussian (EG),50,Exponential,+-,A,0.5,sigma_exp[2],0.06331732803170032,0.935,0.15106016488397125,0.14330420962968218,0.06331732803170032,0.007755955254289071,0.1566690158476201
Exponential–Gaussian (EG),50,Exponential,+-,A,0.5,mu[1],-0.005956488909966915,0.975,0.1446711447683093,0.1250888055278649,-0.005956488909966915,0.01958233924044442,0.125230543512845
Exponential–Gaussian (EG),50,Exponential,+-,A,0.5,mu[2],0.005131238024469792,0.97,0.14397811211835398,0.12803833321630267,0.005131238024469792,0.01593977890205131,0.12814111118791158
Exponential–Gaussian (EG),50,Exponential,+-,A,0.5,phi11,-0.0338181902710657,0.955,0.05196206862387635,0.05306699847701896,-0.013527276108426274,-0.0011049298531426166,0.05476398019020836
Exponential–Gaussian (EG),50,Exponential,+-,A,0.5,phi12,0.010631535922062533,0.965,0.05046988682171375,0.04989990369895021,0.0010631535922062522,5.699831227635385e-4,0.04991122804264714
Exponential–Gaussian (EG),50,Exponential,+-,A,0.5,phi21,0.02381245836732003,0.955,0.04995386227200921,0.04956363982155147,0.0023812458367320015,3.902224504577362e-4,0.0496208093857349
Exponential–Gaussian (EG),50,Exponential,+-,A,0.5,phi22,-0.01977016032832901,0.945,0.051189311049900155,0.05345022954472497,-0.007908064131331608,-0.0022609184948248137,0.05403206933561812
Exponential–Gaussian (EG),50,Exponential,+-,A,0.5,rho,-0.05326546383312119,0.95,0.1154491437272171,0.11118261204643502,-0.026632731916560595,0.0042665316807820736,0.11432793023057605
Exponential–Gaussian (EG),50,Exponential,+-,B,0.3,sigma_exp[1],0.07216487341089274,0.94,0.1530438630089473,0.1409272074574184,0.07216487341089274,0.012116655551528882,0.15832955111461797
Exponential–Gaussian (EG),50,Exponential,+-,B,0.3,sigma_exp[2],0.06242321499904429,0.97,0.15201156791595322,0.12901030638975253,0.06242321499904429,0.02300126152620069,0.14331893428851167
Exponential–Gaussian (EG),50,Exponential,+-,B,0.3,mu[1],0.008673355197609972,0.94,0.14653220157898747,0.13799867354852677,0.008673355197609972,0.008533528030460702,0.13827096944600037
Exponential–Gaussian (EG),50,Exponential,+-,B,0.3,mu[2],0.005334504671953279,0.965,0.14557014979496155,0.12280952490442006,0.005334504671953279,0.022760624890541495,0.12292532833938033
Exponential–Gaussian (EG),50,Exponential,+-,B,0.3,phi11,-0.021502892482177377,0.96,0.04408659055939209,0.039876234606676816,-0.011826590865197566,0.004210355952715274,0.041593056366411744
Exponential–Gaussian (EG),50,Exponential,+-,B,0.3,phi12,0.05790587813931564,0.965,0.05035757399178202,0.045715911749245976,0.005790587813931565,0.004641662242536045,0.046081183733663995
Exponential–Gaussian (EG),50,Exponential,+-,B,0.3,phi21,-0.015446849625308694,0.975,0.0404021428520258,0.03873908206747758,-0.0015446849625308688,0.001663060784548219,0.03876986627606848
Exponential–Gaussian (EG),50,Exponential,+-,B,0.3,phi22,-0.04613547174621413,0.955,0.05210178151257777,0.04604411883205117,-0.011533867936553532,0.006057662680526599,0.04746673560081741
Exponential–Gaussian (EG),50,Exponential,+-,B,0.3,rho,-0.04427726906407586,0.98,0.147084589808674,0.13794312022791422,-0.013283180719222753,0.009141469580759787,0.13858119391978238
Exponential–Gaussian (EG),50,Exponential,+-,B,0.5,sigma_exp[1],0.07846803219302433,0.965,0.15286661242708963,0.13426976425332024,0.07846803219302433,0.018596848173769387,0.1555172069865187
Exponential–Gaussian (EG),50,Exponential,+-,B,0.5,sigma_exp[2],0.06623447917195861,0.94,0.151460937613907,0.1403045716519459,0.06623447917195861,0.011156365961961096,0.1551527603931578
Exponential–Gaussian (EG),50,Exponential,+-,B,0.5,mu[1],0.01071687550757373,0.975,0.14592770196697688,0.1257174510641702,0.01071687550757373,0.020210250902806676,0.12617340814417619
Exponential–Gaussian (EG),50,Exponential,+-,B,0.5,mu[2],0.009677472567649198,0.98,0.1445462973847732,0.12921633235141178,0.009677472567649198,0.015329965033361426,0.12957821584528825
Exponential–Gaussian (EG),50,Exponential,+-,B,0.5,phi11,-0.009372110688675547,0.955,0.0457248854944741,0.04669053349009447,-0.005154660878771557,-9.656479956203709e-4,0.04697421043897142
Exponential–Gaussian (EG),50,Exponential,+-,B,0.5,phi12,0.0044660865434344235,0.945,0.0521972634605326,0.05569034877496805,4.4660865434344177e-4,-0.00349308531443545,0.055692139534836684
Exponential–Gaussian (EG),50,Exponential,+-,B,0.5,phi21,-0.04397137641492901,0.94,0.042386961045200525,0.03912073188963964,-0.004397137641492902,0.003266229155560886,0.03936707358973107
Exponential–Gaussian (EG),50,Exponential,+-,B,0.5,phi22,-0.04047901191957202,0.955,0.05151008795694079,0.043118878680855,-0.010119752979893004,0.00839120927608579,0.04429048542371539
Exponential–Gaussian (EG),50,Exponential,+-,B,0.5,rho,-0.04535365804602338,0.935,0.11600624745001586,0.10596889177802539,-0.02267682902301169,0.010037355671990475,0.10836809770039225
Exponential–Gaussian (EG),50,Exponential,--,A,0.3,sigma_exp[1],0.07705996667697813,0.95,0.1539117183247636,0.13559620261778205,0.07705996667697813,0.01831551570698156,0.15596335668553554
Exponential–Gaussian (EG),50,Exponential,--,A,0.3,sigma_exp[2],0.06014496388892746,0.945,0.1517273259813442,0.14821896264602605,0.06014496388892746,0.0035083633353181487,0.1599571116551698
Exponential–Gaussian (EG),50,Exponential,--,A,0.3,mu[1],-0.0027548292492988397,0.985,0.14743445071903158,0.12952583673669096,-0.0027548292492988397,0.017908613982340615,0.12955512906300823
Exponential–Gaussian (EG),50,Exponential,--,A,0.3,mu[2],0.00917337158340724,0.955,0.14530057151230566,0.13854360175246463,0.00917337158340724,0.006756969759841025,0.13884696731564858
Exponential–Gaussian (EG),50,Exponential,--,A,0.3,phi11,-0.024103899539980336,0.98,0.047644490509484896,0.040541326492400324,-0.009641559815992125,0.007103164017084572,0.04167203894038249
Exponential–Gaussian (EG),50,Exponential,--,A,0.3,phi12,-0.04778832920756931,0.985,0.049191628481354645,0.04482770698203874,-0.004778832920756932,0.004363921499315908,0.04508170978736315
Exponential–Gaussian (EG),50,Exponential,--,A,0.3,phi21,0.02621979096471501,0.965,0.047113070908897665,0.044635549722677775,0.0026219790964715013,0.00247752118621989,0.04471249348256003
Exponential–Gaussian (EG),50,Exponential,--,A,0.3,phi22,-0.031047162805988616,0.955,0.04935655721151427,0.047581198302640744,-0.012418865122395454,0.0017753589088735228,0.049175183200914185
Exponential–Gaussian (EG),50,Exponential,--,A,0.3,rho,0.07991228560715974,0.935,0.1447486464391929,0.13760710274807583,0.02397368568214792,0.00714154369111708,0.13967982077560784
Exponential–Gaussian (EG),50,Exponential,--,A,0.5,sigma_exp[1],0.07728855209666176,0.965,0.1526444533156971,0.11865303453730953,0.07728855209666176,0.03399141877838756,0.14160530671592209
Exponential–Gaussian (EG),50,Exponential,--,A,0.5,sigma_exp[2],0.0708180594107837,0.95,0.15174879969768051,0.14727015700727852,0.0708180594107837,0.0044786426904019905,0.16341265766046936
Exponential–Gaussian (EG),50,Exponential,--,A,0.5,mu[1],-0.006210918109949637,0.985,0.14568973406813487,0.11550248425611127,-0.006210918109949637,0.0301872498120236,0.11566935364694372
Exponential–Gaussian (EG),50,Exponential,--,A,0.5,mu[2],-2.903020863200921e-4,0.95,0.14483018083013674,0.13618585089262236,-2.903020863200921e-4,0.008644329937514378,0.13618616030510916
Exponential–Gaussian (EG),50,Exponential,--,A,0.5,phi11,-0.046493560686313246,0.97,0.055819883959448736,0.04758397803930025,-0.0185974242745253,0.008235905920148487,0.05108912952567612
Exponential–Gaussian (EG),50,Exponential,--,A,0.5,phi12,0.10038929907841834,0.975,0.05668657634196212,0.05361849461759113,0.010038929907841833,0.003068081724370994,0.05455018862250808
Exponential–Gaussian (EG),50,Exponential,--,A,0.5,phi21,-0.02665979292422198,0.98,0.054844628754460854,0.049993508295801396,-0.002665979292422197,0.004851120458659458,0.05006454151702567
Exponential–Gaussian (EG),50,Exponential,--,A,0.5,phi22,-0.035448477960982355,0.95,0.05526050942211551,0.05254970151357572,-0.014179391184392947,0.0027108079085397876,0.0544290939068982
Exponential–Gaussian (EG),50,Exponential,--,A,0.5,rho,0.060938863330779906,0.945,0.11424045275318294,0.10603844483389432,0.030469431665389953,0.008202007919288615,0.11032922572375245
Exponential–Gaussian (EG),50,Exponential,--,B,0.3,sigma_exp[1],0.05776359015595415,0.95,0.15126955763253092,0.1367167969994225,0.05776359015595415,0.014552760633108425,0.1484187148896201
Exponential–Gaussian (EG),50,Exponential,--,B,0.3,sigma_exp[2],0.07321296351121107,0.95,0.15347309210767976,0.13583001743157844,0.07321296351121107,0.017643074676101322,0.15430467154806696
Exponential–Gaussian (EG),50,Exponential,--,B,0.3,mu[1],0.006414966772541614,0.97,0.14478510050754098,0.13603258607192314,0.006414966772541614,0.008752514435617836,0.1361837592083138
Exponential–Gaussian (EG),50,Exponential,--,B,0.3,mu[2],-0.0049338238624882045,0.98,0.1470696980078664,0.12315392687561148,-0.0049338238624882045,0.023915771132254918,0.1232527173038774
Exponential–Gaussian (EG),50,Exponential,--,B,0.3,phi11,-0.02692609159641698,0.95,0.045797753931261016,0.04395961794350643,-0.014809350378029346,0.0018381359877545841,0.046387119638519166
Exponential–Gaussian (EG),50,Exponential,--,B,0.3,phi12,0.007678002233270586,0.97,0.050346029078768055,0.04818365450725552,7.678002233270585e-4,0.0021623745715125334,0.04818977151696723
Exponential–Gaussian (EG),50,Exponential,--,B,0.3,phi21,0.013075980803350047,0.94,0.04551981192421242,0.042964247518698546,0.0013075980803350055,0.0025555644055138757,0.04298414100092835
Exponential–Gaussian (EG),50,Exponential,--,B,0.3,phi22,-0.04889783797897297,0.94,0.05420477498850671,0.052404290243514576,-0.012224459494743243,0.0018004847449921355,0.05381121672909037
Exponential–Gaussian (EG),50,Exponential,--,B,0.3,rho,0.0349858798222527,0.95,0.14538747625402457,0.1515540540918049,0.010495763946675809,-0.006166577837780324,0.15191705754287788
Exponential–Gaussian (EG),50,Exponential,--,B,0.5,sigma_exp[1],0.06980306970512402,0.92,0.1517322608960008,0.14615290105075046,0.06980306970512402,0.005579359845250348,0.16196647500581365
Exponential–Gaussian (EG),50,Exponential,--,B,0.5,sigma_exp[2],0.055077804599064153,0.96,0.14952769447447614,0.14384349423592557,0.055077804599064153,0.0056842002385505686,0.15402764490004203
Exponential–Gaussian (EG),50,Exponential,--,B,0.5,mu[1],0.006883814564110236,0.96,0.144938389672529,0.13699939176852038,0.006883814564110236,0.007938997904008621,0.13717222841339854
Exponential–Gaussian (EG),50,Exponential,--,B,0.5,mu[2],0.013643324812427731,0.96,0.14293317767569483,0.13849441188643424,0.013643324812427731,0.004438765789260585,0.13916480314974294
Exponential–Gaussian (EG),50,Exponential,--,B,0.5,phi11,-0.012621115610559536,0.98,0.04710487713595873,0.044644840511011086,-0.006941613585807741,0.002460036624947641,0.045181276912326054
Exponential–Gaussian (EG),50,Exponential,--,B,0.5,phi12,-0.00430014936819324,0.98,0.05417723113997545,0.04528817873397464,-4.300149368193235e-4,0.008889052406000804,0.04529022020134502
Exponential–Gaussian (EG),50,Exponential,--,B,0.5,phi21,-0.00758392684099995,0.95,0.04660193797731614,0.04593550038907306,-7.583926840999931e-4,6.664375882430781e-4,0.04594176047408096
Exponential–Gaussian (EG),50,Exponential,--,B,0.5,phi22,-0.0646095431983057,0.95,0.05603233378225993,0.05208557331255665,-0.016152385799576424,0.003946760469703277,0.05453261881036039
Exponential–Gaussian (EG),50,Exponential,--,B,0.5,rho,0.06534185939523249,0.955,0.11346109708977423,0.0991669724989806,0.032670929697616244,0.014294124590793628,0.10441014357772026
Exponential–Gaussian (EG),100,Exponential,++,A,0.3,sigma_exp[1],0.04937263448506651,0.965,0.10547988046459182,0.09726000190704587,0.04937263448506651,0.008219878557545954,0.10907412620303014
Exponential–Gaussian (EG),100,Exponential,++,A,0.3,sigma_exp[2],0.03694511203370416,0.945,0.10443308709966236,0.0990720127551011,0.03694511203370416,0.005361074344561262,0.10573648856723901
Exponential–Gaussian (EG),100,Exponential,++,A,0.3,mu[1],0.012547276167989794,0.97,0.10277007694325627,0.09527726701025774,0.012547276167989794,0.007492809932998529,0.09609990503730871
Exponential–Gaussian (EG),100,Exponential,++,A,0.3,mu[2],-8.088976926435557e-4,0.945,0.10168424334295899,0.09623246886944095,-8.088976926435557e-4,0.005451774473518037,0.09623586847005168
Exponential–Gaussian (EG),100,Exponential,++,A,0.3,phi11,-0.011316082361211087,0.955,0.02426162517629763,0.02473399008455628,-0.004526432944484436,-4.7236490825864827e-4,0.02514475811583485
Exponential–Gaussian (EG),100,Exponential,++,A,0.3,phi12,0.007959032441353132,0.94,0.02353180808414701,0.026609383525217835,7.959032441353116e-4,-0.0030775754410708248,0.026621283845189726
Exponential–Gaussian (EG),100,Exponential,++,A,0.3,phi21,0.002823783042400248,0.955,0.022516717367692642,0.02365612800208984,2.8237830424002506e-4,-0.0011394106343971984,0.023657813287748398
Exponential–Gaussian (EG),100,Exponential,++,A,0.3,phi22,-0.0072458963956088295,0.97,0.022874461896474102,0.02360590973238162,-0.002898358558243531,-7.314478359075165e-4,0.02378317591545529
Exponential–Gaussian (EG),100,Exponential,++,A,0.3,rho,0.09168824646358106,0.95,0.0979487344377935,0.09460369411509392,0.02750647393907431,0.003345040322699583,0.0985213938633799
