condition_id,Model,param,mcmc_status,dgp_level,direction,T,rho,VARset,N_valid,mean_rel_bias,coverage_95,RMSE,mean_post_sd,emp_sd,sd_bias
19,Normal (NG),rho,Clean,Exponential,++,50,0.3,B,200,-0.2669077987288055,0.925,0.15204217420510768,0.12943803992509564,0.1292487646556563,1.8927526943934847e-4
19,Exponential (EG),mu[1],Clean,Exponential,++,50,0.3,B,200,0.03724782191544658,0.95,0.14420882482683392,0.14349354359624872,0.13931541522922597,0.004178128367022749
19,Exponential (EG),mu[2],Clean,Exponential,++,50,0.3,B,200,0.02168935070095015,0.95,0.13981032743689104,0.14194289279903874,0.13811770242869623,0.0038251903703425127
19,Exponential (EG),phi11,Clean,Exponential,++,50,0.3,B,200,-0.018229757594596996,0.965,0.04117091614363933,0.04217923475227263,0.039931395008994584,0.0022478397432780448
19,Exponential (EG),phi12,Clean,Exponential,++,50,0.3,B,200,0.009361446407218765,0.97,0.04961194375529075,0.04917626281076335,0.0496031107531552,-4.2684794239184615e-4
19,Exponential (EG),phi21,Clean,Exponential,++,50,0.3,B,200,0.011629523170820852,0.95,0.040422486056067464,0.04199755327111026,0.040405753561357595,0.0015917997097526643
19,Exponential (EG),phi22,Clean,Exponential,++,50,0.3,B,200,-0.027474840289601492,0.94,0.05059744349241959,0.050183965659065674,0.05012905454833454,5.49111107311373e-5
19,Exponential (EG),rho,Clean,Exponential,++,50,0.3,B,200,-0.1666065889030793,0.945,0.1322674531737059,0.12757829055053574,0.12246012076233516,0.00511816978820058
20,Normal (NG),sigma[1],Clean,Exponential,--,50,0.3,B,200,0.0025786311371364403,0.68,0.20560952191342616,0.10524874569108886,0.20559335145603871,-0.10034460576494986
20,Normal (NG),sigma[2],Clean,Exponential,--,50,0.3,B,200,-0.002704981955753647,0.72,0.2059049277659058,0.10472272081093487,0.20588715926667678,-0.10116443845574191
20,Normal (NG),mu[1],Clean,Exponential,--,50,0.3,B,200,0.019123078556618954,0.92,0.17504004216401076,0.14988500255916332,0.17399231082808242,-0.024107308268919103
20,Normal (NG),mu[2],Clean,Exponential,--,50,0.3,B,200,0.007580393543087177,0.93,0.1495150330839256,0.1490458747587712,0.14932274693367817,-2.7687217490696137e-4
20,Normal (NG),phi11,Clean,Exponential,--,50,0.3,B,200,-0.14898765183605986,0.93,0.14768437910589208,0.12759202728704616,0.12286572512709514,0.004726302159951026
20,Normal (NG),phi12,Clean,Exponential,--,50,0.3,B,200,0.025942049464933038,0.95,0.14712031746389828,0.1483090359298249,0.14709744359224536,0.0012115923375795312
20,Normal (NG),phi21,Clean,Exponential,--,50,0.3,B,200,-0.14448228273297176,0.935,0.1464985890594258,0.13012210651143077,0.1457843794655834,-0.015662272954152623
20,Normal (NG),phi22,Clean,Exponential,--,50,0.3,B,200,-0.21827865070753394,0.92,0.15072886770748614,0.14421161005863198,0.14050389131875318,0.003707718739878796
20,Normal (NG),rho,Clean,Exponential,--,50,0.3,B,200,-0.22961592655578283,0.895,0.15885542770481736,0.12862335033659655,0.14314305528300733,-0.014519704946410777
20,Exponential (EG),mu[1],Clean,Exponential,--,50,0.3,B,200,-0.007201237909918317,0.955,0.13790517278100722,0.1389163733363095,0.13771702455515153,0.0011993487811579606
20,Exponential (EG),mu[2],Clean,Exponential,--,50,0.3,B,200,-0.018983955033635862,0.965,0.12671128964172848,0.14116850708712336,0.12528112536990918,0.015887381717214183
20,Exponential (EG),phi11,Clean,Exponential,--,50,0.3,B,200,-0.024747064785325863,0.945,0.04582188702091798,0.04332624009543828,0.04375373266902281,-4.274925735845356e-4
20,Exponential (EG),phi12,Clean,Exponential,--,50,0.3,B,200,0.014494711874866508,0.955,0.048104239901316743,0.047541422719188,0.04808239729630876,-5.409745771207605e-4
20,Exponential (EG),phi21,Clean,Exponential,--,50,0.3,B,200,0.008361491971055185,0.94,0.043033967273610696,0.042797859762036046,0.04302584332498755,-2.279835629515059e-4
20,Exponential (EG),phi22,Clean,Exponential,--,50,0.3,B,200,-0.03934327047122533,0.925,0.052094744451158616,0.0508762584083016,0.051157786222829973,-2.81527814528372e-4
20,Exponential (EG),rho,Clean,Exponential,--,50,0.3,B,200,-0.14141126084461658,0.93,0.13761713790928853,0.12621441298232813,0.13091498624647357,-0.004700573264145441
21,Normal (NG),sigma[1],Clean,Exponential,+-,50,0.3,B,200,-5.6889202652760706e-5,0.71,0.19013580842644576,0.10484995983548537,0.19013579991573576,-0.08528584008025039
21,Normal (NG),sigma[2],Clean,Exponential,+-,50,0.3,B,200,-0.02497551312466883,0.73,0.17823376284196293,0.10235724157659117,0.17647520494665697,-0.0741179633700658
21,Normal (NG),mu[1],Clean,Exponential,+-,50,0.3,B,200,0.005725039449235678,0.905,0.17686159029590065,0.14946166324946794,0.17676890576484233,-0.02730724251537439
21,Normal (NG),mu[2],Clean,Exponential,+-,50,0.3,B,200,0.011132775071296874,0.925,0.14861872796754658,0.14610851983724352,0.14820117280879905,-0.002092652971555531
21,Normal (NG),phi11,Clean,Exponential,+-,50,0.3,B,200,-0.14386706461650162,0.945,0.14092270944560964,0.1268922119735231,0.11661108876250877,0.010281123211014334
21,Normal (NG),phi12,Clean,Exponential,+-,50,0.3,B,200,-0.08542064561276247,0.96,0.13210189637006303,0.1474384024418649,0.13182543061791174,0.015612971823953159
21,Normal (NG),phi21,Clean,Exponential,+-,50,0.3,B,200,0.08397633992442358,0.97,0.12222962089395095,0.12700518933461222,0.1219408051769708,0.005064384157641419
21,Normal (NG),phi22,Clean,Exponential,+-,50,0.3,B,200,-0.16500559802460651,0.975,0.13937103801842665,0.14147584627952353,0.13312628695008963,0.008349559329433903
21,Normal (NG),rho,Clean,Exponential,+-,50,0.3,B,200,-1.7725858417559406,0.01,0.5500945720819164,0.12879026113335632,0.14077850424891314,-0.011988243115556824
21,Exponential (EG),mu[1],Clean,Exponential,+-,50,0.3,B,200,0.022746004617127405,0.935,0.14188634757900187,0.1407337762486022,0.14005125812811162,6.825181204905828e-4
21,Exponential (EG),mu[2],Clean,Exponential,+-,50,0.3,B,200,-0.008675539237134157,0.96,0.12523825498360514,0.13962897782845493,0.12493740644932344,0.01469157137913149
21,Exponential (EG),phi11,Clean,Exponential,+-,50,0.3,B,200,-0.01816353486652306,0.955,0.04115728371241849,0.04143226779249615,0.039926470141162865,0.0015057976513332821
21,Exponential (EG),phi12,Clean,Exponential,+-,50,0.3,B,200,0.057344281143687365,0.945,0.04636273575247156,0.047534333312981736,0.0460067342967814,0.0015275990162003372
21,Exponential (EG),phi21,Clean,Exponential,+-,50,0.3,B,200,-0.020705940176351918,0.965,0.038533582160200246,0.03796302729801911,0.038477910474856034,-5.148831768369208e-4
21,Exponential (EG),phi22,Clean,Exponential,+-,50,0.3,B,200,-0.041877337296780566,0.955,0.0465869362731291,0.04905817876766581,0.045395326522945305,0.003662852244720502
21,Exponential (EG),rho,Clean,Exponential,+-,50,0.3,B,200,-1.860514158755082,0.005,0.5708381070764651,0.12749663905585634,0.1196661202977275,0.007830518758128846
22,Normal (NG),sigma[1],Clean,Exponential,++,100,0.3,B,200,-0.011042685131190137,0.75,0.13337316021104348,0.07172999174918548,0.1329152322714521,-0.06118524052226662
22,Normal (NG),sigma[2],Clean,Exponential,++,100,0.3,B,200,-0.005464491785009238,0.73,0.13713150091667048,0.07213194817070936,0.13702258161774053,-0.06489063344703117
22,Normal (NG),mu[1],Clean,Exponential,++,100,0.3,B,200,-0.005525790582728225,0.93,0.10943230170414969,0.10180447149987526,0.10929270009796573,-0.007488228598090466
22,Normal (NG),mu[2],Clean,Exponential,++,100,0.3,B,200,-0.006107914642839702,0.92,0.10401861419989016,0.10225398242792108,0.10383913269467043,-0.0015851502667493522
22,Normal (NG),phi11,Clean,Exponential,++,100,0.3,B,200,-0.06794657738752818,0.95,0.08910364071373754,0.0879659153176231,0.08088816805560824,0.0070777472620148635
22,Normal (NG),phi12,Clean,Exponential,++,100,0.3,B,200,0.07703116489629047,0.955,0.10068410218482883,0.10332221240209226,0.1003889955578412,0.0029332168442510603
22,Normal (NG),phi21,Clean,Exponential,++,100,0.3,B,200,-0.089651235814504,0.97,0.08794657681035507,0.08961695507403954,0.08748843884667852,0.002128516227361016
22,Normal (NG),phi22,Clean,Exponential,++,100,0.3,B,200,-0.14068024650833943,0.95,0.09820994770525572,0.1024836369485222,0.09169656805691322,0.010787068891608978
22,Normal (NG),rho,Clean,Exponential,++,100,0.3,B,200,-0.1513297802051461,0.88,0.11635956327869884,0.09164232819809523,0.10713769062512556,-0.015495362427030326
22,Exponential (EG),mu[1],Clean,Exponential,++,100,0.3,B,200,0.004258030611356022,0.945,0.09607734633466529,0.09922953350173187,0.09598294459967341,0.0032465889020584643
22,Exponential (EG),mu[2],Clean,Exponential,++,100,0.3,B,200,0.0012767360805236397,0.955,0.09063154390861457,0.0987775994449194,0.09062255070477668,0.008155048740142723
22,Exponential (EG),phi11,Clean,Exponential,++,100,0.3,B,200,-0.008412613612050633,0.945,0.022181311315148076,0.02014556195523078,0.021693363527916874,-0.0015478015726860944
22,Exponential (EG),phi12,Clean,Exponential,++,100,0.3,B,200,0.0021123437841964587,0.945,0.025327986713854233,0.02385678453062711,0.025327105855477254,-0.0014703213248501434
22,Exponential (EG),phi21,Clean,Exponential,++,100,0.3,B,200,-0.006990693975410626,0.97,0.019489179012289002,0.018917007997167105,0.019476637300891234,-5.596293037241282e-4
22,Exponential (EG),phi22,Clean,Exponential,++,100,0.3,B,200,-0.013244818585768028,0.965,0.021756901784063698,0.023778039733224027,0.02150345783893314,0.002274581894290889
22,Exponential (EG),rho,Clean,Exponential,++,100,0.3,B,200,-0.05153971400065979,0.95,0.09157564488368714,0.08964725296894967,0.09026088823587375,-6.136352669240813e-4
23,Normal (NG),sigma[1],Clean,Exponential,--,100,0.3,B,200,-0.00380330319344444,0.72,0.13763453766130937,0.07233260828429156,0.13758197862387764,-0.06524937033958608
23,Normal (NG),sigma[2],Clean,Exponential,--,100,0.3,B,200,0.0026738243845229564,0.675,0.14427969459938558,0.072762335200843,0.14425491650842512,-0.07149258130758211
23,Normal (NG),mu[1],Clean,Exponential,--,100,0.3,B,200,-0.003394912490352876,0.93,0.11215911868075405,0.10263112746550149,0.11210772708616619,-0.009476599620664702
23,Normal (NG),mu[2],Clean,Exponential,--,100,0.3,B,200,-0.006067182698440389,0.92,0.11090006907757521,0.10344558696733153,0.11073398130436157,-0.007288394337030046
23,Normal (NG),phi11,Clean,Exponential,--,100,0.3,B,200,-0.07523323631631484,0.96,0.08975892495482851,0.08891431080407358,0.07965238574858903,0.009261925055484552
23,Normal (NG),phi12,Clean,Exponential,--,100,0.3,B,200,0.003861364583982086,0.96,0.09201183263872316,0.10281876843409138,0.09201102240586122,0.010807746028230161
23,Normal (NG),phi21,Clean,Exponential,--,100,0.3,B,200,-0.02206205231511246,0.945,0.08425593828460873,0.09043006021735954,0.08422704906795825,0.006203011149401291
23,Normal (NG),phi22,Clean,Exponential,--,100,0.3,B,200,-0.10931245697169915,0.965,0.09677672509385558,0.10205887310964525,0.09283807781194821,0.009220795297697038
23,Normal (NG),rho,Clean,Exponential,--,100,0.3,B,200,-0.1693047711261852,0.86,0.12309351518103454,0.09204221059299789,0.11212601831098563,-0.020083807717987748
23,Exponential (EG),mu[1],Clean,Exponential,--,100,0.3,B,200,-0.011353078377075288,0.955,0.09820437992738569,0.09976930968240962,0.09754592686671391,0.0022233828156957014
23,Exponential (EG),mu[2],Clean,Exponential,--,100,0.3,B,200,-0.013746489014534019,0.965,0.10149651029391348,0.09997042763939686,0.10056130290333246,-5.908752639356002e-4
23,Exponential (EG),phi11,Clean,Exponential,--,100,0.3,B,200,-0.005291334262837967,0.965,0.019257167111467438,0.019643312222875128,0.01903599285902775,6.073193638473778e-4
23,Exponential (EG),phi12,Clean,Exponential,--,100,0.3,B,200,0.010624699099163804,0.935,0.0258473856227909,0.023465360828161922,0.02582553970827677,-0.0023601788801148466
23,Exponential (EG),phi21,Clean,Exponential,--,100,0.3,B,200,0.0032330867794206275,0.965,0.01928060413494135,0.019444697930912223,0.019277893227920027,1.6680470299219527e-4
23,Exponential (EG),phi22,Clean,Exponential,--,100,0.3,B,200,-0.006912537744734917,0.935,0.0242094584842467,0.022600987891181482,0.02414770033504103,-0.0015467124438595485
23,Exponential (EG),rho,Clean,Exponential,--,100,0.3,B,200,-0.0738489255509416,0.935,0.09629872637880718,0.08998482032763634,0.09371560680979348,-0.0037307864821571335
24,Normal (NG),sigma[1],Clean,Exponential,+-,100,0.3,B,200,-0.0021022867069312406,0.68,0.14158696139506088,0.07237921105659605,0.14157135313222208,-0.06919214207562603
24,Normal (NG),sigma[2],Clean,Exponential,+-,100,0.3,B,200,0.0023107936711548108,0.705,0.14005425794487686,0.07257072882925174,0.14003519343757645,-0.06746446460832471
24,Normal (NG),mu[1],Clean,Exponential,+-,100,0.3,B,200,-0.0036935807720569524,0.9,0.11785863756217817,0.1031462376388904,0.11780074664064386,-0.014654509001753455
24,Normal (NG),mu[2],Clean,Exponential,+-,100,0.3,B,200,-0.006924565988181736,0.95,0.11068108774760202,0.10375557498648663,0.11046426377280434,-0.00670868878631771
24,Normal (NG),phi11,Clean,Exponential,+-,100,0.3,B,200,-0.10003067595169157,0.92,0.10081987326671102,0.08873654118328139,0.08448544647323344,0.004251094710047948
24,Normal (NG),phi12,Clean,Exponential,+-,100,0.3,B,200,-0.2696618043064548,0.95,0.10454193943396005,0.09999425680758334,0.10100416928818158,-0.0010099124805982435
24,Normal (NG),phi21,Clean,Exponential,+-,100,0.3,B,200,0.07789480373050889,0.97,0.08841836944119882,0.09060684910517477,0.08807458231611534,0.002532266789059434
24,Normal (NG),phi22,Clean,Exponential,+-,100,0.3,B,200,-0.09907530944682437,0.97,0.09202460181404423,0.09924428832699109,0.0886286213937653,0.010615666933225784
24,Normal (NG),rho,Clean,Exponential,+-,100,0.3,B,200,-1.8341296970362582,0,0.5611798053729325,0.0918425518924714,0.11027201303537582,-0.01842946114290442
24,Exponential (EG),mu[1],Clean,Exponential,+-,100,0.3,B,200,0.0066046796240204755,0.93,0.10183494228054857,0.0994838385021696,0.10162053767003354,-0.002136699167863937
24,Exponential (EG),mu[2],Clean,Exponential,+-,100,0.3,B,200,-0.01537767410873487,0.95,0.10304061987784584,0.09995258303394051,0.10188668452656738,-0.0019341014926268635
24,Exponential (EG),phi11,Clean,Exponential,+-,100,0.3,B,200,-0.009260906574637013,0.945,0.019735107061140407,0.01910495933455991,0.0190664816513946,3.8477683165307613e-5
24,Exponential (EG),phi12,Clean,Exponential,+-,100,0.3,B,200,-0.049543928264231894,0.96,0.02171236000675181,0.021957005579534897,0.02113954987184642,8.174557076884789e-4
24,Exponential (EG),phi21,Clean,Exponential,+-,100,0.3,B,200,-0.0035019246330862306,0.92,0.020674663958705573,0.01908830690231485,0.02067169792358724,-0.00158339102127239
24,Exponential (EG),phi22,Clean,Exponential,+-,100,0.3,B,200,0.0024036934937698203,0.925,0.02460664266379288,0.022986314508389397,0.024599303938990683,-0.001612989430601286
24,Exponential (EG),rho,Clean,Exponential,+-,100,0.3,B,200,-1.9331573526805965,0,0.5864547531941419,0.0895796864157574,0.08712299365797305,0.0024566927577843595
25,Normal (NG),sigma[1],Clean,Exponential,++,200,0.3,B,200,0.0061663216484247494,0.68,0.0998354712777355,0.05107960261250191,0.09964485838504522,-0.04856525577254331
25,Normal (NG),sigma[2],Clean,Exponential,++,200,0.3,B,200,0.009067565955194413,0.7,0.09993343564580318,0.051155145666889036,0.09952120782839245,-0.048366062161503416
25,Normal (NG),mu[1],Clean,Exponential,++,200,0.3,B,200,0.0018698878825103543,0.935,0.07414500526389241,0.07187383401261074,0.07412142284717337,-0.002247588834562622
25,Normal (NG),mu[2],Clean,Exponential,++,200,0.3,B,200,0.0028588466709779155,0.955,0.06546766143724958,0.07222871999328946,0.06540521148787896,0.006823508505410497
25,Normal (NG),phi11,Clean,Exponential,++,200,0.3,B,200,-0.04553542349174119,0.93,0.07023439336785431,0.062088049134889356,0.06561740536623954,-0.0035293562313501864
25,Normal (NG),phi12,Clean,Exponential,++,200,0.3,B,200,-0.020808686297467995,0.945,0.074456575650735,0.07230487790675288,0.07442749252379366,-0.0021226146170407745
25,Normal (NG),phi21,Clean,Exponential,++,200,0.3,B,200,0.029358926381695145,0.955,0.06136203487293346,0.06258119438839524,0.06129176011638305,0.0012894342720121896
25,Normal (NG),phi22,Clean,Exponential,++,200,0.3,B,200,-0.08087501624735592,0.96,0.07244376889274652,0.07188888725031145,0.06956508920121168,0.002323798049099768
25,Normal (NG),rho,Clean,Exponential,++,200,0.3,B,200,-0.1556681640793562,0.815,0.09469222858611304,0.065661798149088485,0.08237527661197455,-0.016713478462886067
25,Exponential (EG),mu[1],Clean,Exponential,++,200,0.3,B,200,0.005975181217141471,0.955,0.06738491653716738,0.07046816785715453,0.067119476950758,0.0033486909063965287
25,Exponential (EG),mu[2],Clean,Exponential,++,200,0.3,B,200,0.007219685597315023,0.97,0.06289752230053203,0.07059656923303163,0.062481792959404155,0.008114776273627479
25,Exponential (EG),phi11,Clean,Exponential,++,200,0.3,B,200,-1.8679847204344365e-4,0.96,0.009819972020682792,0.00967034635596965,0.009819434563765505,-1.4908820779585552e-4
25,Exponential (EG),phi12,Clean,Exponential,++,200,0.3,B,200,0.0011217783970283051,0.94,0.01192453713446795,0.011127453259589002,0.011924009476832226,-7.965562172432238e-4
25,Exponential (EG),phi21,Clean,Exponential,++,200,0.3,B,200,-0.006306413066731141,0.925,0.010895965368226308,0.010069910947744795,0.010877699795816424,-8.077888480716288e-4
25,Exponential (EG),phi22,Clean,Exponential,++,200,0.3,B,200,7.108364719460128e-4,0.955,0.011069377459288874,0.011677751856433494,0.011067950885579367,6.098009708541269e-4
25,Exponential (EG),rho,Clean,Exponential,++,200,0.3,B,200,-0.03513553663231385,0.945,0.0670260826119007,0.06292559590752607,0.06619207064443351,-0.003266474736907443
26,Normal (NG),sigma[1],Clean,Exponential,--,200,0.3,B,200,0.004019722295231632,0.71,0.10053909764473537,0.05088402929224338,0.10045870787486195,-0.049574678582618575
26,Normal (NG),sigma[2],Clean,Exponential,--,200,0.3,B,200,0.0018233636668583645,0.72,0.09828771591436312,0.05076220427660191,0.09827080158725139,-0.04750859731064948
26,Normal (NG),mu[1],Clean,Exponential,--,200,0.3,B,200,-0.002977250106368947,0.955,0.06981762397059292,0.07185308944172161,0.06975411528148887,0.002098974160232747
26,Normal (NG),mu[2],Clean,Exponential,--,200,0.3,B,200,0.0031767252763108176,0.94,0.0705454550837862,0.07168012803736627,0.07047389338966129,0.0012062346477049873
26,Normal (NG),phi11,Clean,Exponential,--,200,0.3,B,200,-0.039969237842883025,0.945,0.06457870566503207,0.061462769776001694,0.060721934943759874,7.408348322418198e-4
26,Normal (NG),phi12,Clean,Exponential,--,200,0.3,B,200,0.039129843370380536,0.935,0.0766139706978863,0.07222748708982459,0.07651397950488965,-0.0042864924150650685
26,Normal (NG),phi21,Clean,Exponential,--,200,0.3,B,200,-0.1293446444936212,0.935,0.06752371211514388,0.06177726044026568,0.06627330780349669,-0.004496047363231011
26,Normal (NG),phi22,Clean,Exponential,--,200,0.3,B,200,-0.04279217215042071,0.955,0.06787177948998097,0.07149906939057275,0.06702335657293022,0.00447571281764253
26,Normal (NG),rho,Clean,Exponential,--,200,0.3,B,200,-0.16690237931252994,0.885,0.08236841901824138,0.06587612015706577,0.06540244698593518,4.736731711305897e-4
26,Exponential (EG),mu[1],Clean,Exponential,--,200,0.3,B,200,-0.009231093751259656,0.955,0.06686210850675378,0.07066907262916369,0.06622181258561541,0.0044472600435482845
26,Exponential (EG),mu[2],Clean,Exponential,--,200,0.3,B,200,-0.003589615877404271,0.955,0.06683066177051654,0.07036865457180749,0.06673418921765566,0.0036344653541518362
26,Exponential (EG),phi11,Clean,Exponential,--,200,0.3,B,200,-0.0021234188857526,0.95,0.009601310709431635,0.009326636274609982,0.009530016932845631,-2.0338065823564955e-4
26,Exponential (EG),phi12,Clean,Exponential,--,200,0.3,B,200,0.0058197183833316015,0.935,0.012573197622790867,0.011120078202022984,0.012559721622756655,-0.001439643420733671
26,Exponential (EG),phi21,Clean,Exponential,--,200,0.3,B,200,-0.001417039554827075,0.92,0.010475260045063859,0.00911409858450679,0.010474301551927547,-0.0013602029674207577
26,Exponential (EG),phi22,Clean,Exponential,--,200,0.3,B,200,0.004107229314517015,0.915,0.012699192540605381,0.011123568123924532,0.012657612645883925,-0.0015340445219593924
26,Exponential (EG),rho,Clean,Exponential,--,200,0.3,B,200,-0.028949359735948206,0.96,0.05623125100962032,0.06278052638811625,0.05555652708265705,0.007223999305459201
27,Normal (NG),sigma[1],Clean,Exponential,+-,200,0.3,B,200,-0.00256413686878972,0.675,0.10242551265922023,0.05050083521792055,0.10239341212022479,-0.05189257690230424
27,Normal (NG),sigma[2],Clean,Exponential,+-,200,0.3,B,200,0.0030072679555967737,0.715,0.10141746292587718,0.05073964753213081,0.1013728668124016,-0.050633219280270786
27,Normal (NG),mu[1],Clean,Exponential,+-,200,0.3,B,200,0.0023813064493271286,0.935,0.07410256397934101,0.07159122777089982,0.07406429212452327,-0.002473064353623447
27,Normal (NG),mu[2],Clean,Exponential,+-,200,0.3,B,200,-0.007393062103927493,0.945,0.07633684065338203,0.07191814229340285,0.07597799598349059,-0.004059853690087739
27,Normal (NG),phi11,Clean,Exponential,+-,200,0.3,B,200,-0.025834429791275263,0.925,0.06468202022417187,0.06067138433082002,0.0631020591350352,-0.0024306748042151743
27,Normal (NG),phi12,Clean,Exponential,+-,200,0.3,B,200,-0.012819485728398566,0.98,0.060384248738501234,0.06984412711135499,0.06037063941660533,0.009473487694749656
27,Normal (NG),phi21,Clean,Exponential,+-,200,0.3,B,200,-0.020789337058249077,0.935,0.06652797419267978,0.06151203442784577,0.06649548394311189,-0.004983449515266115
27,Normal (NG),phi22,Clean,Exponential,+-,200,0.3,B,200,-0.07973679137533038,0.955,0.06628346695274122,0.06960570591725286,0.06321491712877647,0.00639078878847639
27,Normal (NG),rho,Clean,Exponential,+-,200,0.3,B,200,-1.838005822794503,0,0.5567521507977614,0.06581502739617175,0.07700046104763632,-0.011185433651464571
27,Exponential (EG),mu[1],Clean,Exponential,+-,200,0.3,B,200,0.00791399092023655,0.95,0.06895945737540463,0.0705923938995221,0.06850383572636398,0.002088558173158117
27,Exponential (EG),mu[2],Clean,Exponential,+-,200,0.3,B,200,-0.012915842418591688,0.955,0.0729446002631226,0.07099563239600974,0.07179203104916905,-7.963986531593081e-4
27,Exponential (EG),phi11,Clean,Exponential,+-,200,0.3,B,200,2.830870246905723e-4,0.93,0.010920017376754874,0.009583607291614931,0.010918907348444033,-0.0013353000568291015
27,Exponential (EG),phi12,Clean,Exponential,+-,200,0.3,B,200,-0.02017427558366732,0.905,0.013284018120770215,0.010948993919514427,0.013129932348633555,-0.0021809384291191277
27,Exponential (EG),phi21,Clean,Exponential,+-,200,0.3,B,200,-0.005950828843212832,0.965,0.009555952641549898,0.009196940465580722,0.009537405687519658,-3.4046522193893584e-4
27,Exponential (EG),phi22,Clean,Exponential,+-,200,0.3,B,200,-0.003803786812466174,0.965,0.010455978205744038,0.010986398528254608,0.010412645226205783,5.73753302048825e-4
27,Exponential (EG),rho,Clean,Exponential,+-,200,0.3,B,200,-1.9596473827898002,0,0.5907946799560904,0.06339217943814245,0.05847004383166688,0.004922135606475565
28,Normal (NG),sigma[1],Clean,Exponential,++,50,0.5,B,200,-0.02340852819181052,0.715,0.18535869668484103,0.10169491840927528,0.18387465090271718,-0.0821797324934419
28,Normal (NG),sigma[2],Clean,Exponential,++,50,0.5,B,200,0.008775796065572902,0.715,0.19305932424885686,0.10486710803693915,0.19285976273665983,-0.08799265469972069
28,Normal (NG),mu[1],Clean,Exponential,++,50,0.5,B,200,-0.01692991465874543,0.905,0.17308397732473707,0.1456197732742745,0.1722540019744032,-0.026634228700128687
28,Normal (NG),mu[2],Clean,Exponential,++,50,0.5,B,200,7.891311132083841e-4,0.915,0.16822460619436658,0.15040871790284166,0.16822275530181963,-0.017814037398977967
28,Normal (NG),phi11,Clean,Exponential,++,50,0.5,B,200,-0.172274130750829,0.925,0.15233052435786043,0.13447666819641946,0.1192764849961622,0.015200183200257261
28,Normal (NG),phi12,Clean,Exponential,++,50,0.5,B,200,0.011076684644461612,0.96,0.14104182258380943,0.1508895604034088,0.14103747299329936,0.009852087410109456
28,Normal (NG),phi21,Clean,Exponential,++,50,0.5,B,200,-0.2961958511264575,0.975,0.14015590412865034,0.1412384807073148,0.13699035601046577,0.004248124696849015
28,Normal (NG),phi22,Clean,Exponential,++,50,0.5,B,200,-0.1817122619842445,0.955,0.14585827819325545,0.15268959317441744,0.1386034926788884,0.014086100495529025
28,Normal (NG),rho,Clean,Exponential,++,50,0.5,B,200,-0.20340996892053131,0.835,0.16904724952320577,0.11632776835416593,0.13502988079420836,-0.018702112440042426
28,Exponential (EG),mu[1],Clean,Exponential,++,50,0.5,B,200,-1.9777873365578078e-4,0.97,0.12478756659508759,0.13676289185219212,0.1247874098629182,0.011975481989273923
28,Exponential (EG),mu[2],Clean,Exponential,++,50,0.5,B,200,0.015540568719045668,0.95,0.1349039380342872,0.13907635342521282,0.1340058327874105,0.005070520637802334
28,Exponential (EG),phi11,Clean,Exponential,++,50,0.5,B,200,-0.010988655778852448,0.96,0.04535965406348654,0.043444982986619286,0.044955212974935106,-0.00151022998831582
28,Exponential (EG),phi12,Clean,Exponential,++,50,0.5,B,200,0.03761385599201849,0.98,0.046481118550956095,0.04895996855613792,0.04632867751320074,0.0026312910429371825
28,Exponential (EG),phi21,Clean,Exponential,++,50,0.5,B,200,0.05082973486259635,0.955,0.04945651412554004,0.0438769258949887,0.04919461525398611,-0.005317689358997409
28,Exponential (EG),phi22,Clean,Exponential,++,50,0.5,B,200,-0.03470895844344113,0.955,0.04760485859993923,0.05158566184441068,0.04680735065196411,0.004778311192446566
28,Exponential (EG),rho,Clean,Exponential,++,50,0.5,B,200,-0.1230621586284607,0.94,0.12358554261771054,0.1112571852106109,0.10717888142045447,0.004078303790156432
29,Normal (NG),sigma[1],Clean,Exponential,--,50,0.5,B,200,-0.0106980627754025,0.725,0.1900643823458427,0.10279459331479973,0.1897630651348155,-0.08696847182001577
29,Normal (NG),sigma[2],Clean,Exponential,--,50,0.5,B,200,-0.019446097004970315,0.695,0.1850736893098832,0.10203120234292463,0.18404923196265846,-0.08201802961973383
29,Normal (NG),mu[1],Clean,Exponential,--,50,0.5,B,200,0.004470066226786526,0.86,0.18160831631401914,0.14901150655275724,0.18155329537725548,-0.032541788824498236
29,Normal (NG),mu[2],Clean,Exponential,--,50,0.5,B,200,0.011668219453180338,0.925,0.1672718081950242,0.14819016831064472,0.16686434751505605,-0.018674179204411334
29,Normal (NG),phi11,Clean,Exponential,--,50,0.5,B,200,-0.15394278970753708,0.94,0.14883016631746457,0.1345897486657421,0.12239958210282058,0.012190166562921531
29,Normal (NG),phi12,Clean,Exponential,--,50,0.5,B,200,-0.00670062459976549,0.95,0.14193775948982898,0.15692160529296129,0.14193617785924864,0.014985427433712645
29,Normal (NG),phi21,Clean,Exponential,--,50,0.5,B,200,-0.2587855891782018,0.965,0.12594293587146313,0.1360339154071702,0.12325552029933744,0.012778395107832755
29,Normal (NG),phi22,Clean,Exponential,--,50,0.5,B,200,-0.20940526484431327,0.965,0.14892508504245883,0.15314397546449962,0.13942030212946493,0.013723673335034686
29,Normal (NG),rho,Clean,Exponential,--,50,0.5,B,200,-0.16727130098621817,0.855,0.15199437162257745,0.11478933561287785,0.12691480201905797,-0.012125466406180119
