condition_id,model,param,T,tvp_pattern,margin_type,direction,VARset,N_valid,mean_bias,mean_rel_bias,coverage_95,mean_post_sd,emp_sd,sd_bias,RMSE,mean_n_div,prop_div,mean_rhat
10,TVP_EG,mu[2],200,constant,exponential,++,A,200,0.003955246763546687,0.003955246763546687,0.945,0.07137772913931725,0.07096701482688905,4.107143124282009e-4,0.07089978550343604,NA,NA,1.0029265611630709
10,TVP_EG,phi11,200,constant,exponential,++,A,200,-6.452830430115835e-4,-0.001613207607528959,0.955,0.012328248349469204,0.01281308708787136,-4.848387384021567e-4,0.012797293265506075,NA,NA,1.0029265611630709
10,TVP_EG,phi12,200,constant,exponential,++,A,200,4.550458474967282e-4,0.004550458474967282,0.965,0.01191288440837183,0.011302142086673414,6.107423216984154e-4,0.011283031081759091,NA,NA,1.0029265611630709
10,TVP_EG,phi21,200,constant,exponential,++,A,200,-8.038807439598087e-4,-0.008038807439598087,0.945,0.01225343715182928,0.01278235342335517,-5.289162715258894e-4,0.012775673778508561,NA,NA,1.0029265611630709
10,TVP_EG,phi22,200,constant,exponential,++,A,200,-4.297438193518666e-4,-0.0010743595483796663,0.94,0.012041764803523695,0.011801908107931035,2.3985669559265996e-4,0.011780207534817847,NA,NA,1.0029265611630709
10,TVP_EG,rho_change,200,constant,exponential,++,A,200,NA,NA,NA,0.17148673380149615,0.1136668772637493,0.05781985653774685,NA,NA,NA,1.0029265611630709
10,TVP_EG,rho_end,200,constant,exponential,++,A,200,0.021722071326414242,0.043444142652828484,0.99,0.12148447733117002,0.08344944506302694,0.038035032268143074,0.0860281303680973,NA,NA,1.0029265611630709
10,TVP_EG,rho_mean,200,constant,exponential,++,A,200,0.021535670828426563,0.04307134165685313,0.92,0.05231174122220672,0.04985342463269177,0.002458316589514953,0.05419153297240985,NA,NA,1.0029265611630709
10,TVP_EG,rho_range,200,constant,exponential,++,A,200,0.3231781131601018,0.3231781131601018,0,0.2203784236594829,0.1081924534427798,0.1121859702167031,0.3407215458006461,NA,NA,1.0029265611630709
10,TVP_EG,rho_sd,200,constant,exponential,++,A,200,0.07553405346450917,0.07553405346450917,0,0.05002914504784337,0.026251776582590154,0.023777368465253218,0.07994437583503199,NA,NA,1.0029265611630709
10,TVP_EG,rho_start,200,constant,exponential,++,A,200,1.1103388958959599e-4,2.2206777917919198e-4,1,0.1272311061149781,0.08383961919102205,0.043391486923956044,0.0836298311961094,NA,NA,1.0029265611630709
10,TVP_EG,sigma_exp[1],200,constant,exponential,++,A,200,0.023110464959550246,0.023110464959550246,0.96,0.07254405351507551,0.06973828191498775,0.002805771600087756,0.07330214468403115,NA,NA,1.0029265611630709
10,TVP_EG,sigma_exp[2],200,constant,exponential,++,A,200,0.02521508496852542,0.02521508496852542,0.925,0.07264356813354284,0.07210551694556638,5.380511879764516e-4,0.07621686201942049,NA,NA,1.0029265611630709
10,TVP_EG,sigma_z,200,constant,exponential,++,A,200,NA,NA,NA,0.02191001525459132,0.009311522203724441,0.01259849305086688,NA,NA,NA,1.0029265611630709
10,TVP_EG,z0,200,constant,exponential,++,A,200,NA,NA,NA,0.17036733570738843,0.11525341704988858,0.05511391865749986,NA,NA,NA,1.0029265611630709
10,TVP_NG,mu[1],200,constant,exponential,++,A,200,0.004328789885846486,0.004328789885846486,0.935,0.07135256003526744,0.0726047937847858,-0.0012522337495183694,0.07255230680002134,NA,NA,1.0124044227101543
10,TVP_NG,mu[2],200,constant,exponential,++,A,200,0.008240553601735095,0.008240553601735095,0.94,0.07158373174580673,0.07501863995556857,-0.0034349082097618333,0.07528322577269377,NA,NA,1.0124044227101543
10,TVP_NG,phi11,200,constant,exponential,++,A,200,-0.016238865102496877,-0.04059716275624219,0.95,0.07352657260750309,0.07364787965860013,-1.2130705109704432e-4,0.07523689830883315,NA,NA,1.0124044227101543
10,TVP_NG,phi12,200,constant,exponential,++,A,200,0.0013249040294460448,0.013249040294460447,0.955,0.07384705900986605,0.07808509703956329,-0.004238038029697244,0.07790090717358089,NA,NA,1.0124044227101543
10,TVP_NG,phi21,200,constant,exponential,++,A,200,-0.0032068104834862663,-0.032068104834862665,0.935,0.0743543133599644,0.07745155641940048,-0.0030972430594360806,0.07732421035681926,NA,NA,1.0124044227101543
10,TVP_NG,phi22,200,constant,exponential,++,A,200,-0.015400089257203254,-0.03850022314300813,0.98,0.07377611671561059,0.06711785055709914,0.00665826615851145,0.06869821382843877,NA,NA,1.0124044227101543
10,TVP_NG,rho_change,200,constant,exponential,++,A,200,NA,NA,NA,0.2700185774339758,0.23073619932219286,0.03928237811178292,NA,NA,NA,1.0124044227101543
10,TVP_NG,rho_end,200,constant,exponential,++,A,200,-0.03965594802442047,-0.07931189604884094,0.98,0.18748998061722888,0.16919307735374353,0.018296903263485348,0.17336597172174023,NA,NA,1.0124044227101543
10,TVP_NG,rho_mean,200,constant,exponential,++,A,200,-0.03365240683805148,-0.06730481367610296,0.83,0.058090251219164876,0.07572911599887586,-0.01763886477971098,0.08269648723443501,NA,NA,1.0124044227101543
10,TVP_NG,rho_range,200,constant,exponential,++,A,200,0.6710217794268907,0.6710217794268907,0,0.3006323205573642,0.25682538308811764,0.043806937469246576,0.7182615884735849,NA,NA,1.0124044227101543
10,TVP_NG,rho_sd,200,constant,exponential,++,A,200,0.15446642522157497,0.15446642522157497,0,0.06771365418019791,0.05885881133485307,0.008854842845344837,0.16524803900236,NA,NA,1.0124044227101543
10,TVP_NG,rho_start,200,constant,exponential,++,A,200,-0.06762313384263544,-0.13524626768527087,0.975,0.19271565267883622,0.16223640297572126,0.03047924970311497,0.17539080770937543,NA,NA,1.0124044227101543
10,TVP_NG,sigma[1],200,constant,exponential,++,A,200,0.005111614908625314,0.005111614908625314,0.705,0.05137005068595837,0.10526307254296223,-0.05389302185700386,0.10512393388735548,NA,NA,1.0124044227101543
10,TVP_NG,sigma[2],200,constant,exponential,++,A,200,0.009178825193446122,0.009178825193446122,0.685,0.051936745893225215,0.10145413398362611,-0.0495173880904009,0.10161558653960308,NA,NA,1.0124044227101543
10,TVP_NG,sigma_z,200,constant,exponential,++,A,200,NA,NA,NA,0.04027330193132193,0.042019318617261034,-0.0017460166859391071,NA,NA,NA,1.0124044227101543
10,TVP_NG,z0,200,constant,exponential,++,A,200,NA,NA,NA,0.2590737319194296,0.2344527973335101,0.02462093458591952,NA,NA,NA,1.0124044227101543
11,Const_EG,mu[1],100,linear,exponential,++,A,200,0.008773717938099772,0.008773717938099772,0.97,0.10232065734051103,0.0951925804454762,0.007128076895034835,0.09535878229857199,NA,NA,1.0016076349560474
11,Const_EG,mu[2],100,linear,exponential,++,A,200,-5.551826521784225e-4,-5.551826521784225e-4,0.95,0.10139911468632716,0.10989174786327287,-0.008492633176945708,0.10961808014638913,NA,NA,1.0016076349560474
11,Const_EG,phi11,100,linear,exponential,++,A,200,-0.002535003142681294,-0.006337507856703234,0.96,0.023176539554621935,0.02337284347072433,-1.963039161023937e-4,0.023451750548324744,NA,NA,1.0016076349560474
11,Const_EG,phi12,100,linear,exponential,++,A,200,-3.489264551470243e-4,-0.0034892645514702407,0.955,0.024454565169869703,0.02333998189737474,0.001114583272494963,0.023284173398813904,NA,NA,1.0016076349560474
11,Const_EG,phi21,100,linear,exponential,++,A,200,-8.302537617874888e-4,-0.008302537617874885,0.94,0.02236099910354803,0.02602612550230587,-0.0036651263987578404,0.02597425136413809,NA,NA,1.0016076349560474
11,Const_EG,phi22,100,linear,exponential,++,A,200,-0.003967750405513664,-0.00991937601378416,0.97,0.023915605260447576,0.02500692193989032,-0.0010913166794427435,0.025257918708074163,NA,NA,1.0016076349560474
11,Const_EG,rho,100,linear,exponential,++,A,200,0.023171940499056923,0.06348476849056692,0.95,0.0922800342622385,0.08591830008818144,0.006361734174057068,0.08878053471952294,NA,NA,1.0016076349560474
11,Const_EG,sigma_exp[1],100,linear,exponential,++,A,200,0.04550605389953936,0.04550605389953936,0.945,0.1051621079453942,0.09898016043175305,0.006181947513641151,0.10871470801969654,NA,NA,1.0016076349560474
11,Const_EG,sigma_exp[2],100,linear,exponential,++,A,200,0.03578019267682529,0.03578019267682529,0.93,0.10423337369509414,0.11399526445196399,-0.009761890756869854,0.1192064088204849,NA,NA,1.0016076349560474
11,Const_NG,mu[1],100,linear,exponential,++,A,200,0.009866125245392493,0.009866125245392493,0.945,0.10385077496040661,0.1105118534868686,-0.006661078526461986,0.11067585933551799,NA,NA,1.0012646130921985
11,Const_NG,mu[2],100,linear,exponential,++,A,200,6.521924904265718e-5,6.521924904265718e-5,0.895,0.10120425625993738,0.12767901847347884,-0.02647476221354146,0.12735943762874288,NA,NA,1.0012646130921985
11,Const_NG,phi11,100,linear,exponential,++,A,200,-0.03738966019888029,-0.09347415049720073,0.955,0.09955275687875494,0.08827043911135575,0.011282317767399186,0.09565928474850069,NA,NA,1.0012646130921985
11,Const_NG,phi12,100,linear,exponential,++,A,200,-0.012754404742987202,-0.12754404742987202,0.965,0.10351140477197827,0.09387395112351124,0.009637453648467034,0.09450360811307479,NA,NA,1.0012646130921985
11,Const_NG,phi21,100,linear,exponential,++,A,200,-0.00999765099751107,-0.09997650997511069,0.96,0.09859885601660187,0.10127623101323371,-0.0026773749966318428,0.10151622342696111,NA,NA,1.0012646130921985
11,Const_NG,phi22,100,linear,exponential,++,A,200,-0.04586781723907318,-0.11466954309768296,0.92,0.09955045074326196,0.10226241252464213,-0.0027119617813801677,0.11184439936161446,NA,NA,1.0012646130921985
11,Const_NG,rho,100,linear,exponential,++,A,200,-0.062196624248806016,-0.17040171027070142,0.87,0.08928541358569204,0.10019910321953339,-0.010913689633841345,0.1177203510550146,NA,NA,1.0012646130921985
11,Const_NG,sigma[1],100,linear,exponential,++,A,200,0.007961724554513423,0.007961724554513423,0.735,0.07295304498649544,0.14342873500259778,-0.07047569001610235,0.14329107464250915,NA,NA,1.0012646130921985
11,Const_NG,sigma[2],100,linear,exponential,++,A,200,-0.01781450592965237,-0.01781450592965237,0.67,0.07123481851976286,0.14110369584599974,-0.06986887732623688,0.14187338840674465,NA,NA,1.0012646130921985
11,TVP_EG,mu[1],100,linear,exponential,++,A,200,0.012684155203744807,0.012684155203744807,0.97,0.10219406433442048,0.0954219221112127,0.0067721422232077805,0.09602449841854963,NA,NA,1.0025344607537103
11,TVP_EG,mu[2],100,linear,exponential,++,A,200,0.004001769826118455,0.004001769826118455,0.945,0.10160083514763317,0.1100325419309428,-0.008431706783309637,0.10983004435994277,NA,NA,1.0025344607537103
11,TVP_EG,phi11,100,linear,exponential,++,A,200,-0.0026664357458655126,-0.006666089364663781,0.955,0.023364588714773208,0.023510496888937246,-1.459081741640375e-4,0.023602746158693774,NA,NA,1.0025344607537103
11,TVP_EG,phi12,100,linear,exponential,++,A,200,-4.924193606404927e-4,-0.004924193606404924,0.955,0.02465163786452566,0.023373463725148202,0.0012781741393774575,0.02332015628817694,NA,NA,1.0025344607537103
11,TVP_EG,phi21,100,linear,exponential,++,A,200,-9.555244696097501e-4,-0.009555244696097502,0.95,0.02250563838939727,0.0255838936686047,-0.00307825527920743,0.025537736081772445,NA,NA,1.0025344607537103
11,TVP_EG,phi22,100,linear,exponential,++,A,200,-0.003924222836876772,-0.009810557092191929,0.965,0.024135709332731892,0.024698148939777946,-5.624396070460537e-4,0.024946905481836066,NA,NA,1.0025344607537103
11,TVP_EG,rho_change,100,linear,exponential,++,A,200,NA,NA,NA,0.27583126447437445,0.16787720927899963,0.10795405519537482,NA,NA,NA,1.0025344607537103
11,TVP_EG,rho_end,100,linear,exponential,++,A,200,0.1016032815616764,0.508016407808382,0.975,0.2186421854273967,0.15133676819466946,0.06730541723272723,0.18196573893090529,NA,NA,1.0025344607537103
11,TVP_EG,rho_mean,100,linear,exponential,++,A,200,0.028333116091379035,0.07762497559281928,0.945,0.09221555594240376,0.08764425203219656,0.0045713039102072,0.09190142984284486,NA,NA,1.0025344607537103
11,TVP_EG,rho_range,100,linear,exponential,++,A,200,0.2087573873387334,0.6325981434507072,0.995,0.3174243017521261,0.18037738960257443,0.13704691214955167,0.2755956629465234,NA,NA,1.0025344607537103
11,TVP_EG,rho_sd,100,linear,exponential,++,A,200,0.041138621611041364,0.42540337096665976,0.995,0.0826416119764331,0.05112854962459535,0.031513062351837755,0.0655243781491864,NA,NA,1.0025344607537103
11,TVP_EG,rho_start,100,linear,exponential,++,A,200,-0.06868615204591728,-0.12959651329418354,1,0.17803818181009146,0.10984605922053015,0.06819212258956131,0.12931981064602469,NA,NA,1.0025344607537103
11,TVP_EG,sigma_exp[1],100,linear,exponential,++,A,200,0.050624427979126876,0.050624427979126876,0.94,0.10517839187675944,0.09940886043075751,0.005769531446001924,0.11133527577859105,NA,NA,1.0025344607537103
11,TVP_EG,sigma_exp[2],100,linear,exponential,++,A,200,0.041550140661524536,0.041550140661524536,0.915,0.10457558328039351,0.11433728497044793,-0.009761701690054414,0.12138395219193443,NA,NA,1.0025344607537103
11,TVP_EG,sigma_z,100,linear,exponential,++,A,200,NA,NA,NA,0.03838115173226381,0.017263605058571777,0.02111754667369203,NA,NA,NA,1.0025344607537103
11,TVP_EG,z0,100,linear,exponential,++,A,200,NA,NA,NA,0.24120884426033817,0.1567070608225635,0.08450178343777467,NA,NA,NA,1.0025344607537103
11,TVP_NG,mu[1],100,linear,exponential,++,A,200,0.013363332363529337,0.013363332363529337,0.945,0.10351556319558293,0.11209218844751774,-0.00857662525193481,0.112607344650592,NA,NA,1.0031385555871193
11,TVP_NG,mu[2],100,linear,exponential,++,A,200,0.005340157433992562,0.005340157433992562,0.895,0.10103406878888627,0.1292618833320532,-0.028227814543166946,0.12904886125633352,NA,NA,1.0031385555871193
11,TVP_NG,phi11,100,linear,exponential,++,A,200,-0.039694118092868665,-0.09923529523217166,0.955,0.09902651889975125,0.08898814543273424,0.010038373467017012,0.09723640567498511,NA,NA,1.0031385555871193
11,TVP_NG,phi12,100,linear,exponential,++,A,200,-0.012464852285087117,-0.12464852285087115,0.96,0.10311656229381731,0.09379951198930447,0.009317050304512839,0.09439136215604453,NA,NA,1.0031385555871193
11,TVP_NG,phi21,100,linear,exponential,++,A,200,-0.008983836743820731,-0.0898383674382073,0.97,0.09809457146661914,0.09880395288295755,-7.093814163384171e-4,0.09896524300182782,NA,NA,1.0031385555871193
11,TVP_NG,phi22,100,linear,exponential,++,A,200,-0.04700366124281935,-0.11750915310704838,0.92,0.09942099271634325,0.10130900451354138,-0.0018880117971981358,0.11145196720460722,NA,NA,1.0031385555871193
11,TVP_NG,rho_change,100,linear,exponential,++,A,200,NA,NA,NA,0.31480297401456464,0.22845699568092026,0.08634597833364438,NA,NA,NA,1.0031385555871193
11,TVP_NG,rho_end,100,linear,exponential,++,A,200,0.02171182692944596,0.1085591346472298,0.99,0.24278268802469755,0.1788698544357109,0.06391283358898664,0.17973829900813393,NA,NA,1.0031385555871193
11,TVP_NG,rho_mean,100,linear,exponential,++,A,200,-0.032848722026287504,-0.08999649870215755,0.94,0.0936091325087408,0.09959551720297054,-0.0059863846942297405,0.10463608006062187,NA,NA,1.0031385555871193
11,TVP_NG,rho_range,100,linear,exponential,++,A,200,0.3519617393895209,1.0665507254227906,0.925,0.3383452865652636,0.22370640639567954,0.11463888016958404,0.41673900642398914,NA,NA,1.0031385555871193
11,TVP_NG,rho_sd,100,linear,exponential,++,A,200,0.07802915672194094,0.8068784272123117,0.945,0.08853288357605454,0.06290303067189365,0.025629852904160894,0.1001277015121583,NA,NA,1.0031385555871193
11,TVP_NG,rho_start,100,linear,exponential,++,A,200,-0.1322458206884125,-0.24952041639323116,0.94,0.203636972743488,0.15787087144978224,0.04576610129370576,0.2056393762916136,NA,NA,1.0031385555871193
11,TVP_NG,sigma[1],100,linear,exponential,++,A,200,0.014877063879973026,0.014877063879973026,0.76,0.07428773678724437,0.143463172304706,-0.06917543551746164,0.14387529471170482,NA,NA,1.0031385555871193
11,TVP_NG,sigma[2],100,linear,exponential,++,A,200,-0.00950983037299659,-0.00950983037299659,0.685,0.07269966397973422,0.14282308927829251,-0.07012342529855829,0.14278263035314662,NA,NA,1.0031385555871193
11,TVP_NG,sigma_z,100,linear,exponential,++,A,200,NA,NA,NA,0.045826966864723304,0.029128071534392053,0.01669889533033125,NA,NA,NA,1.0031385555871193
11,TVP_NG,z0,100,linear,exponential,++,A,200,NA,NA,NA,0.26992500579033957,0.22319386697713198,0.04673113881320759,NA,NA,NA,1.0031385555871193
12,Const_EG,mu[1],200,linear,exponential,++,A,200,-0.002762413939705526,-0.002762413939705526,0.94,0.07098969285471948,0.06871015404739086,0.0022795388073286182,0.0685938100242608,NA,NA,1.0016873856041246
12,Const_EG,mu[2],200,linear,exponential,++,A,200,0.003166132447697787,0.003166132447697787,0.985,0.07146735537151966,0.06682056331913633,0.004646792052383331,0.06672845823598533,NA,NA,1.0016873856041246
12,Const_EG,phi11,200,linear,exponential,++,A,200,-0.002051208485395155,-0.005128021213487889,0.975,0.011824045763363232,0.012194059093444573,-3.7001333008134137e-4,0.012335276974559724,NA,NA,1.0016873856041246
12,Const_EG,phi12,200,linear,exponential,++,A,200,0.0014150109180459502,0.0141501091804595,0.955,0.011242238650794826,0.012147495538233674,-9.052568874388482e-4,0.012199430130556887,NA,NA,1.0016873856041246
12,Const_EG,phi21,200,linear,exponential,++,A,200,-6.370686494132486e-4,-0.006370686494132486,0.95,0.01178250137902572,0.010969629479463084,8.128718995626359e-4,0.0109607008683837,NA,NA,1.0016873856041246
12,Const_EG,phi22,200,linear,exponential,++,A,200,2.4166116867153142e-4,6.041529216788286e-4,0.94,0.011911463925232022,0.012604357183741017,-6.928932585089954e-4,0.01257512906636313,NA,NA,1.0016873856041246
12,Const_EG,rho,200,linear,exponential,++,A,200,0.022351999323435467,0.056020048429662815,0.94,0.06027073223775735,0.05786752500905185,0.0024032072287054965,0.06189926552209433,NA,NA,1.0016873856041246
12,Const_EG,sigma_exp[1],200,linear,exponential,++,A,200,0.017511265011792176,0.017511265011792176,0.955,0.07214004140761592,0.06880505409146792,0.0033349873161479943,0.07083155506905375,NA,NA,1.0016873856041246
12,Const_EG,sigma_exp[2],200,linear,exponential,++,A,200,0.024124408759963613,0.024124408759963613,0.965,0.07265204107715165,0.06885018659933635,0.0038018544778152946,0.07279171348311171,NA,NA,1.0016873856041246
12,Const_NG,mu[1],200,linear,exponential,++,A,200,-0.0031399176050456072,-0.0031399176050456072,0.915,0.07066376669278494,0.0745672153003308,-0.0039034486075458508,0.07444680874439236,NA,NA,1.0013076965790695
12,Const_NG,mu[2],200,linear,exponential,++,A,200,0.004136714429160494,0.004136714429160494,0.96,0.0716775285052071,0.07282423255283052,-0.0011467040476234175,0.07275963447504818,NA,NA,1.0013076965790695
12,Const_NG,phi11,200,linear,exponential,++,A,200,-0.03178884951813336,-0.07947212379533339,0.94,0.07075092324403602,0.06378695026973202,0.006963972974303997,0.07112638120469947,NA,NA,1.0013076965790695
12,Const_NG,phi12,200,linear,exponential,++,A,200,0.010977601757620381,0.1097760175762038,0.95,0.0700122435810801,0.06953017474355726,4.820688375228449e-4,0.07021951804319915,NA,NA,1.0013076965790695
12,Const_NG,phi21,200,linear,exponential,++,A,200,-0.005275281555934692,-0.05275281555934692,0.915,0.07222681422841422,0.07692740091467988,-0.004700586686265662,0.0769159572645679,NA,NA,1.0013076965790695
12,Const_NG,phi22,200,linear,exponential,++,A,200,-0.01823728738026274,-0.04559321845065684,0.95,0.07054884401625092,0.06837826084962811,0.0021705831666228026,0.07060316759909556,NA,NA,1.0013076965790695
12,Const_NG,rho,200,linear,exponential,++,A,200,-0.053411526461333354,-0.13386347484043445,0.805,0.06195046331092698,0.07745317779474652,-0.015502714483819534,0.09392438946132045,NA,NA,1.0013076965790695
12,Const_NG,sigma[1],200,linear,exponential,++,A,200,-0.014020547355809985,-0.014020547355809985,0.715,0.04987344509686105,0.08908604590507363,-0.03921260080821258,0.08996231269416316,NA,NA,1.0013076965790695
12,Const_NG,sigma[2],200,linear,exponential,++,A,200,0.00209669543816299,0.00209669543816299,0.71,0.05062928049736959,0.09912775467882501,-0.04849847418145542,0.09890185195782433,NA,NA,1.0013076965790695
12,TVP_EG,mu[1],200,linear,exponential,++,A,200,3.890666354055268e-5,3.890666354055268e-5,0.96,0.07086003518835067,0.06908109778020738,0.0017789374081432913,0.06890818959960018,NA,NA,1.0028535812913313
12,TVP_EG,mu[2],200,linear,exponential,++,A,200,0.0054945038552524075,0.0054945038552524075,0.985,0.07120273120522656,0.06654894708356603,0.004653784121660537,0.06660936960185855,NA,NA,1.0028535812913313
12,TVP_EG,phi11,200,linear,exponential,++,A,200,-0.0021374427478694806,-0.005343606869673701,0.98,0.011889994799620789,0.012084175507842954,-1.9418070822216534e-4,0.012241969723710706,NA,NA,1.0028535812913313
12,TVP_EG,phi12,200,linear,exponential,++,A,200,0.0013944589164952103,0.013944589164952103,0.96,0.011302260332178774,0.011976726727247483,-6.74466395068709e-4,0.012027854707031565,NA,NA,1.0028535812913313
12,TVP_EG,phi21,200,linear,exponential,++,A,200,-7.462189786838365e-4,-0.0074621897868383654,0.95,0.011850388255910619,0.010849570859963575,0.0010008173959470436,0.010848108806160264,NA,NA,1.0028535812913313
12,TVP_EG,phi22,200,linear,exponential,++,A,200,1.2492217313164215e-4,3.1230543282910543e-4,0.96,0.01201796807925755,0.012323245913785918,-3.052778345283679e-4,0.012293033940070412,NA,NA,1.0028535812913313
12,TVP_EG,rho_change,200,linear,exponential,++,A,200,NA,NA,NA,0.23084638736570173,0.1630605440619962,0.06778584330370555,NA,NA,NA,1.0028535812913313
12,TVP_EG,rho_end,200,linear,exponential,++,A,200,0.08776798779617848,0.43883993898089235,0.96,0.18545723694685984,0.13372592793180374,0.0517313090150561,0.159676016871683,NA,NA,1.0028535812913313
12,TVP_EG,rho_mean,200,linear,exponential,++,A,200,0.021820784732607786,0.05468868354037039,0.935,0.060499814117952744,0.058852004569045865,0.0016478095489068784,0.062628965311051,NA,NA,1.0028535812913313
12,TVP_EG,rho_range,200,linear,exponential,++,A,200,0.14571670480203588,0.36612237387446206,0.96,0.26692368560860535,0.19691855703069291,0.07000512857791244,0.24457389797543538,NA,NA,1.0028535812913313
12,TVP_EG,rho_sd,200,linear,exponential,++,A,200,0.0182562807250009,0.1577102448687786,0.975,0.06440145776044479,0.052994921991326126,0.01140653576911866,0.055925944194018286,NA,NA,1.0028535812913313
12,TVP_EG,rho_start,200,linear,exponential,++,A,200,-0.06958447030538731,-0.1163619904772363,0.96,0.1357059538319954,0.09060955307770754,0.04509640075428786,0.11406594216100843,NA,NA,1.0028535812913313
12,TVP_EG,sigma_exp[1],200,linear,exponential,++,A,200,0.020708687471209332,0.020708687471209332,0.95,0.07204352379928916,0.06909620425376116,0.0029473195455280016,0.07196710187194089,NA,NA,1.0028535812913313
12,TVP_EG,sigma_exp[2],200,linear,exponential,++,A,200,0.026942414193695897,0.026942414193695897,0.96,0.07239723325994411,0.06846617594492621,0.003931057315017902,0.07341711547632235,NA,NA,1.0028535812913313
12,TVP_EG,sigma_z,200,linear,exponential,++,A,200,NA,NA,NA,0.024491295109378045,0.012969277751427328,0.011522017357950717,NA,NA,NA,1.0028535812913313
12,TVP_EG,z0,200,linear,exponential,++,A,200,NA,NA,NA,0.19826965216997777,0.14508776435290813,0.053181887817069645,NA,NA,NA,1.0028535812913313
12,TVP_NG,mu[1],200,linear,exponential,++,A,200,0.0015832619579362796,0.0015832619579362796,0.925,0.07027626052602963,0.07565916394033355,-0.005382903414303919,0.07548638460766925,NA,NA,1.0062459145190181
12,TVP_NG,mu[2],200,linear,exponential,++,A,200,0.00935302408126144,0.00935302408126144,0.955,0.07123410168818671,0.0738982904511092,-0.002664188762922487,0.07430431753541089,NA,NA,1.0062459145190181
12,TVP_NG,phi11,200,linear,exponential,++,A,200,-0.032871325296914236,-0.0821783132422856,0.945,0.07025794445137547,0.06430171067689229,0.005956233774483177,0.07207329930543241,NA,NA,1.0062459145190181
12,TVP_NG,phi12,200,linear,exponential,++,A,200,0.00998923371849799,0.0998923371849799,0.955,0.06962021601671181,0.06926894881604194,3.5126720066987194e-4,0.06981390351507226,NA,NA,1.0062459145190181
12,TVP_NG,phi21,200,linear,exponential,++,A,200,-0.0062822613941574375,-0.06282261394157437,0.92,0.07180425143183455,0.07653499381444698,-0.004730742382612424,0.07660146251874746,NA,NA,1.0062459145190181
12,TVP_NG,phi22,200,linear,exponential,++,A,200,-0.019428030219757867,-0.04857007554939467,0.96,0.07028918275472931,0.06762239268891831,0.0026667900658109978,0.07019524493318066,NA,NA,1.0062459145190181
12,TVP_NG,rho_change,200,linear,exponential,++,A,200,NA,NA,NA,0.29664566514021967,0.22695163710967364,0.06969402803054603,NA,NA,NA,1.0062459145190181
12,TVP_NG,rho_end,200,linear,exponential,++,A,200,0.026348971654387994,0.13174485827193996,0.965,0.2326861863481393,0.18805407139189437,0.044632114956244945,0.18942486744215,NA,NA,1.0062459145190181
12,TVP_NG,rho_mean,200,linear,exponential,++,A,200,-0.028186784967291045,-0.07064357134659409,0.9,0.06406205681441808,0.07437722006347616,-0.010315163249058082,0.07936501658061448,NA,NA,1.0062459145190181
12,TVP_NG,rho_range,200,linear,exponential,++,A,200,0.3874011325134565,0.9733696796820516,0.79,0.2997780079500621,0.27773543962574904,0.02204256832431306,0.4762677052086318,NA,NA,1.0062459145190181
12,TVP_NG,rho_sd,200,linear,exponential,++,A,200,0.07405694452244721,0.639754560679726,0.845,0.0716341473007099,0.06953643547774432,0.002097711822965573,0.10146708979593616,NA,NA,1.0062459145190181
12,TVP_NG,rho_start,200,linear,exponential,++,A,200,-0.12441394816080016,-0.20805008053645513,0.895,0.181591472460175,0.1460789632355926,0.035512509224582406,0.1916016666927612,NA,NA,1.0062459145190181
12,TVP_NG,sigma[1],200,linear,exponential,++,A,200,-0.0062988456461120675,-0.0062988456461120675,0.75,0.05099050758385908,0.0902787420021951,-0.039288234418336024,0.09027278359331209,NA,NA,1.0062459145190181
12,TVP_NG,sigma[2],200,linear,exponential,++,A,200,0.010270493060419932,0.010270493060419932,0.695,0.051679089915119825,0.10057443671892896,-0.04889534680380914,0.10084703397932598,NA,NA,1.0062459145190181
12,TVP_NG,sigma_z,200,linear,exponential,++,A,200,NA,NA,NA,0.03697439389376315,0.038450765221555244,-0.0014763713277920962,NA,NA,NA,1.0062459145190181
12,TVP_NG,z0,200,linear,exponential,++,A,200,NA,NA,NA,0.25679427834909985,0.2192180081946661,0.03757627015443374,NA,NA,NA,1.0062459145190181
13,Const_EG,mu[1],100,step,exponential,++,A,200,0.014399170328042313,0.014399170328042313,0.96,0.10250454098929687,0.0960955585758925,0.006408982413404374,0.09693049418144269,NA,NA,1.001748030759444
13,Const_EG,mu[2],100,step,exponential,++,A,200,0.007686051476316185,0.007686051476316185,0.975,0.1017007975790297,0.08892930245039,0.01277149512863969,0.08903905950445545,NA,NA,1.001748030759444
13,Const_EG,phi11,100,step,exponential,++,A,200,-0.005159517157793297,-0.012898792894483244,0.945,0.026785104860583164,0.03237439212858071,-0.005589287267997546,0.03270292611782922,NA,NA,1.001748030759444
13,Const_EG,phi12,100,step,exponential,++,A,200,0.0034783838700524587,0.03478383870052459,0.945,0.027780148924560436,0.031078274619589757,-0.0032981256950293213,0.03119501581841921,NA,NA,1.001748030759444
13,Const_EG,phi21,100,step,exponential,++,A,200,0.0026077798270456305,0.026077798270456306,0.955,0.026091004665548423,0.028591294715100923,-0.0025002900495524998,0.028638703504954188,NA,NA,1.001748030759444
13,Const_EG,phi22,100,step,exponential,++,A,200,-0.0039778844447657564,-0.009944711111914393,0.95,0.026821814717197953,0.025554261003574705,0.0012675537136232484,0.025798812352849386,NA,NA,1.001748030759444
