Model,param,skew_level,direction,T,rho,VARset,N_valid,mean_rel_bias,coverage_95,RMSE,mean_post_sd,emp_sd,sd_bias,mean_bias
SG,mu[1],strongSN,+-,100,0.5,A,200,0.0018397028007495846,0.925,0.10909319764183192,0.09482850642250494,0.10907768454328647,-0.014249178120781525,0.0018397028007495846
SG,mu[2],strongSN,+-,100,0.5,A,200,0.006066548789351843,0.905,0.10088743551347473,0.09446032669024709,0.10070487391517818,-0.006244547224931091,0.006066548789351843
SG,phi11,strongSN,+-,100,0.5,A,200,-0.044895063800704016,0.955,0.07448989327253541,0.07553455999821909,0.07229283172740317,0.0032417282708159245,-0.017958025520281605
SG,phi12,strongSN,+-,100,0.5,A,200,-0.11268616691675198,0.95,0.07109768948467943,0.07493191088981904,0.07019900090397295,0.004732909985846093,-0.011268616691675197
SG,phi21,strongSN,+-,100,0.5,A,200,-0.04584256739632056,0.965,0.06618061130571089,0.07439409920489871,0.06602164722984974,0.008372451975048975,-0.004584256739632057
SG,phi22,strongSN,+-,100,0.5,A,200,-0.03521783248931074,0.98,0.07234834254320027,0.07636400699870728,0.07096361992393721,0.005400387074770072,-0.014087132995724299
SG,rho,strongSN,+-,100,0.5,A,200,-0.08556334289074392,0.94,0.08704985281494061,0.07676877525868575,0.07581164464277944,9.571306159063125e-4,-0.04278167144537196
SG,omega[1],strongSN,+-,100,0.3,B,200,-0.08730733349381382,0.86,0.22848711885283501,0.15885642805650296,0.17795594001602463,-0.01909951195952167,-0.14331101456162607
SG,omega[2],strongSN,+-,100,0.3,B,200,-0.09331174957108884,0.88,0.23794919856560567,0.17060800908966067,0.18209803453992948,-0.01149002545026881,-0.15316699029069117
SG,alpha[1],strongSN,+-,100,0.3,B,200,-0.1940946918504355,0.825,4.665578981424281,6.84100314238467,4.326214803976137,2.5147883384085334,-1.7468522266539195
SG,alpha[2],strongSN,+-,100,0.3,B,200,0.22685251958689945,0.81,4.699467155185942,6.2833113977464645,4.232796265542975,2.05051513220349,2.0416726762820954
SG,mu[1],strongSN,+-,100,0.3,B,200,-0.01027329241853322,0.965,0.09534423642002066,0.09512006508323474,0.09478914959740962,3.309154858251173e-4,-0.01027329241853322
SG,mu[2],strongSN,+-,100,0.3,B,200,-0.006756568508169002,0.945,0.09916909978121578,0.09641772639494144,0.09893866349113045,-0.002520937096189016,-0.006756568508169002
SG,phi11,strongSN,+-,100,0.3,B,200,-0.032675104966910284,0.965,0.05946851917765988,0.06679216861012469,0.05668806639490028,0.010104102215224404,-0.017971307731800657
SG,phi12,strongSN,+-,100,0.3,B,200,-0.03608492088750538,0.97,0.06853152855815615,0.07691904681183526,0.06843646097923824,0.00848258583259702,-0.003608492088750539
SG,phi21,strongSN,+-,100,0.3,B,200,-0.006505902431916557,0.965,0.061393111731512795,0.06937378142282813,0.061389664442913175,0.007984116979914954,-6.505902431916563e-4
SG,phi22,strongSN,+-,100,0.3,B,200,-0.09428136002888589,0.955,0.07860067505773519,0.0805787133295487,0.07498336609859316,0.005595347230955547,-0.023570340007221472
SG,rho,strongSN,+-,100,0.3,B,200,-0.08539213936652525,0.93,0.095472399951811407,0.08874780326365496,0.09197127584553426,-0.0032234725818792997,-0.025617641809957573
SG,omega[1],strongSN,+-,100,0.5,B,200,-0.0846708308805068,0.88,0.20399481111105644,0.1595820812811685,0.14932354459438263,0.010258536686785863,-0.1389833155094705
SG,omega[2],strongSN,+-,100,0.5,B,200,-0.09055238728136426,0.83,0.23430092478520112,0.1583608799292065,0.18111813957165385,-0.022757259642447347,-0.14863762267105654
SG,alpha[1],strongSN,+-,100,0.5,B,200,-0.1601927350109436,0.775,4.932530422998201,6.8723039194067015,4.717123877261399,2.155180042145303,-1.4417346150984924
SG,alpha[2],strongSN,+-,100,0.5,B,200,0.14898110284528948,0.85,5.15225066973741,6.980048740552093,4.974722311285796,2.0053264292662965,1.3408299256076053
SG,mu[1],strongSN,+-,100,0.5,B,200,-0.00948561760317575,0.92,0.0986269237764012,0.09431335891915602,0.09816971606499825,-0.003856357145842232,-0.00948561760317575
SG,mu[2],strongSN,+-,100,0.5,B,200,0.001973212210112313,0.91,0.10238772215707678,0.09398511164852781,0.10236870655668467,-0.008383594908156863,0.001973212210112313
SG,phi11,strongSN,+-,100,0.5,B,200,-0.03834752624977367,0.97,0.06338064001784866,0.06946002470188438,0.05976846464738157,0.009691560054502807,-0.021091139437375516
SG,phi12,strongSN,+-,100,0.5,B,200,0.07010359591524001,0.97,0.07229937853091324,0.07946867729519182,0.07195870339544624,0.007509973899745573,0.0070103595915240015
SG,phi21,strongSN,+-,100,0.5,B,200,-0.05103060951119923,0.975,0.06164497689228307,0.06820731309480614,0.061433394379435596,0.006773918715370544,-0.005103060951119924
SG,phi22,strongSN,+-,100,0.5,B,200,-0.07289750292888542,0.965,0.07906686147785802,0.08001069558255104,0.07693790166835596,0.003072793914195085,-0.018224375732221354
SG,rho,strongSN,+-,100,0.5,B,200,-0.0611217784896536,0.955,0.07848665466640425,0.07582842912173568,0.0722923717226709,0.0035360573990647765,-0.0305608892448268
SG,omega[1],strongSN,--,100,0.3,A,200,-0.08068380330232723,0.87,0.21826442313794678,0.16501116136156976,0.1734915703884752,-0.008480409026905444,-0.13243879119004912
SG,omega[2],strongSN,--,100,0.3,A,200,-0.07381180058034807,0.87,0.2154893606779485,0.16107666481143826,0.17820278112555027,-0.01712611631411201,-0.12115871146768686
SG,alpha[1],strongSN,--,100,0.3,A,200,0.12907960299477375,0.86,4.983302453256806,7.523554623836268,4.8460002356565095,2.6775543881797583,1.1617164269529638
SG,alpha[2],strongSN,--,100,0.3,A,200,0.11761480258813002,0.86,6.287844404952422,7.993153329637522,6.198104119492996,1.7950492101445263,1.0585332232931703
SG,mu[1],strongSN,--,100,0.3,A,200,0.0035531469133542894,0.95,0.09816196969912436,0.09601557404147879,0.09809764238871355,-0.002082068347234761,0.0035531469133542894
SG,mu[2],strongSN,--,100,0.3,A,200,-0.008680955545153262,0.94,0.10136646252293094,0.09653315341667326,0.1009940628712195,-0.004460909454546233,-0.008680955545153262
SG,phi11,strongSN,--,100,0.3,A,200,-0.04273252592231066,0.965,0.06532963474928628,0.07354376595052985,0.06305386723273206,0.010489898717797791,-0.017093010368924265
SG,phi12,strongSN,--,100,0.3,A,200,-0.025905981318353328,0.95,0.06709601779503838,0.07305651164656286,0.06704598724212686,0.006010524404436002,-0.002590598131835333
SG,phi21,strongSN,--,100,0.3,A,200,-0.004386087622266382,0.98,0.06631766684509753,0.07341320061886944,0.06631621640391622,0.0070969842149532225,-4.3860876222663825e-4
SG,phi22,strongSN,--,100,0.3,A,200,-0.04816569902617282,0.975,0.07008842196535733,0.07425858028278727,0.0673884067445225,0.006870173538264773,-0.019266279610469127
SG,rho,strongSN,--,100,0.3,A,200,-0.05033687227631732,0.955,0.08251798780437614,0.08781657898650101,0.08112444913423181,0.006692129852269205,-0.015101061682895196
SG,omega[1],strongSN,--,100,0.5,A,200,-0.08810106224952838,0.88,0.22682798556934386,0.16388932868786144,0.1747505637659414,-0.010861235078079956,-0.14461388419142926
SG,omega[2],strongSN,--,100,0.5,A,200,-0.08294153503261321,0.87,0.22757972958861403,0.16046158826416604,0.18236539963770773,-0.021903811373541693,-0.1361447550756394
SG,alpha[1],strongSN,--,100,0.5,A,200,0.18805185492844123,0.83,5.159586638296699,6.557330992477533,4.874104098866335,1.6832268936111987,1.6924666943559712
SG,alpha[2],strongSN,--,100,0.5,A,200,0.17707032166362727,0.83,4.464254936855213,6.982030080728071,4.170120662198787,2.811909418529284,1.5936328949726455
SG,mu[1],strongSN,--,100,0.5,A,200,-0.00922106305518244,0.945,0.1022422680503559,0.09514762926225785,0.1018256027343476,-0.006677973472089746,-0.00922106305518244
SG,mu[2],strongSN,--,100,0.5,A,200,-0.01187026570207861,0.92,0.1045763380109149,0.09515264237842593,0.1039004680640813,-0.00874782568565538,-0.01187026570207861
SG,phi11,strongSN,--,100,0.5,A,200,-0.06634082718738246,0.975,0.07416640309415912,0.07917983744197582,0.06925661334212287,0.009923224099852954,-0.02653633087495299
SG,phi12,strongSN,--,100,0.5,A,200,0.08731364224951524,0.96,0.07674057093508403,0.07869606604575488,0.07624223571101454,0.0024538303347403367,0.008731364224951525
SG,phi21,strongSN,--,100,0.5,A,200,-0.10796028025262082,0.955,0.07370948637914312,0.07823146401933725,0.07291456755103772,0.0053168964682995395,-0.010796028025262083
SG,phi22,strongSN,--,100,0.5,A,200,-0.025253500085071094,0.935,0.08570571817239715,0.07925529914795368,0.0851083535547416,-0.005853054406787919,-0.010101400034028438
SG,rho,strongSN,--,100,0.5,A,200,-0.08853148745467135,0.925,0.08693353409277316,0.07697162595615664,0.07481967175900463,0.0021519541971520145,-0.044265743727335674
SG,omega[1],strongSN,--,100,0.3,B,200,-0.08473948708181502,0.905,0.2229743380088293,0.16340541306321868,0.1742694895393812,-0.010864076476162526,-0.139096011539365
SG,omega[2],strongSN,--,100,0.3,B,200,-0.07941233916689362,0.88,0.21640402525682947,0.1631945840180637,0.172740052825143,-0.009545468807079294,-0.13035174067623836
SG,alpha[1],strongSN,--,100,0.3,B,200,0.2138440230915195,0.81,4.583257503637558,6.515217571621598,4.159588775525858,2.35562879609574,1.9245962078236756
SG,alpha[2],strongSN,--,100,0.3,B,200,0.13500368047884684,0.82,5.001080584406268,6.999746457356053,4.851237112176206,2.1485093451798463,1.2150331243096215
SG,mu[1],strongSN,--,100,0.3,B,200,0.0025427029574471498,0.945,0.09941961010263257,0.09610662055026861,0.09938708937598319,-0.0032804688257145748,0.0025427029574471498
SG,mu[2],strongSN,--,100,0.3,B,200,0.0061260115700926395,0.95,0.0930322537574795,0.0958826773995129,0.09283034106066372,0.0030523363388491737,0.0061260115700926395
SG,phi11,strongSN,--,100,0.3,B,200,-0.030626588358710606,0.945,0.06634118147167573,0.06796105876125597,0.0641670555263634,0.003794003234892568,-0.016844623597290834
SG,phi12,strongSN,--,100,0.3,B,200,-0.0965142347749061,0.97,0.07080600904591669,0.07776947463866819,0.07014514196912414,0.007624332669544057,-0.00965142347749061
SG,phi21,strongSN,--,100,0.3,B,200,0.01674633317779733,0.97,0.05859928058104298,0.06616250622113383,0.058575347099840414,0.007587159121293416,0.0016746333177797325
SG,phi22,strongSN,--,100,0.3,B,200,-0.07271963114049716,0.96,0.07438997753997834,0.07826303309917089,0.07213431715433964,0.006128715944831248,-0.01817990778512429
SG,rho,strongSN,--,100,0.3,B,200,-0.08937186670034848,0.92,0.09966068194059043,0.08838345312564962,0.09598641453189137,-0.007602961406241754,-0.026811560010104544
SG,omega[1],strongSN,--,100,0.5,B,200,-0.09016207260131356,0.845,0.2307562118129784,0.1637311837367584,0.17704613910036504,-0.013314955363606634,-0.1479969388870268
SG,omega[2],strongSN,--,100,0.5,B,200,-0.07326719753379297,0.905,0.22517513163285202,0.15669293942450266,0.19036865529314226,-0.0336757158686396,-0.12026477035172443
SG,alpha[1],strongSN,--,100,0.5,B,200,0.2169426679989012,0.785,5.084836552650595,6.764114603913254,4.695036629260158,2.069077974653096,1.9524840119901108
SG,alpha[2],strongSN,--,100,0.5,B,200,0.09848285855955502,0.835,5.312058503559251,8.544260154208478,5.237590743595874,3.3066694106126047,0.8863457270359951
SG,mu[1],strongSN,--,100,0.5,B,200,-0.0036636672989519294,0.94,0.10220622883365743,0.09549076804361116,0.10214054412582957,-0.006649776082218409,-0.0036636672989519294
SG,mu[2],strongSN,--,100,0.5,B,200,-0.005549765747626193,0.94,0.10030033223285291,0.09591115819764051,0.1001466761613542,-0.004235517963713686,-0.005549765747626193
SG,phi11,strongSN,--,100,0.5,B,200,-0.07056568964201965,0.945,0.07642040666463452,0.07281810167125771,0.06583141193233918,0.006986689738918528,-0.038811129303110814
SG,phi12,strongSN,--,100,0.5,B,200,0.18351028472372027,0.97,0.0755370709005011,0.082888986425232,0.07327406658725528,0.009614919837976715,0.01835102847237203
SG,phi21,strongSN,--,100,0.5,B,200,-0.06890313348888992,0.97,0.0657984240494004,0.07143652022791827,0.06543665784053182,0.005999862387386451,-0.006890313348888993
SG,phi22,strongSN,--,100,0.5,B,200,-0.04706566357370199,0.975,0.07380731159327975,0.08196278155416639,0.07286337009533961,0.009099411458826784,-0.011766415893425497
SG,rho,strongSN,--,100,0.5,B,200,-0.05990843661895758,0.965,0.07544134729238058,0.07584877059622962,0.06923974066067597,0.006609029935553651,-0.02995421830947879
SG,omega[1],extremeCHI,++,100,0.3,A,200,NA,NA,NA,0.09961750966190187,0.20792201106404945,-0.10830450140214758,NA
SG,omega[2],extremeCHI,++,100,0.3,A,200,NA,NA,NA,0.10160010554444913,0.22002415744214082,-0.11842405189769169,NA
SG,alpha[1],extremeCHI,++,100,0.3,A,200,NA,NA,NA,128.18654283458037,45.75897877760907,82.42756405697129,NA
SG,alpha[2],extremeCHI,++,100,0.3,A,200,NA,NA,NA,134.64543078286746,55.66841042910361,78.97702035376386,NA
SG,mu[1],extremeCHI,++,100,0.3,A,200,0.28899037281009055,0.125,0.3307641333983117,0.08031618418572654,0.1609020707319238,-0.08058588654619726,0.28899037281009055
SG,mu[2],extremeCHI,++,100,0.3,A,200,0.30866686070965377,0.115,0.352851961719517,0.08195047152692614,0.1709657158291062,-0.08901524430218005,0.30866686070965377
SG,phi11,extremeCHI,++,100,0.3,A,200,-0.02297568280718224,1,0.015253731786495346,0.026091312175025486,0.012174367061220825,0.01391694511380466,-0.009190273122872895
SG,phi12,extremeCHI,++,100,0.3,A,200,-0.06141578575759645,1,0.014873475837571622,0.0252415097755837,0.013546265023562657,0.011695244752021043,-0.006141578575759644
SG,phi21,extremeCHI,++,100,0.3,A,200,-0.053961284914808755,1,0.013970691189038856,0.025923586606620006,0.012886504941329759,0.013037081665290247,-0.005396128491480874
SG,phi22,extremeCHI,++,100,0.3,A,200,-0.026991999948949335,0.995,0.017247401200205993,0.02609547430123433,0.013449979864736387,0.012645494436497942,-0.010796799979579733
SG,rho,extremeCHI,++,100,0.3,A,200,-0.10362634067672342,0.84,0.091329257677995615,0.06489578637358767,0.08587534945855749,-0.020979563084969816,-0.031087902203017027
SG,omega[1],extremeCHI,++,100,0.5,A,200,NA,NA,NA,0.09863811774528804,0.20236793082526267,-0.10372981307997463,NA
SG,omega[2],extremeCHI,++,100,0.5,A,200,NA,NA,NA,0.09967221547674045,0.20016714963464888,-0.10049493415790843,NA
SG,alpha[1],extremeCHI,++,100,0.5,A,200,NA,NA,NA,168.44225573432743,55.074099422433335,113.3681563118941,NA
SG,alpha[2],extremeCHI,++,100,0.5,A,200,NA,NA,NA,157.91835481767117,49.95502189349417,107.963332924177,NA
SG,mu[1],extremeCHI,++,100,0.5,A,200,0.29644667090521876,0.115,0.33654484928736406,0.07908899556897117,0.15931668742183758,-0.0802276918528664,0.29644667090521876
SG,mu[2],extremeCHI,++,100,0.5,A,200,0.3070057548799865,0.11,0.3453769979729554,0.07996155685339879,0.15821737325395244,-0.07825581640055365,0.3070057548799865
SG,phi11,extremeCHI,++,100,0.5,A,200,-0.01710642600880841,1,0.011857693898507871,0.021630158096708742,0.009684220921867537,0.011945937174841204,-0.006842570403523363
SG,phi12,extremeCHI,++,100,0.5,A,200,-0.04970357365512894,1,0.01200332728297293,0.02142320541527023,0.010925905615611641,0.010497299799658587,-0.004970357365512892
SG,phi21,extremeCHI,++,100,0.5,A,200,-0.04718319423421369,1,0.011270864294389489,0.021679698038223907,0.010235714130489798,0.01144398390773411,-0.004718319423421367
SG,phi22,extremeCHI,++,100,0.5,A,200,-0.016185774182168596,1,0.011516096003958956,0.021348764177162603,0.009523853286995478,0.011824910890167125,-0.006474309672867436
SG,rho,extremeCHI,++,100,0.5,A,200,-0.18598506295719114,0.595,0.11407519572829171,0.05838104271625847,0.06607222842957905,-0.007691185713320579,-0.09299253147859557
SG,omega[1],extremeCHI,++,100,0.3,B,200,NA,NA,NA,0.09869838133985886,0.2155929643515067,-0.11689458301164785,NA
SG,omega[2],extremeCHI,++,100,0.3,B,200,NA,NA,NA,0.09735029914994925,0.18910803937489323,-0.09175774022494398,NA
SG,alpha[1],extremeCHI,++,100,0.3,B,200,NA,NA,NA,119.62471631249353,26.997661451371552,92.62705486112198,NA
SG,alpha[2],extremeCHI,++,100,0.3,B,200,NA,NA,NA,109.64742420530351,23.222192869847778,86.42523133545573,NA
SG,mu[1],extremeCHI,++,100,0.3,B,200,0.2768710453894335,0.185,0.3224658152699193,0.07972792289183589,0.16530767145736447,-0.08557974856552858,0.2768710453894335
SG,mu[2],extremeCHI,++,100,0.3,B,200,0.2638989233085299,0.155,0.30135063197845424,0.07857495417542618,0.1454976345870009,-0.06692268041157473,0.2638989233085299
SG,phi11,extremeCHI,++,100,0.3,B,200,-0.012523365146830001,1,0.01384531309942714,0.023307800613578306,0.012010420715129663,0.011297379898448643,-0.006887850830756501
SG,phi12,extremeCHI,++,100,0.3,B,200,-0.09758002925742469,1,0.01631276233643391,0.029030149620112924,0.013072398171191778,0.015957751448921146,-0.009758002925742467
SG,phi21,extremeCHI,++,100,0.3,B,200,-0.022938484938779796,1,0.011234428832314384,0.022628810973328615,0.010997756601937981,0.011631054371390634,-0.0022938484938779783
SG,phi22,extremeCHI,++,100,0.3,B,200,-0.048083277029297225,1,0.017237849158936842,0.028619259705036867,0.012354891663183485,0.016264368041853383,-0.012020819257324303
SG,rho,extremeCHI,++,100,0.3,B,200,-0.10439951317228066,0.905,0.08173985630467032,0.06518751561806445,0.07550146261598727,-0.010313946997922818,-0.0313198539516842
SG,omega[1],extremeCHI,++,100,0.5,B,200,NA,NA,NA,0.09966612911065088,0.2201344457526799,-0.12046831664202902,NA
SG,omega[2],extremeCHI,++,100,0.5,B,200,NA,NA,NA,0.09995964344850017,0.22752646481322114,-0.12756682136472097,NA
SG,alpha[1],extremeCHI,++,100,0.5,B,200,NA,NA,NA,163.8185908713506,50.003036318615706,113.81555455273491,NA
SG,alpha[2],extremeCHI,++,100,0.5,B,200,NA,NA,NA,174.15904606312353,63.62263873197838,110.53640733114514,NA
SG,mu[1],extremeCHI,++,100,0.5,B,200,0.31096561945720774,0.13,0.3557245400172825,0.08000614645737308,0.17274354368862033,-0.09273739723124724,0.31096561945720774
SG,mu[2],extremeCHI,++,100,0.5,B,200,0.3160391249930098,0.125,0.3633583077181716,0.08010853015213466,0.17930011506261287,-0.0991915849104782,0.3160391249930098
SG,phi11,extremeCHI,++,100,0.5,B,200,-0.009241763341580656,0.995,0.010447726185711615,0.01865833654781215,0.009127891327076287,0.009530445220735864,-0.00508296983786936
SG,phi12,extremeCHI,++,100,0.5,B,200,-0.06578044679008922,1,0.012801155818024197,0.023469327525238573,0.010981753888987733,0.01248757363625084,-0.00657804467900892
SG,phi21,extremeCHI,++,100,0.5,B,200,-0.025623490897973965,1,0.009180838440898398,0.018537889261338807,0.008816017333234559,0.009721871928104248,-0.0025623490897973946
SG,phi22,extremeCHI,++,100,0.5,B,200,-0.03836169065959138,1,0.014308621467251205,0.02412999755179016,0.010618871945818719,0.01351112560597144,-0.009590422664897843
SG,rho,extremeCHI,++,100,0.5,B,200,-0.1699023288200067,0.68,0.10856951727230953,0.0579612769260701,0.0676065066848369,-0.009645229758766805,-0.08495116441000335
SG,omega[1],extremeCHI,+-,100,0.3,A,200,NA,NA,NA,0.08983309132645743,0.19790307464179088,-0.10806998331533345,NA
SG,omega[2],extremeCHI,+-,100,0.3,A,200,NA,NA,NA,0.08897856327845469,0.19900842137203245,-0.11002985809357776,NA
SG,alpha[1],extremeCHI,+-,100,0.3,A,200,NA,NA,NA,83.20072596577054,9.935277828219942,73.2654481375506,NA
SG,alpha[2],extremeCHI,+-,100,0.3,A,200,NA,NA,NA,73.43386523515196,6.682863235856559,66.7510019992954,NA
SG,mu[1],extremeCHI,+-,100,0.3,A,200,0.18606947272556573,0.335,0.2335873531346927,0.07460180620958876,0.14121332396095487,-0.06661151775136612,0.18606947272556573
SG,mu[2],extremeCHI,+-,100,0.3,A,200,-0.17617942021495442,0.415,0.22737796854993242,0.07386566860726626,0.14374126921179098,-0.06987560060452472,-0.17617942021495442
SG,phi11,extremeCHI,+-,100,0.3,A,200,-0.04091378672192492,1,0.022885418874577606,0.03499086362063479,0.015997259954021105,0.018993603666613686,-0.01636551468876997
SG,phi12,extremeCHI,+-,100,0.3,A,200,0.11943065654984164,1,0.019811921723972968,0.034426625940659365,0.015807448407556792,0.018619177533102573,0.011943065654984162
SG,phi21,extremeCHI,+-,100,0.3,A,200,0.12109818401924098,1,0.019320574305766464,0.03395773205683105,0.015054464114576241,0.01890326794225481,0.012109818401924096
SG,phi22,extremeCHI,+-,100,0.3,A,200,-0.03994809889853667,1,0.021509374731008536,0.0340107547920264,0.014398510493165114,0.019612244298861284,-0.015979239559414667
SG,rho,extremeCHI,+-,100,0.3,A,200,-0.6148275320527077,0.255,0.19712718576109728,0.0719272147876788,0.06955549504379988,0.002371719743878925,-0.1844482596158123
SG,omega[1],extremeCHI,+-,100,0.5,A,200,NA,NA,NA,0.08372377303300728,0.16867002032549347,-0.08494624729248619,NA
SG,omega[2],extremeCHI,+-,100,0.5,A,200,NA,NA,NA,0.08323111830668607,0.18163980465374982,-0.09840868634706375,NA
SG,alpha[1],extremeCHI,+-,100,0.5,A,200,NA,NA,NA,79.9610893425223,9.947171365262019,70.01391797726028,NA
SG,alpha[2],extremeCHI,+-,100,0.5,A,200,NA,NA,NA,79.84324337274585,9.672352793601293,70.17089057914455,NA
SG,mu[1],extremeCHI,+-,100,0.5,A,200,0.14619441909944864,0.43,0.18967822677649465,0.07066539324135374,0.12085123721853284,-0.05018584397717911,0.14619441909944864
SG,mu[2],extremeCHI,+-,100,0.5,A,200,-0.13880301573626413,0.465,0.1916763816897518,0.07008206869148512,0.13218758686122467,-0.062105518169739554,-0.13880301573626413
SG,phi11,extremeCHI,+-,100,0.5,A,200,-0.038481160307424836,1,0.022391222898382933,0.03488757545184774,0.016261577755806833,0.018625997696040904,-0.015392464122969933
SG,phi12,extremeCHI,+-,100,0.5,A,200,0.12655973025732087,1,0.02116204441882737,0.034875783488376846,0.016960497361703887,0.01791528612667296,0.012655973025732084
SG,phi21,extremeCHI,+-,100,0.5,A,200,0.1410745176632929,1,0.022427544720750356,0.0342850929823986,0.017434866413653702,0.0168502265687449,0.014107451766329287
SG,phi22,extremeCHI,+-,100,0.5,A,200,-0.04838350435080122,0.995,0.026704157318230105,0.03541502900557425,0.018399941824759725,0.017015087180814525,-0.019353401740320488
SG,rho,extremeCHI,+-,100,0.5,A,200,-0.5081884187054928,0.005,0.2601639037011274,0.06883189294510458,0.055869397369330505,0.012962495575774079,-0.2540942093527464
SG,omega[1],extremeCHI,+-,100,0.3,B,200,NA,NA,NA,0.08958380998955319,0.1921961097338821,-0.10261229974432891,NA
SG,omega[2],extremeCHI,+-,100,0.3,B,200,NA,NA,NA,0.08940915502692529,0.2038023627381394,-0.11439320771121411,NA
SG,alpha[1],extremeCHI,+-,100,0.3,B,200,NA,NA,NA,70.78083522308924,6.911978969014812,63.86885625407443,NA
SG,alpha[2],extremeCHI,+-,100,0.3,B,200,NA,NA,NA,73.59301280982588,10.486366471885479,63.106646337940404,NA
SG,mu[1],extremeCHI,+-,100,0.3,B,200,0.1825941474432464,0.36,0.22892697865663866,0.07447656712659709,0.13808308685835166,-0.06360651973175457,0.1825941474432464
SG,mu[2],extremeCHI,+-,100,0.3,B,200,-0.18038629942182816,0.38,0.23245864446335665,0.0743640843898244,0.14662129574737706,-0.07225721135755266,-0.18038629942182816
SG,phi11,extremeCHI,+-,100,0.3,B,200,-0.025344407315412824,1,0.019406951504922478,0.0307437251581956,0.01350267472051829,0.01724105043767731,-0.013939424023477053
SG,phi12,extremeCHI,+-,100,0.3,B,200,0.144038680393897,1,0.022268851620124375,0.03794468446502351,0.016983236970111556,0.020961447494911956,0.014403868039389698
SG,phi21,extremeCHI,+-,100,0.3,B,200,0.09692393687921423,1,0.016754543223692454,0.029999525141561147,0.01366646345010002,0.016333061691461127,0.00969239368792142
SG,phi22,extremeCHI,+-,100,0.3,B,200,-0.07775273018863357,1,0.024952090807802824,0.03773450502188726,0.015644931925201375,0.022089573096685883,-0.01943818254715839
SG,rho,extremeCHI,+-,100,0.3,B,200,-0.6298472847920591,0.25,0.20033235307968283,0.07201249339861661,0.06655349349244619,0.0054589999061704225,-0.18895418543761772
SG,omega[1],extremeCHI,+-,100,0.5,B,200,NA,NA,NA,0.08312803223445396,0.17557160371771108,-0.09244357148325712,NA
SG,omega[2],extremeCHI,+-,100,0.5,B,200,NA,NA,NA,0.08578662112894965,0.18270521406671503,-0.09691859293776538,NA
SG,alpha[1],extremeCHI,+-,100,0.5,B,200,NA,NA,NA,75.52543370285582,9.620635598694527,65.9047981041613,NA
SG,alpha[2],extremeCHI,+-,100,0.5,B,200,NA,NA,NA,75.89780639927643,8.684837645207791,67.21296875406864,NA
SG,mu[1],extremeCHI,+-,100,0.5,B,200,0.1358824507717041,0.48,0.18367526377362645,0.07014386280676622,0.12358220783990982,-0.0534383450331436,0.1358824507717041
SG,mu[2],extremeCHI,+-,100,0.5,B,200,-0.1619915983329524,0.43,0.20729023466949684,0.07248443429901141,0.12933662845022087,-0.056852194151209456,-0.1619915983329524
SG,phi11,extremeCHI,+-,100,0.5,B,200,-0.025471271219316107,1,0.019367472645571607,0.030816161431535392,0.013373157266508022,0.017443004165027372,-0.014009199170623859
SG,phi12,extremeCHI,+-,100,0.5,B,200,0.13396601772170183,1,0.02318910983579283,0.03679207646440666,0.018927912614294013,0.017864163850112646,0.013396601772170181
SG,phi21,extremeCHI,+-,100,0.5,B,200,0.0941065836210929,1,0.01636042354196045,0.03094567106766054,0.013382935689302114,0.017562735378358427,0.00941065836210929
SG,phi22,extremeCHI,+-,100,0.5,B,200,-0.07207723243994128,1,0.025036785017660206,0.038764938245476235,0.01738232260826935,0.021382615637206885,-0.01801930810998532
SG,rho,extremeCHI,+-,100,0.5,B,200,-0.5338892831236727,0.005,0.2730072245102947,0.06928401158608151,0.0572145346589235,0.012069476927158013,-0.26694464156183634
SG,omega[1],extremeCHI,--,100,0.3,A,200,NA,NA,NA,0.09729330524638567,0.18936619688605602,-0.09207289163967035,NA
SG,omega[2],extremeCHI,--,100,0.3,A,200,NA,NA,NA,0.09882306542611467,0.20453368211379494,-0.10571061668768027,NA
SG,alpha[1],extremeCHI,--,100,0.3,A,200,NA,NA,NA,119.2139458197374,33.4579741614071,85.75597165833031,NA
SG,alpha[2],extremeCHI,--,100,0.3,A,200,NA,NA,NA,115.21365395272812,26.842453166475604,88.37120078625252,NA
SG,mu[1],extremeCHI,--,100,0.3,A,200,-0.26172225506147806,0.175,0.2998206283838687,0.0784784213933023,0.14626643637565154,-0.06778801498234924,-0.26172225506147806
SG,mu[2],extremeCHI,--,100,0.3,A,200,-0.28031101080145016,0.15,0.32187571044574786,0.07982561679577824,0.158207807008454,-0.07838219021267576,-0.28031101080145016
SG,phi11,extremeCHI,--,100,0.3,A,200,-0.02544896102025876,1,0.015814072222195292,0.026554601224948387,0.012102104838709044,0.014452496386239343,-0.010179584408103503
SG,phi12,extremeCHI,--,100,0.3,A,200,-0.05680242685295309,1,0.012926954742313515,0.02530677718266575,0.01161210583597872,0.01369467134668703,-0.005680242685295308
SG,phi21,extremeCHI,--,100,0.3,A,200,-0.06457449390952524,1,0.015328418753284903,0.026331500879494322,0.013901862063743232,0.01242963881575109,-0.006457449390952523
SG,phi22,extremeCHI,--,100,0.3,A,200,-0.02286140330474526,1,0.015223962608255226,0.02607792893332809,0.01217152561216541,0.01390640332116268,-0.009144561321898101
SG,rho,extremeCHI,--,100,0.3,A,200,-0.10125601526259057,0.89,0.07797191699102717,0.06512655601068576,0.07181134717325956,-0.006684791162573797,-0.030376804578777165
