condition_id,Model,param,T,theta,N_valid,N_truth_avail,mean_rel_bias,coverage_95,RMSE,mean_post_sd,emp_sd,sd_bias,mean_n_div,prop_div,mean_rhat
9,Normal-Clayton (NC),sigma[2],200,2,200,200,-0.00158970495642132,0.93,0.046933894857316,0.04667573755282638,0.04690696456422141,-2.3122701139503127e-4,0,0,1.0012140574919228
9,Normal-Clayton (NC),theta,200,2,200,200,-0.00563967831817539,0.91,0.29229688073854293,0.2620638791894241,0.29207917180681,-0.03001529261738589,0,0,1.0012140574919228
9,Normal-Gaussian (NG),mu[1],200,2,200,200,0.00331606300148547,0.91,0.08612932504667341,0.07141276832084284,0.08606546554318813,-0.01465269722234528,0,0,1.0010575941679656
9,Normal-Gaussian (NG),mu[2],200,2,200,200,0.00584529861043333,0.925,0.08024556482245562,0.07156986515371082,0.08003238818022235,-0.00846252302651152,0,0,1.0010575941679656
9,Normal-Gaussian (NG),phi11,200,2,200,200,-0.05842347728686257,0.95,0.08487454049552923,0.08923258980751356,0.08159386737127407,0.00763872243623948,0,0,1.0010575941679656
9,Normal-Gaussian (NG),phi12,200,2,200,200,0.0172536513970258,0.98,0.07823665093802612,0.08936065035794308,0.07821762375023447,0.0111430266077086,0,0,1.0010575941679656
9,Normal-Gaussian (NG),phi21,200,2,200,200,-0.06677392554942718,0.9250000000000002,0.08758480640376388,0.08958075149163157,0.08732989603481728,0.00225085545681429,0,0,1.0010575941679656
9,Normal-Gaussian (NG),phi22,200,2,200,200,-0.05951531614062995,0.975,0.08645410901998582,0.08957968622230106,0.08311186022216403,0.00646782600013702,0,0,1.0010575941679656
9,Normal-Gaussian (NG),rho,200,2,200,0,NA,NA,NA,0.03909516141149564,0.04806724241067987,-0.00897208099918423,0,0,1.0010575941679656
9,Normal-Gaussian (NG),sigma[1],200,2,200,200,-0.00367073123019404,0.96,0.04436743855280049,0.0502233287137228,0.04421532919669608,0.00600799951702672,0,0,1.0010575941679656
9,Normal-Gaussian (NG),sigma[2],200,2,200,200,-8.996897541181077e-4,0.96,0.05244314830883421,0.05027205689897137,0.05243543041578581,-0.00216337351681444,0,0,1.0010575941679656
10,Normal-Clayton (NC),mu[1],50,4,200,200,0.03245384941201509,0.915,0.16931629260393105,0.14086743315490838,0.16617687745135376,-0.02530944429644538,0,0,1.0016507256686356
10,Normal-Clayton (NC),mu[2],50,4,200,200,0.03204429689858863,0.905,0.17095333947035646,0.14054464335106132,0.1679232185028087,-0.02737857515174738,0,0,1.0016507256686356
10,Normal-Clayton (NC),phi11,50,4,200,200,-0.13733643095200354,0.985,0.14452306078268976,0.17099858745281182,0.13367538238335258,0.03732320506945924,0,0,1.0016507256686356
10,Normal-Clayton (NC),phi12,50,4,200,200,-0.22553569467409487,0.995,0.13725231600742852,0.16985946083940295,0.13538661216561168,0.03447284867379127,0,0,1.0016507256686356
10,Normal-Clayton (NC),phi21,50,4,200,200,-0.17846870756874733,0.975,0.13966442579363733,0.17046689405371415,0.13851946085822683,0.03194743319548732,0,0,1.0016507256686356
10,Normal-Clayton (NC),phi22,50,4,200,200,-0.155445916038119,0.985,0.1493367340659043,0.1715114286119252,0.13577669494947148,0.03573473366245372,0,0,1.0016507256686356
10,Normal-Clayton (NC),sigma[1],50,4,200,200,-0.01075574012326289,0.93,0.09413530164347562,0.09128929496616923,0.09351881666225774,-0.00222952169608849,0,0,1.0016507256686356
10,Normal-Clayton (NC),sigma[2],50,4,200,200,-0.01252209645341429,0.95,0.09063777196484017,0.09105994633905568,0.08976860702473753,0.00129133931431815,0,0,1.0016507256686356
10,Normal-Clayton (NC),theta,50,4,200,200,-0.06057334424861949,0.955,0.8348066812826996,0.8803229601337503,0.7988717760559867,0.08145118407776364,0,0,1.0016507256686356
10,Normal-Gaussian (NG),mu[1],50,4,200,200,0.01935736660717807,0.915,0.17725376779771826,0.1459723709644175,0.1761936166735978,-0.0302212457091803,0,0,1.001462521814122
10,Normal-Gaussian (NG),mu[2],50,4,200,200,0.01756618571647415,0.9,0.1788236896236153,0.1462044448898261,0.1779588185226499,-0.03175437363282379,0,0,1.001462521814122
10,Normal-Gaussian (NG),phi11,50,4,200,200,-0.1835810917232114,0.985,0.1680017147336975,0.19128860842558007,0.15110345262546743,0.04018515580011264,0,0,1.001462521814122
10,Normal-Gaussian (NG),phi12,50,4,200,200,-0.19522068231178616,0.98,0.15018046071778243,0.19209414323683452,0.14890621086234987,0.04318793237448465,0,0,1.001462521814122
10,Normal-Gaussian (NG),phi21,50,4,200,200,-0.07068026494664603,0.975,0.15928453463826067,0.19230518466004,0.15912764051665565,0.03317754414338436,0,0,1.001462521814122
10,Normal-Gaussian (NG),phi22,50,4,200,200,-0.23053730510150447,0.98,0.16978872568978431,0.19162804126458632,0.14256443990142337,0.04906360136316295,0,0,1.001462521814122
10,Normal-Gaussian (NG),rho,50,4,200,0,NA,NA,NA,0.0559467035919055,0.06284861793015517,-0.00690191433824966,0,0,1.001462521814122
10,Normal-Gaussian (NG),sigma[1],50,4,200,200,-0.00883036207683932,0.92,0.10524901316673112,0.10096881848848108,0.10487792655350628,-0.0039091080650252,0,0,1.001462521814122
10,Normal-Gaussian (NG),sigma[2],50,4,200,200,-0.00842780451880179,0.94,0.10221401835863383,0.10104504973726434,0.10186597891353127,-8.209291762669296e-4,0,0,1.001462521814122
11,Normal-Clayton (NC),mu[1],100,4,200,200,8.944527125150286e-5,0.945,0.10391678712563084,0.09918270347266928,0.1039167486310899,-0.00473404515842061,0,0,1.001563904980235
11,Normal-Clayton (NC),mu[2],100,4,200,200,-0.00366846280044088,0.955,0.10399489196127196,0.09917687282586175,0.10393016854945636,-0.00475329572359459,0,0,1.001563904980235
11,Normal-Clayton (NC),phi11,100,4,200,200,-0.04075970956201459,0.975,0.11364712063838434,0.1293554879035747,0.1124715581897162,0.01688392971385853,0,0,1.001563904980235
11,Normal-Clayton (NC),phi12,100,4,200,200,-0.1269378955064774,0.97,0.11647251277698993,0.12826340412409698,0.11577872835469367,0.0124846757694033,0,0,1.001563904980235
11,Normal-Clayton (NC),phi21,100,4,200,200,0.02102647056569471,0.98,0.11318989054712501,0.1294497210548562,0.11317035918218887,0.01627936187266732,0,0,1.001563904980235
11,Normal-Clayton (NC),phi22,100,4,200,200,-0.07234764385270008,0.97,0.11383646020515831,0.12849556053998712,0.11009664218619317,0.01839891835379396,0,0,1.001563904980235
11,Normal-Clayton (NC),sigma[1],100,4,200,200,0.00144808866404519,0.98,0.0573489069761757,0.06442266396962745,0.05733062157855188,0.00709204239107557,0,0,1.001563904980235
11,Normal-Clayton (NC),sigma[2],100,4,200,200,0.00101554919248101,0.955,0.05986293188940531,0.06433421145889508,0.05985431708935647,0.0044798943695386,0,0,1.001563904980235
11,Normal-Clayton (NC),theta,100,4,200,200,-0.01040801379737038,0.93,0.653217847094987,0.6383813465873641,0.6518898125788666,-0.01350846599150246,0,0,1.001563904980235
11,Normal-Gaussian (NG),mu[1],100,4,200,200,-0.0124936284518533,0.955,0.11307888454373703,0.10200407684994554,0.11238658006080109,-0.01038250321085552,0,0,1.0015526827751882
11,Normal-Gaussian (NG),mu[2],100,4,200,200,-0.01222578367067561,0.94,0.11286101068427501,0.10246935026596232,0.1121968713748912,-0.00972752110892888,0,0,1.0015526827751882
11,Normal-Gaussian (NG),phi11,100,4,200,200,-0.07929888589170347,0.97,0.12824839367953036,0.15038095695106665,0.1242639141214912,0.02611704282957544,0,0,1.0015526827751882
11,Normal-Gaussian (NG),phi12,100,4,200,200,-0.11598264091783855,0.96,0.1355403451100469,0.1496245765232202,0.13504319835744358,0.01458137816577662,0,0,1.0015526827751882
11,Normal-Gaussian (NG),phi21,100,4,200,200,0.1557615262122346,0.97,0.13755976977760995,0.15110379577632968,0.13667506623663808,0.01442872953969159,0,0,1.0015526827751882
11,Normal-Gaussian (NG),phi22,100,4,200,200,-0.12568595412356565,0.96,0.13745741335839942,0.1498410353333226,0.12793368218319098,0.02190735315013162,0,0,1.0015526827751882
11,Normal-Gaussian (NG),rho,100,4,200,0,NA,NA,NA,0.03456042111017292,0.04343734679868343,-0.00887692568851051,0,0,1.0015526827751882
11,Normal-Gaussian (NG),sigma[1],100,4,200,200,-7.486663827374494e-4,0.965,0.06611173585052361,0.07128162705144349,0.06610749666881033,0.00517413038263316,0,0,1.0015526827751882
11,Normal-Gaussian (NG),sigma[2],100,4,200,200,0.00360866050286648,0.97,0.06870792687381039,0.07154270830905443,0.06861309484837372,0.00292961346068071,0,0,1.0015526827751882
12,Normal-Clayton (NC),mu[1],200,4,200,200,9.063821219343728e-4,0.96,0.06503912844862136,0.06929790391798131,0.06503281249342754,0.00426509142455376,0,0,1.0015814226161983
12,Normal-Clayton (NC),mu[2],200,4,200,200,0.00322440507453168,0.965,0.06346872038066248,0.06936675372852927,0.06338676264547714,0.00597999108305212,0,0,1.0015814226161983
12,Normal-Clayton (NC),phi11,200,4,200,200,-0.01988339715681619,0.96,0.09263304368532105,0.09350099774643848,0.0922909793273822,0.00121001841905629,0,0,1.0015814226161983
12,Normal-Clayton (NC),phi12,200,4,200,200,-0.07148006659429358,0.96,0.08510024114161835,0.09368004347232486,0.08479951086626825,0.00888053260605661,0,0,1.0015814226161983
12,Normal-Clayton (NC),phi21,200,4,200,200,-0.02394491687269697,0.965,0.0890363332679855,0.09349834468556058,0.08900412940626619,0.00449421527929438,0,0,1.0015814226161983
12,Normal-Clayton (NC),phi22,200,4,200,200,-0.03502282437604057,0.96,0.084583401573494,0.09379084350277712,0.0834152030830049,0.0103756404197722,0,0,1.0015814226161983
12,Normal-Clayton (NC),sigma[1],200,4,200,200,-0.00406925850475589,0.97,0.042429147111412636,0.04479659272463512,0.04223356082339455,0.00256303190124057,0,0,1.0015814226161983
12,Normal-Clayton (NC),sigma[2],200,4,200,200,-0.00287747049387162,0.97,0.040933545277228645,0.04489078472370059,0.04083228247991809,0.0040585022437825,0,0,1.0015814226161983
12,Normal-Clayton (NC),theta,200,4,200,200,-0.00547919809372189,0.95,0.44524444974889077,0.4495508641147761,0.4447047045446996,0.00484615957007655,0,0,1.0015814226161983
12,Normal-Gaussian (NG),mu[1],200,4,200,200,-0.0018457259575535,0.965,0.06892131126792601,0.0713237563118088,0.06889659238728689,0.00242716392452191,0,0,1.00152119447462
12,Normal-Gaussian (NG),mu[2],200,4,200,200,-0.00123585423588553,0.97,0.06495776868066387,0.07106314221946076,0.0649460112422486,0.00611713097721217,0,0,1.00152119447462
12,Normal-Gaussian (NG),phi11,200,4,200,200,-0.04091073863473834,0.935,0.11438509467140232,0.11230422659759626,0.11320847899907184,-9.042524014755832e-4,0,0,1.00152119447462
12,Normal-Gaussian (NG),phi12,200,4,200,200,-0.07540551355835999,0.95,0.11056177294732182,0.11274139179571938,0.11030433229254934,0.00243705950317003,0,0,1.00152119447462
12,Normal-Gaussian (NG),phi21,200,4,200,200,-0.05198158581808287,0.955,0.10294273713085195,0.1119474427523005,0.10281141121174273,0.00913603154055778,0,0,1.00152119447462
12,Normal-Gaussian (NG),phi22,200,4,200,200,-0.0429496518436594,0.97,0.10219037415668376,0.11219337771413512,0.1007359169081434,0.01145746080599172,0,0,1.00152119447462
12,Normal-Gaussian (NG),rho,200,4,200,0,NA,NA,NA,0.02315862484010868,0.02731289716204395,-0.00415427232193527,0,0,1.00152119447462
12,Normal-Gaussian (NG),sigma[1],200,4,200,200,-1.3341360418463738e-4,0.965,0.046119672393969566,0.05021336497841581,0.04611947942613075,0.00409388555228505,0,0,1.00152119447462
12,Normal-Gaussian (NG),sigma[2],200,4,200,200,-0.00433190943881351,0.97,0.047464112268404586,0.04998168459309597,0.047266018597314,0.00271566599578197,0,0,1.00152119447462
13,Normal-Clayton (NC),mu[1],50,8,200,200,0.04275249924615691,0.97,0.14502022162912614,0.13628412507905838,0.1385752087841408,-0.0022910837050824,0,0,1.0019011416161985
13,Normal-Clayton (NC),mu[2],50,8,200,200,0.04204011522599125,0.92,0.15103109337207293,0.1362958037568428,0.1450621241983902,-0.0087663204415474,0,0,1.0019011416161985
13,Normal-Clayton (NC),phi11,50,8,200,200,-0.07295506019332197,1,0.14131431446732542,0.1938566052367676,0.13826838013125178,0.05558822510551581,0,0,1.0019011416161985
13,Normal-Clayton (NC),phi12,50,8,200,200,-0.28129128831700656,0.99,0.14949941508139516,0.19324622581981685,0.14682924511434658,0.04641698070547026,0,0,1.0019011416161985
13,Normal-Clayton (NC),phi21,50,8,200,200,-0.05240689232433231,1,0.14564964457855664,0.19325259460066177,0.1455553301745729,0.04769726442608885,0,0,1.0019011416161985
13,Normal-Clayton (NC),phi22,50,8,200,200,-0.13412088108653214,0.985,0.1576300084640912,0.19298664843248575,0.14821968104621272,0.04476696738627303,0,0,1.0019011416161985
13,Normal-Clayton (NC),sigma[1],50,8,200,200,-0.01791045865729918,0.93,0.09330760138662333,0.08823281341289298,0.09157250650282632,-0.00333969308993335,0,0,1.0019011416161985
13,Normal-Clayton (NC),sigma[2],50,8,200,200,-0.01710872880009561,0.91,0.09408263863829153,0.08823724295178993,0.09251396809124623,-0.00427672513945631,0,0,1.0019011416161985
13,Normal-Clayton (NC),theta,50,8,200,200,-0.0630048576093862,0.93,1.671025970904713,1.5895981372562007,1.593195726257694,-0.00359758900149342,0,0,1.0019011416161985
13,Normal-Gaussian (NG),mu[1],50,8,200,200,0.0181062985460135,0.965,0.15388240672650913,0.1441536234655882,0.15281347143791155,-0.00865984797232335,0,0,1.0017358735789974
13,Normal-Gaussian (NG),mu[2],50,8,200,200,0.0132234790594183,0.935,0.15870824134189712,0.1436373926269058,0.15815639560701614,-0.01451900298011033,0,0,1.0017358735789974
13,Normal-Gaussian (NG),phi11,50,8,200,200,-0.19009223707622597,1,0.17318466240537284,0.21665210941539537,0.15559986477179183,0.06105224464360354,0,0,1.0017358735789974
13,Normal-Gaussian (NG),phi12,50,8,200,200,-0.1546214335094056,0.99,0.16484640961469613,0.21768526720237752,0.16411965417295743,0.05356561302942009,0,0,1.0017358735789974
13,Normal-Gaussian (NG),phi21,50,8,200,200,-0.1404033714433986,1,0.16022844359499,0.2166216534391272,0.15961210189000757,0.05700955154911963,0,0,1.0017358735789974
13,Normal-Gaussian (NG),phi22,50,8,200,200,-0.18980194244522888,0.99,0.17451417588303153,0.21628360278113892,0.1571344430962752,0.05914915968486373,0,0,1.0017358735789974
13,Normal-Gaussian (NG),rho,50,8,200,0,NA,NA,NA,0.02902985003176606,0.04057077058329762,-0.01154092055153156,0,0,1.0017358735789974
13,Normal-Gaussian (NG),sigma[1],50,8,200,200,-0.01051607505217129,0.94,0.1001796055448978,0.1006327372557532,0.09962612876463894,0.00100660849111426,0,0,1.0017358735789974
13,Normal-Gaussian (NG),sigma[2],50,8,200,200,-0.01382498853935877,0.935,0.10286784430879257,0.1002906313179908,0.1019346019986569,-0.0016439706806661,0,0,1.0017358735789974
14,Normal-Clayton (NC),mu[1],100,8,200,200,0.02063012528072095,0.96,0.09610825672067376,0.09666075985394015,0.09386796546633304,0.00279279438760711,0,0,1.0017684728764176
14,Normal-Clayton (NC),mu[2],100,8,200,200,0.02210193734154372,0.94,0.09945681993410754,0.09674109517911546,0.09696990975120048,-2.288145720850121e-4,0,0,1.0017684728764176
14,Normal-Clayton (NC),phi11,100,8,200,200,-0.04892197550433933,0.975,0.12951733725608974,0.1549386557477612,0.12803047723080682,0.02690817851695437,0,0,1.0017684728764176
14,Normal-Clayton (NC),phi12,100,8,200,200,-0.05763888268478613,0.985,0.1282399099662704,0.1550150049423614,0.12811031223201994,0.02690469271034146,0,0,1.0017684728764176
14,Normal-Clayton (NC),phi21,100,8,200,200,-0.11722159995487472,0.97,0.12723927301890658,0.1545771557873202,0.12669815927400066,0.02787899651331954,0,0,1.0017684728764176
14,Normal-Clayton (NC),phi22,100,8,200,200,-0.03554187852125554,0.985,0.1269733563503289,0.15476278131108748,0.1261749468090098,0.02858783450207769,0,0,1.0017684728764176
14,Normal-Clayton (NC),sigma[1],100,8,200,200,-0.00500167765540194,0.94,0.061030166767270994,0.06245778083974018,0.0608248672524023,0.00163291358733787,0,0,1.0017684728764176
14,Normal-Clayton (NC),sigma[2],100,8,200,200,-0.00417877747055566,0.94,0.05941611221842418,0.06258639518967105,0.05926898185395082,0.00331741333572022,0,0,1.0017684728764176
14,Normal-Clayton (NC),theta,100,8,200,200,-0.03271693104427848,0.94,1.1187749713016413,1.1374600980967469,1.0877279032395002,0.04973219485724667,0,0,1.0017684728764176
14,Normal-Gaussian (NG),mu[1],100,8,200,200,0.00603729253817846,0.95,0.09983201736526535,0.10125249205647809,0.099649298994158,0.00160319306232009,0,0,1.0017995718623591
14,Normal-Gaussian (NG),mu[2],100,8,200,200,0.00636428577308648,0.94,0.10352924368920258,0.10128987155175335,0.1033334416607556,-0.00204357010900224,0,0,1.0017995718623591
14,Normal-Gaussian (NG),phi11,100,8,200,200,-0.11179725945355888,0.985,0.14556240681419805,0.17982028270160724,0.13852304473310523,0.04129723796850201,0,0,1.0017995718623591
14,Normal-Gaussian (NG),phi12,100,8,200,200,0.09378850408376856,0.99,0.14299919331251243,0.1803717088225336,0.14269129774813386,0.03768041107439973,0,0,1.0017995718623591
14,Normal-Gaussian (NG),phi21,100,8,200,200,-0.1462487960952536,0.98,0.14073278608744377,0.1799857650043315,0.13997081830274874,0.04001494670158276,0,0,1.0017995718623591
14,Normal-Gaussian (NG),phi22,100,8,200,200,-0.06244194862511013,0.985,0.14064949515896644,0.180109264139624,0.13841402015972218,0.04169524397990182,0,0,1.0017995718623591
14,Normal-Gaussian (NG),rho,100,8,200,0,NA,NA,NA,0.01796095549203591,0.02407760792402616,-0.00611665243199025,0,0,1.0017995718623591
14,Normal-Gaussian (NG),sigma[1],100,8,200,200,-0.00411205568576911,0.945,0.07160005146698653,0.0709798359984107,0.07148187440262219,-5.0203840421148e-4,0,0,1.0017995718623591
14,Normal-Gaussian (NG),sigma[2],100,8,200,200,-0.00427681190258208,0.93,0.0698844804175198,0.07093466420411136,0.06975349083147481,0.00118117337263655,0,0,1.0017995718623591
15,Normal-Clayton (NC),mu[1],200,8,200,200,0.01161342248986872,0.96,0.06573196829959897,0.06848681439565771,0.0646979139896434,0.0037889004060143,0,0,1.00175725487402
15,Normal-Clayton (NC),mu[2],200,8,200,200,0.01185965479326834,0.95,0.06639807751990837,0.06848544076566253,0.06533033970923668,0.00315510105642584,0,0,1.00175725487402
15,Normal-Clayton (NC),phi11,200,8,200,200,-0.03786844129157752,0.98,0.09978796218489755,0.11839474382807204,0.09863160944483244,0.01976313438323961,0,0,1.00175725487402
15,Normal-Clayton (NC),phi12,200,8,200,200,0.04123538979918623,0.99,0.1003249691561584,0.1183167624490759,0.10024019085409418,0.01807657159498171,0,0,1.00175725487402
15,Normal-Clayton (NC),phi21,200,8,200,200,-0.11927037293945392,0.99,0.09707327574234412,0.11837680158370432,0.0963377737169487,0.02203902786675563,0,0,1.00175725487402
15,Normal-Clayton (NC),phi22,200,8,200,200,0.00270583508799077,0.99,0.10036809768922748,0.1184777992195986,0.10036226176601724,0.01811553745358136,0,0,1.00175725487402
15,Normal-Clayton (NC),sigma[1],200,8,200,200,-0.00439051596583385,0.94,0.04296083619607115,0.0438596480544597,0.04273589610876804,0.00112375194569165,0,0,1.00175725487402
15,Normal-Clayton (NC),sigma[2],200,8,200,200,-0.00437979353887933,0.965,0.042047254106219574,0.04383206313373987,0.04181852444108699,0.00201353869265287,0,0,1.00175725487402
15,Normal-Clayton (NC),theta,200,8,200,200,-0.02034384262593363,0.96,0.7967183929579095,0.8113692334797196,0.7799181969789868,0.03145103650073277,0,0,1.00175725487402
15,Normal-Gaussian (NG),mu[1],200,8,200,200,0.00141357938972758,0.945,0.0668108104344935,0.07091320517487638,0.06679585454369727,0.00411735063117911,0,0,1.001699419661034
15,Normal-Gaussian (NG),mu[2],200,8,200,200,0.00193831910229909,0.945,0.07187310968294286,0.07101361866150062,0.0718469680261735,-8.333493646728862e-4,0,0,1.001699419661034
15,Normal-Gaussian (NG),phi11,200,8,200,200,-0.05451543469440142,0.985,0.11121418613068276,0.1442280377965468,0.10905542617184633,0.03517261162470048,0,0,1.001699419661034
15,Normal-Gaussian (NG),phi12,200,8,200,200,0.05524937763107633,0.975,0.1137916150912513,0.14429492386200224,0.11365740947157504,0.03063751439042721,0,0,1.001699419661034
15,Normal-Gaussian (NG),phi21,200,8,200,200,-0.01019794934812381,0.98,0.11302348672478353,0.14448426838284517,0.11301888589841191,0.03146538248443324,0,0,1.001699419661034
15,Normal-Gaussian (NG),phi22,200,8,200,200,-0.0447426135188567,0.975,0.11511092433293349,0.14436167006380984,0.11371112815579087,0.03065054190801895,0,0,1.001699419661034
15,Normal-Gaussian (NG),rho,200,8,200,0,NA,NA,NA,0.01197022767819705,0.01584094129264984,-0.00387071361445278,0,0,1.001699419661034
15,Normal-Gaussian (NG),sigma[1],200,8,200,200,-0.00601601528916215,0.96,0.04904931514853882,0.04988770475784645,0.04867897776844998,0.00120872698939646,0,0,1.001699419661034
15,Normal-Gaussian (NG),sigma[2],200,8,200,200,-0.00496988183645578,0.96,0.04751592103613513,0.04996915116254715,0.04725529627929441,0.00271385488325273,0,0,1.001699419661034
