condition_id,model,param,mean_rel_bias,coverage_95,mean_post_sd,emp_sd,sd_bias,mean_n_div
26,SG,phi21,0.21498447789244846,0.975,0.13471201654738515,0.11299831106709747,0.021713705480287684,2.08
26,SG,phi22,-0.18393675056352027,0.925,0.1337694283732161,0.12165556559275578,0.01211386278046031,2.08
26,SG,rho,-0.13348910165232789,0.925,0.11141988321863265,0.10795496967948918,0.003464913539143466,2.08
27,NG,mu[1],0.929592444296853,0.015,0.28394838765968755,0.23823300049969953,0.04571538715998802,0
27,NG,mu[2],-0.9427974954623042,0.025,0.28734316673476457,0.2335359113575138,0.05380725537725076,0
27,NG,phi11,-0.09336329534028964,0.975,0.14114522085735587,0.11936357417930558,0.021781646678050284,0
27,NG,phi12,-0.40918702747383723,0.96,0.1447405749524876,0.12889637697527023,0.015844197977217367,0
27,NG,phi21,-0.501836765567009,0.965,0.14609092635810275,0.12480227279798957,0.021288653560113183,0
27,NG,phi22,-0.1328701940976131,0.995,0.14179566636968988,0.10853203087286253,0.03326363549682734,0
27,NG,rho,-1.783625045893088,0,0.11352586743587502,0.16899879144073168,-0.055472924004856664,0
27,NG,sigma[1],0.3558059666686479,0.33,0.1365486934766717,0.31381874556760414,-0.17727005209093244,0
27,NG,sigma[2],0.37562359543619045,0.36,0.1385419410062246,0.3594223864659564,-0.22088044545973182,0
27,SG,delta[1],0.9960499294803721,0.005,0.014220673154885092,0.005873195976316355,0.008347477178568737,14.655
27,SG,delta[2],-0.9949240841980264,0.005,0.01530676057540916,0.021401046102524808,-0.006094285527115648,14.655
27,SG,mu[1],1.2682381154184044,0,0.1625492800764619,0.24811931052625785,-0.08557003044979594,14.655
27,SG,mu[2],-1.2815688120320254,0,0.1638558123751835,0.2675795268959056,-0.10372371452072207,14.655
27,SG,omega[1],0.7171177640857902,0.075,0.16945263668936142,0.3334214171256835,-0.1639687804363221,14.655
27,SG,omega[2],0.7346092320788876,0.055,0.1709569311727287,0.36918227085273564,-0.19822533968000694,14.655
27,SG,phi11,-0.060787656970839654,1,0.06098461064766477,0.0360904304230394,0.02489418022462537,14.655
27,SG,phi12,0.011345255297326896,0.995,0.059347780570620165,0.04109808052629267,0.018249700044327494,14.655
27,SG,phi21,6.862514748192125e-4,1,0.05953537540294777,0.032891085302846165,0.0266442901001016,14.655
27,SG,phi22,-0.06416576009840477,1,0.06031758576709834,0.030757557713799268,0.029560028053299076,14.655
27,SG,rho,-1.768000133847368,0,0.09085100317702076,0.1161154720691781,-0.025264468892157346,14.655
28,NG,mu[1],-0.004009842891552354,0.945,0.10175243128197055,0.10346832429395114,-0.0017158930119805932,0
28,NG,mu[2],0.0013497256210191757,0.945,0.1031652860236673,0.10971247307962956,-0.006547187055962259,0
28,NG,phi11,-0.08461438167058632,0.955,0.10605218881009609,0.10159066322575382,0.004461525584342277,0
28,NG,phi12,-0.12040708786426611,0.93,0.10520168823346043,0.10965042042233261,-0.004448732188872179,0
28,NG,phi21,-0.1526667491839126,0.97,0.10775649466919085,0.10426310460569274,0.0034933900634981085,0
28,NG,phi22,-0.06798490940995294,0.965,0.10614525564028343,0.10220304872021847,0.003942206920064958,0
28,NG,rho,-0.07469227512739014,0.95,0.07833782551859247,0.07732532692336763,0.0010124985952248422,0
28,NG,sigma[1],-0.005712201483569165,0.925,0.07157004566047301,0.0776002651957741,-0.0060302195353010984,0
28,NG,sigma[2],0.0076262583264500115,0.89,0.07256463024747667,0.09030351365116863,-0.017738883403691966,0
28,SG,delta[1],-0.3285093074079247,0.76,0.32987827310789797,0.2703793473089173,0.059498925798980695,9.995
28,SG,delta[2],-0.3291781016769695,0.74,0.33078620751335114,0.269010037895767,0.06177616961758414,9.995
28,SG,mu[1],-0.006244830065822772,0.945,0.09828300413511744,0.1014143778490775,-0.0031313737139600645,9.995
28,SG,mu[2],-0.0011362615580512718,0.935,0.09947860503750405,0.10818014083849005,-0.008701535800985996,9.995
28,SG,omega[1],0.3229959427728931,0.68,0.19174004758434018,0.19829950089129697,-0.006559453306956786,9.995
28,SG,omega[2],0.34703054055033483,0.62,0.19841548255269514,0.2319779666974994,-0.033562484144804255,9.995
28,SG,phi11,-0.06650037001897177,0.965,0.09802697345448295,0.08864937757307824,0.009377595881404716,9.995
28,SG,phi12,-0.10719824034071398,0.935,0.0952481684087901,0.09656501122249411,-0.0013168428137040195,9.995
28,SG,phi21,-0.10176994954550275,0.975,0.09725319572931967,0.09169535014829476,0.0055578455810249144,9.995
28,SG,phi22,-0.051954279050993785,0.955,0.0964032856213962,0.09432480145832083,0.002078484163075378,9.995
28,SG,rho,-0.07032601969086925,0.955,0.07736751265711678,0.07510831706117235,0.0022591955959444243,9.995
29,NG,mu[1],0.009522620171841176,0.92,0.10267544668268543,0.11846845858158285,-0.015793011898897424,0
29,NG,mu[2],-0.0015704104598297925,0.88,0.10232953090126894,0.11735601821531573,-0.015026487314046794,0
29,NG,phi11,-0.10594458413339385,0.94,0.10596071838628224,0.10651409924646976,-5.533808601875245e-4,0
29,NG,phi12,0.01840275495110626,0.975,0.10664889878447475,0.09457648393349294,0.012072414850981816,0
29,NG,phi21,-0.16867746147216525,0.97,0.10607938672391178,0.09175241395206588,0.0143269727718459,0
29,NG,phi22,-0.06651623223075308,0.98,0.1058865772202373,0.0936157803238676,0.012270796896369701,0
29,NG,rho,-0.08735129534803307,0.925,0.07876947150269535,0.07964519405142621,-8.757225487308617e-4,0
29,NG,sigma[1],-0.0019066325869054733,0.93,0.07205139224227618,0.07687172220035061,-0.004820329958074437,0
29,NG,sigma[2],-0.005219308001884779,0.87,0.07166393311564628,0.08539917590205076,-0.013735242786404478,0
29,SG,delta[1],-0.10012995589623287,0.835,0.1593488475209136,0.15967845685835572,-3.296093374421105e-4,1.795
29,SG,delta[2],-0.08751711155850544,0.845,0.13954295688018778,0.1565519653147524,-0.017009008434564626,1.795
29,SG,mu[1],0.007269834581348098,0.94,0.09522767438609825,0.10850009854008567,-0.013272424153987425,1.795
29,SG,mu[2],-0.002606635181758698,0.91,0.09413388246219452,0.10908486422994122,-0.014950981767746702,1.795
29,SG,omega[1],0.49114816510725723,0.285,0.16506661327564517,0.16574654075029036,-6.799274746451811e-4,1.795
29,SG,omega[2],0.4925811713034299,0.21,0.15620075978759568,0.17604915338534827,-0.01984839359775259,1.795
29,SG,phi11,-0.06292804058386338,0.95,0.08171213930378081,0.07734815567439442,0.004363983629386392,1.795
29,SG,phi12,0.06973745485803295,0.98,0.08089877954394017,0.06752911183593063,0.013369667708009542,1.795
29,SG,phi21,-0.13517028736415576,0.975,0.07824432230292776,0.06513827756645761,0.013106044736470146,1.795
29,SG,phi22,-0.024689950095844584,0.985,0.07913214175384223,0.06752008983378459,0.01161205192005764,1.795
29,SG,rho,-0.07644930084358632,0.945,0.07665207134829942,0.07217933685589664,0.004472734492402777,1.795
30,NG,mu[1],0.9813294225725258,0,0.24011944374072458,0.2120211766243478,0.02809826711637678,0
30,NG,mu[2],0.9782480510177295,0.005,0.2425801807448028,0.20768925126211898,0.034890929482683825,0
30,NG,phi11,-0.08030488477826854,0.96,0.10261071515552732,0.10645997265582731,-0.0038492575002999907,0
30,NG,phi12,0.18744831701201672,0.965,0.10380069445985925,0.10431275382404032,-5.120593641810695e-4,0
30,NG,phi21,0.07734653283683982,0.975,0.10566392051517985,0.10379611747153372,0.0018678030436461296,0
30,NG,phi22,-0.04771760520849558,0.955,0.10279142402694022,0.08852495856271818,0.014266465464222042,0
30,NG,rho,-0.17609255468520477,0.74,0.08096598115940226,0.11900200972948648,-0.038036028570084215,0
30,NG,sigma[1],0.3736579366006991,0.15,0.0978549671237315,0.2273290893574262,-0.1294741222336947,0
30,NG,sigma[2],0.38987740464587034,0.165,0.09899416326005725,0.2356050055288435,-0.13661084226878625,0
30,SG,delta[1],0.9997796138618583,0,3.580290669629234e-4,1.0952490860857646e-4,2.485041583543469e-4,26.635
30,SG,delta[2],0.999776556379494,0,3.609054895446659e-4,1.2131936627127872e-4,2.3958612327338718e-4,26.635
30,SG,mu[1],1.3969614945265287,0,0.11005887919764955,0.20546821874088275,-0.0954093395432332,26.635
30,SG,mu[2],1.4029839995444657,0,0.11063858132091843,0.2106078979553919,-0.09996931663447346,26.635
30,SG,omega[1],0.7885852161327561,0.005,0.1293680059137289,0.26100991291567704,-0.13164190700194814,26.635
30,SG,omega[2],0.7969222328117774,0,0.12985070683273944,0.2675317245570727,-0.13768101772433325,26.635
30,SG,phi11,-0.017040791372813873,1,0.021401791322306612,0.009244112808962882,0.01215767851334373,26.635
30,SG,phi12,-0.02914237818341132,1,0.021022263276463022,0.00935554698986401,0.011666716286599012,26.635
30,SG,phi21,-0.038326321574820174,1,0.021715406016425153,0.010821034205562399,0.010894371810862754,26.635
30,SG,phi22,-0.015345549455993025,1,0.02182079293890076,0.010419701187244088,0.011401091751656673,26.635
30,SG,rho,-0.17672242602870614,0.66,0.05706093694407374,0.07115218787808442,-0.014091250934010674,26.635
31,NG,mu[1],-0.00475314211923782,0.95,0.1026441668931608,0.11179524649571418,-0.009151079602553375,0
31,NG,mu[2],0.001994225920577759,0.94,0.10303731947598942,0.1060988346079626,-0.003061515131973183,0
31,NG,phi11,-0.1029522311660599,0.94,0.10686948414938194,0.10501055543610399,0.0018589287132779464,0
31,NG,phi12,-0.1224453614711434,0.925,0.10658275782673796,0.10606774477885687,5.150130478810827e-4,0
31,NG,phi21,0.042583576078563515,0.96,0.10759236247311416,0.1033865579121998,0.00420580456091435,0
31,NG,phi22,-0.11601019334619751,0.93,0.10663880675413301,0.1041949961712307,0.0024438105829023143,0
31,NG,rho,-0.06948215755739112,0.91,0.07798234163476149,0.08388662154478982,-0.005904279910028329,0
31,NG,sigma[1],0.002736542114308161,0.88,0.07219347612570043,0.08537623139343993,-0.013182755267739502,0
31,NG,sigma[2],0.0067850234957654715,0.95,0.07256618767348748,0.07490211408053013,-0.0023359264070426516,0
31,SG,delta[1],0.31827977573028676,0.71,0.32510311264375485,0.26675378755791773,0.05834932508583712,0.13
31,SG,delta[2],0.31466545959373615,0.72,0.31101566563419536,0.2849587426385989,0.026056922995596477,0.13
31,SG,mu[1],-0.0020894454005517156,0.94,0.0988119116013545,0.10947069935647828,-0.010658787755123786,0.13
31,SG,mu[2],0.004972786988553031,0.955,0.09911540087074061,0.10155304951030386,-0.00243764863956325,0.13
31,SG,omega[1],0.3406591918836855,0.615,0.18979792151536318,0.21515278034453364,-0.025354858829170462,0.13
31,SG,omega[2],0.35221702186997356,0.57,0.18677795834910985,0.2128779501179015,-0.02609999176879166,0.13
31,SG,phi11,-0.09048283637585078,0.945,0.0968062832780653,0.09270814689219638,0.004098136385868922,0.13
31,SG,phi12,-0.0412321866932283,0.945,0.09582551150187012,0.09397099731294867,0.0018545141889214495,0.13
31,SG,phi21,0.04898974379431765,0.94,0.09595540508280383,0.09420681574086444,0.0017485893419393883,0.13
31,SG,phi22,-0.08985160954503497,0.945,0.09588638579768816,0.09172562468831588,0.004160761109372274,0.13
31,SG,rho,-0.0685998995356149,0.915,0.07720381366260651,0.08150308562696927,-0.004299271964362764,0.13
32,NG,mu[1],3.008026031715467e-4,0.925,0.10266694154576311,0.11083434375112917,-0.008167402205366062,0
32,NG,mu[2],0.0037908839632678068,0.955,0.10183945726270045,0.10235590118904994,-5.164439263494885e-4,0
32,NG,phi11,-0.11279727916985512,0.92,0.10636627900997367,0.10421121120984661,0.0021550678001270585,0
32,NG,phi12,-0.07271655568217572,0.955,0.10787441553890008,0.10562269031399414,0.002251725224905937,0
32,NG,phi21,-0.1264476575465409,0.96,0.10581636872570276,0.10077339660266792,0.005042972123034839,0
32,NG,phi22,-0.10224156854988922,0.955,0.106321354225948,0.10429720347513823,0.002024150750809778,0
32,NG,rho,-0.08210055240698029,0.88,0.078444821481537,0.08766194575170244,-0.009217124270165439,0
32,NG,sigma[1],0.00342726605677511,0.92,0.07231405609691781,0.08088741461316586,-0.008573358516248047,0
32,NG,sigma[2],-0.00561205607818043,0.9,0.0717135702256177,0.08404681507758735,-0.012333244851969655,0
32,SG,delta[1],0.10310862718316965,0.83,0.14990105170068066,0.1797652228839054,-0.029864171183224736,0.69
32,SG,delta[2],0.12014548019290955,0.805,0.16975934766338563,0.18708438736547559,-0.017325039702089956,0.69
32,SG,mu[1],0.0019288363550013512,0.93,0.09507831682224878,0.10304360965482144,-0.007965292832572662,0.69
32,SG,mu[2],0.006146969413318674,0.95,0.09426979048904162,0.09567600533845616,-0.0014062148494145416,0.69
32,SG,omega[1],0.4952484672327672,0.275,0.16119366146692948,0.17345027995094503,-0.012256618484015547,0.69
32,SG,omega[2],0.47349450338310495,0.33,0.16601251575127374,0.19090834725188588,-0.024895831500612142,0.69
32,SG,phi11,-0.07858641563449391,0.955,0.08146774820808635,0.07551224535481715,0.005955502853269193,0.69
32,SG,phi12,0.06462057083768066,0.96,0.0812043965352364,0.07233324372120926,0.00887115281402713,0.69
32,SG,phi21,-0.08039873459369358,0.975,0.08044535410185966,0.07386759006897489,0.006577764032884764,0.69
32,SG,phi22,-0.04543535921460197,0.96,0.081910035024691,0.07682241188531298,0.0050876231393780225,0.69
32,SG,rho,-0.07658263951164675,0.935,0.07650807928988351,0.07515059785971956,0.0013574814301639537,0.69
33,NG,mu[1],-0.9779339391496398,0.005,0.24219477043542262,0.21474330040765974,0.02745147002776288,0
33,NG,mu[2],-0.9952249961281874,0,0.24278748844403586,0.2171258592030667,0.025661629240969153,0
33,NG,phi11,-0.0605797482601038,0.975,0.10243513842607901,0.09192615839427908,0.010508980031799939,0
33,NG,phi12,0.12783741445178656,0.96,0.10449027522182093,0.09782444348624339,0.00666583173557754,0
33,NG,phi21,0.09372710444540211,0.945,0.10441543845632169,0.10080495042813165,0.0036104880281900426,0
33,NG,phi22,-0.06649946316312814,0.95,0.10250114275487429,0.100322897716755,0.0021782450381192947,0
33,NG,rho,-0.18826933925117428,0.66,0.08161760643534055,0.12140847457537618,-0.03979086814003563,0
33,NG,sigma[1],0.37347901215400836,0.2,0.09778590853312726,0.25963932883508345,-0.1618534203019562,0
33,NG,sigma[2],0.37489265286163476,0.195,0.0978750888635517,0.2501543552770301,-0.15227926641347841,0
33,SG,delta[1],-0.9985885042467673,0,0.0024126275380832035,0.016611043897492295,-0.014198416359409091,25.355
33,SG,delta[2],-0.9976346664855881,0.005,0.0040685061653536695,0.030165354246364615,-0.026096848081010947,25.355
33,SG,mu[1],-1.3899027707321583,0.005,0.11320778958781515,0.22495564240492597,-0.11174785281711082,25.355
33,SG,mu[2],-1.392260285015083,0,0.11340695993087535,0.21710471738938303,-0.10369775745850768,25.355
33,SG,omega[1],0.7857987747586161,0,0.13324899514031993,0.29260934805428057,-0.15936035291396064,25.355
33,SG,omega[2],0.7876037316509671,0.005,0.1321912963642992,0.2767927470406419,-0.1446014506763427,25.355
33,SG,phi11,-0.016674548184631252,1,0.021992857061505354,0.009892165443834942,0.012100691617670412,25.355
33,SG,phi12,-0.030598029360623256,1,0.021695372624215756,0.010513098697471242,0.011182273926744514,25.355
33,SG,phi21,-0.038952504391809195,1,0.021642533969302866,0.009608029355950806,0.01203450461335206,25.355
33,SG,phi22,-0.011434154594339515,1,0.022189340363131294,0.01205759196756968,0.010131748395561614,25.355
33,SG,rho,-0.179387831371068,0.65,0.05843823979452797,0.0701047380761153,-0.011666498281587327,25.355
34,NG,mu[1],0.013548790293400476,0.93,0.10303928281877241,0.11532308524116981,-0.012283802422397405,0
34,NG,mu[2],0.008864468460054736,0.905,0.10294972931227593,0.11502227188118982,-0.012072542568913894,0
34,NG,phi11,-0.08498675584270211,0.955,0.10522206036179117,0.10110893344067234,0.004113126921118829,0
34,NG,phi12,-0.025990377668133332,0.945,0.1060440838621364,0.10491804390601898,0.0011260399561174167,0
34,NG,phi21,-0.03837427521105365,0.96,0.10577567584079507,0.10084744057927322,0.004928235261521849,0
34,NG,phi22,-0.0960259439208818,0.945,0.10563577243578993,0.09991449547844236,0.005721276957347574,0
34,NG,rho,-0.09501101965405047,0.95,0.07926231663398246,0.07452136988905196,0.004740946744930502,0
34,NG,sigma[1],0.0021731601336655634,0.92,0.07223982316798787,0.08345988167874684,-0.011220058510758968,0
34,NG,sigma[2],0.003093048644039113,0.915,0.0723043423609743,0.08280537648865906,-0.010501034127684758,0
34,SG,delta[1],-0.3034359752280292,0.795,0.31273986842980983,0.26966385118499187,0.043076017244817966,0.33
34,SG,delta[2],0.28701636235539324,0.765,0.31131382166746985,0.2530219737512475,0.05829184791622233,0.33
34,SG,mu[1],0.011792376902709829,0.925,0.09911618524820885,0.11137313577471018,-0.012256950526501331,0.33
34,SG,mu[2],0.010196544583023028,0.91,0.09914216521706223,0.1098525625093353,-0.010710397292273063,0.33
34,SG,omega[1],0.3509359007666339,0.59,0.18840239697747377,0.21897803541356695,-0.030575638436093178,0.33
34,SG,omega[2],0.35922819385261195,0.535,0.19300170223609583,0.19773022750338576,-0.004728525267289924,0.33
34,SG,phi11,-0.06848881966577561,0.965,0.09333306454354723,0.08906171430835857,0.004271350235188653,0.33
34,SG,phi12,-0.01513775218659712,0.96,0.09392908151898398,0.09098186478276485,0.00294721673621913,0.33
34,SG,phi21,-0.03425561393201282,0.98,0.09401866178980832,0.08565213736024468,0.008366524429563635,0.33
34,SG,phi22,-0.0842222490165799,0.95,0.09435907794419998,0.08340346921620183,0.010955608727998153,0.33
34,SG,rho,-0.06494196279287784,0.955,0.07704681549383757,0.07878161688333622,-0.0017348013894986497,0.33
35,NG,mu[1],0.0071623802656134656,0.93,0.10191712854346813,0.1144482318955229,-0.012531103352054776,0
35,NG,mu[2],0.0023212836801489623,0.975,0.10252759638729361,0.11038247514082204,-0.00785487875352843,0
35,NG,phi11,-0.08299683106603516,0.955,0.10452521088132678,0.1041305372062975,3.9467367502928064e-4,0
35,NG,phi12,-0.1614470548845961,0.965,0.1044084971130316,0.10244272343792454,0.0019657736751070576,0
35,NG,phi21,-0.0010463276025116798,0.945,0.1057060928453292,0.10049261988781381,0.005213472957515383,0
35,NG,phi22,-0.09098933347075995,0.98,0.10444713243131759,0.09656521354579839,0.007881918885519201,0
35,NG,rho,-0.1244025435105199,0.935,0.08050369621457511,0.06803617081513709,0.012467525399438018,0
35,NG,sigma[1],-0.007552322916155258,0.915,0.0715634897287624,0.07713754347280255,-0.005574053744040144,0
35,NG,sigma[2],-0.0023089723871821317,0.91,0.07189149147010361,0.08474800434610047,-0.012856512875996859,0
35,SG,delta[1],-0.09035296863550041,0.81,0.14764638191888088,0.1473582902521258,2.880916667550859e-4,1.11
35,SG,delta[2],0.08998721932017958,0.825,0.13545975421780038,0.16793753648880672,-0.03247778227100634,1.11
35,SG,mu[1],0.0028171227069418033,0.925,0.09415462829412545,0.10609814690149151,-0.01194351860736606,1.11
35,SG,mu[2],0.0032512267584234554,0.965,0.0941817725736216,0.1008483089683875,-0.006666536394765901,1.11
35,SG,omega[1],0.488163904989607,0.27,0.16026489468900199,0.16451824887463828,-0.004253354185636299,1.11
35,SG,omega[2],0.4983858835941679,0.24,0.15714392548674788,0.1802545069275537,-0.023110581440805827,1.11
35,SG,phi11,-0.059200013167728806,0.945,0.07810672492426637,0.07513851721669373,0.00296820770757264,1.11
35,SG,phi12,-0.010753474847271568,0.97,0.07751819904434586,0.06993100821116166,0.007587190833184196,1.11
35,SG,phi21,-0.035491373623127126,0.975,0.07542506925236656,0.06977274316529979,0.00565232608706677,1.11
35,SG,phi22,-0.04296758487514254,0.975,0.07564305628949075,0.06693067803928056,0.008712378250210193,1.11
35,SG,rho,-0.06229928028055993,0.955,0.07591095671877375,0.07217572384780224,0.0037352328709715082,1.11
36,NG,mu[1],0.9734650217225124,0,0.2095492140491652,0.19309235997371021,0.016456854075454996,0
36,NG,mu[2],-0.9847788286350142,0,0.20974201615412483,0.17806167275818402,0.03168034339594081,0
36,NG,phi11,-0.05669471161124469,0.98,0.09843388538269658,0.08703576720926963,0.011398118173426952,0
36,NG,phi12,-0.2116382044742615,0.96,0.10034305838385879,0.0974186360688661,0.0029244223149926946,0
36,NG,phi21,-0.07777233770553885,0.965,0.10000572972492354,0.09420388762605919,0.005801842098864349,0
36,NG,phi22,-0.05728933406541161,0.97,0.09849699679329282,0.09004019209292699,0.008456804700365833,0
36,NG,rho,-1.782959434092964,0,0.08283409905903068,0.11355200552583482,-0.03071790646680414,0
36,NG,sigma[1],0.38264253531789816,0.145,0.09875348349602882,0.2292910640846067,-0.1305375805885779,0
36,NG,sigma[2],0.3837441759398351,0.175,0.09886717700970493,0.24416579969762825,-0.14529862268792332,0
36,SG,delta[1],0.9997737796741929,0,3.7289341129063746e-4,1.2542986543156344e-4,2.4746354585907405e-4,17.89
36,SG,delta[2],-0.9997723809047855,0,3.654693632257417e-4,1.1302004816265348e-4,2.524493150630882e-4,17.89
36,SG,mu[1],1.4006934935348496,0,0.1088665352264122,0.2000849748631964,-0.09121843963678421,17.89
36,SG,mu[2],-1.4002762048347246,0,0.10859171215486257,0.21718320423338164,-0.10859149207851906,17.89
36,SG,omega[1],0.7987267380505796,0,0.1304904567173045,0.25540100831416973,-0.12491055159686523,17.89
36,SG,omega[2],0.7971053501636256,0.005,0.13021122129442678,0.27553354231042737,-0.1453223210160006,17.89
36,SG,phi11,-0.01648459673933084,1,0.020756468744231902,0.009344672764910928,0.011411795979320974,17.89
36,SG,phi12,0.042822611062718986,1,0.02062040875702879,0.009973944831445964,0.010646463925582826,17.89
36,SG,phi21,0.04228378631869073,1,0.02058863755522545,0.009850152776151994,0.010738484779073455,17.89
36,SG,phi22,-0.01946147948415152,1,0.020875416920865853,0.010253325710177971,0.010622091210687882,17.89
36,SG,rho,-1.8080444112904743,0,0.05769384946217764,0.06581444647807135,-0.008120597015893703,17.89
37,NG,mu[1],-0.0021127544940751637,0.93,0.15108670720220324,0.1726233955427224,-0.021536688340519167,0
37,NG,mu[2],0.009952841567033055,0.96,0.14989329662498624,0.15234355249728723,-0.0024502558723009937,0
37,NG,phi11,-0.17644071540599868,0.9,0.12959326349498584,0.12307245872109347,0.006520804773892372,0
37,NG,phi12,0.11413377309526304,0.94,0.14820043792549262,0.15951822668047674,-0.011317788754984126,0
37,NG,phi21,-0.26789839475243094,0.955,0.12956998941897954,0.12739812803314116,0.002171861385838386,0
37,NG,phi22,-0.1787966798804,0.975,0.14582201248018398,0.13776351278950852,0.008058499690675458,0
37,NG,rho,-0.11236775045726202,0.98,0.12737895764656984,0.12272678181841556,0.004652175828154276,0
37,NG,sigma[1],0.01449096894766206,0.915,0.10626035657411405,0.11155599852064263,-0.0052956419465285814,0
37,NG,sigma[2],0.0053891374600886395,0.925,0.10546243029663872,0.11311995419449813,-0.007657523897859411,0
37,SG,delta[1],-0.6874130097594855,0.515,0.4480567939053637,0.23309019477363177,0.2149665991317319,0.46
37,SG,delta[2],-0.7469899807621088,0.415,0.4487207438303189,0.20501840810995345,0.24370233572036545,0.46
37,SG,mu[1],-5.035596616233612e-4,0.925,0.1472881838832003,0.1700261853359624,-0.022738001452762086,0.46
37,SG,mu[2],0.009871532503200876,0.955,0.1469133528003547,0.15121290693784148,-0.004299554137486783,0.46
37,SG,omega[1],0.17436445323040722,0.855,0.19947799684711282,0.17564831480474313,0.023829682042369682,0.46
37,SG,omega[2],0.14190628666236973,0.895,0.18981141221381045,0.17053556689310964,0.019275845320700813,0.46
37,SG,phi11,-0.1675287281126644,0.905,0.12538969758485521,0.11837513875091815,0.007014558833937062,0.46
37,SG,phi12,0.11367546846179204,0.945,0.1429914929631458,0.15101059069286243,-0.008019097729716623,0.46
37,SG,phi21,-0.24917735501803517,0.955,0.12591907945375902,0.12391254297721098,0.0020065364765480403,0.46
37,SG,phi22,-0.17348431461810057,0.975,0.14222261305585612,0.13238993415484912,0.009832678901007003,0.46
37,SG,rho,-0.11626223307343331,0.975,0.12601188244029568,0.11945725700741301,0.006554625432882669,0.46
38,NG,mu[1],0.016878502710486205,0.94,0.15200364929388674,0.16897466971333022,-0.016971020419443483,0
38,NG,mu[2],0.025023253805841056,0.945,0.15241959677576303,0.15217441189031344,2.4518488544958417e-4,0
38,NG,phi11,-0.14741796982183644,0.935,0.1281001187498076,0.11661428040786555,0.011485838341942042,0
38,NG,phi12,-0.10412012334423015,0.975,0.14548405904221767,0.1299338491859952,0.015550209856222463,0
38,NG,phi21,-0.13428179808537685,0.93,0.12939814102712732,0.13510440811378732,-0.00570626708666,0
38,NG,phi22,-0.22436288883714406,0.965,0.14476408175725458,0.1256671532208932,0.019096928536361385,0
38,NG,rho,-0.22313235173369386,0.94,0.1287371918284581,0.12284751927740298,0.005889672551055131,0
38,NG,sigma[1],0.022840572381444782,0.925,0.10748899452263787,0.11517358673933295,-0.0076845922166950825,0
38,NG,sigma[2],0.027003748519484047,0.89,0.10766630120044711,0.12508283943624116,-0.017416538235794046,0
38,SG,delta[1],-0.5778680094456687,0.485,0.44794446810027355,0.2632567057203276,0.18468776237994594,2.94
38,SG,delta[2],-0.5401810781959817,0.52,0.4414333466399229,0.2674729441033558,0.17396040253656708,2.94
38,SG,mu[1],0.019799791672756393,0.94,0.14521451624710835,0.16340662684295412,-0.018192110595845773,2.94
38,SG,mu[2],0.027019551040708807,0.95,0.1447114455940366,0.1463964290591927,-0.001684983465156109,2.94
38,SG,omega[1],0.24054321518400473,0.815,0.2200226169150679,0.21451162388648604,0.005510993028581851,2.94
38,SG,omega[2],0.26050064485907887,0.795,0.22302521257420432,0.22168388702330624,0.0013413255508980815,2.94
38,SG,phi11,-0.1291446334566894,0.94,0.12040070225173503,0.10330816078351865,0.017092541468216385,2.94
38,SG,phi12,-0.08655318280013698,0.985,0.13493433883559305,0.11584781714322316,0.019086521692369893,2.94
38,SG,phi21,-0.11067518182998298,0.93,0.1185826725850543,0.12151679558975295,-0.002934123004698655,2.94
38,SG,phi22,-0.18067959562565483,0.96,0.1342379250258966,0.11828048560369303,0.015957439422203568,2.94
38,SG,rho,-0.22473007601612877,0.935,0.12658243235439998,0.11871118883848245,0.007871243515917531,2.94
39,NG,mu[1],1.0139585240769695,0.11,0.36788912221164194,0.32827669262813586,0.03961242958350608,0
39,NG,mu[2],0.9193585822411905,0.235,0.3655562106856772,0.30875802420853826,0.05679818647713891,0
39,NG,phi11,-0.08979797931907893,0.97,0.12274502275507537,0.10103598501869557,0.021709037736379805,0
39,NG,phi12,0.3672972335685608,0.93,0.1481792612768909,0.14102909492999305,0.007150166346897857,0
39,NG,phi21,0.22645898624218985,0.945,0.12544447115695184,0.12059880195585732,0.004845669201094527,0
39,NG,phi22,-0.11559315095362532,0.965,0.14225887208304092,0.12165126137049581,0.020607610712545105,0
39,NG,rho,-0.2941013047007362,0.855,0.1267765541410696,0.15738037476404296,-0.03060382062297337,0
39,NG,sigma[1],0.37279774203129706,0.35,0.14027698833908947,0.3554186742074396,-0.21514168586835014,0
39,NG,sigma[2],0.35562033069329774,0.32,0.13882731503751214,0.3351202395337002,-0.19629292449618804,0
39,SG,delta[1],0.9942936909320568,0,0.021858874917369882,0.006785771306233538,0.015073103611136344,18.47
39,SG,delta[2],0.9926905439487594,0.005,0.023560737925008516,0.02291113455986415,6.496033651443647e-4,18.47
39,SG,mu[1],1.271397563429612,0,0.20233482223625757,0.2735943172010608,-0.07125949496480324,18.47
39,SG,mu[2],1.23063130601822,0,0.20330343494214942,0.2598563812832933,-0.056552946341143884,18.47
39,SG,omega[1],0.7366882203549059,0.075,0.17413573740233096,0.3744373037167414,-0.20030156631441043,18.47
39,SG,omega[2],0.7172464867081709,0.065,0.17357213078892308,0.3666521851293682,-0.19308005434044512,18.47
39,SG,phi11,-0.0332141456523014,1,0.05677509275209523,0.029517821725978218,0.027257271026117014,18.47
