model,condition_id,rep_id,param,post_mean,post_sd,l95,u95,truth,bias,rel_bias,cover95,n_div,max_rhat,status
EL,2,17,phi22,0.26799277704237695,0.25777828583388085,-0.22817464089702622,0.7928525797127197,0.25,0.01799277704237695,0.0719711081695078,1,0,744.5954389177717,ok
EL,2,17,rho,-0.4839509649361229,0.8382315302508946,-0.9694224279158699,0.9691125737390538,0.3,-0.7839509649361229,-2.6131698831204098,1,0,744.5954389177717,ok
EL,2,17,sigma_exp[1],0.6068026129825617,0.1287508155038302,0.3683465751211434,0.818625935514383,1,-0.39319738701743834,-0.39319738701743834,0,0,744.5954389177717,ok
EL,2,17,sigma_exp[2],0.6098014380776958,0.13051510274025296,0.3676034282604681,0.8233338748915761,1,-0.3901985619223042,-0.3901985619223042,0,0,744.5954389177717,ok
EL,2,18,mu[1],-0.6413057195018635,0.1516356664906722,-0.9089153126745498,-0.3545431118205273,0,-0.6413057195018635,-0.6413057195018635,0,0,750.5361008208755,ok
EL,2,18,mu[2],-0.64567212576834,0.17953662987840185,-0.9726784481348875,-0.31462730982012066,0,-0.64567212576834,-0.64567212576834,0,0,750.5361008208755,ok
EL,2,18,phi11,0.0881954943619632,0.07498264227607339,-0.04778932631543081,0.24103828205917105,0.55,-0.4618045056380369,-0.8396445557055215,0,0,750.5361008208755,ok
EL,2,18,phi12,0.7996675017685639,0.10898416559484134,0.568046701364711,0.9751963026125194,0.1,0.699667501768564,6.996675017685639,0,0,750.5361008208755,ok
EL,2,18,phi21,0.5356705316703593,0.07264837364573831,0.391289765019483,0.6790518475210132,0.1,0.4356705316703593,4.356705316703593,0,0,750.5361008208755,ok
EL,2,18,phi22,-0.4343261364697921,0.11476046563619717,-0.6648853459285988,-0.20746223974152386,0.25,-0.6843261364697921,-2.7373045458791685,0,0,750.5361008208755,ok
EL,2,18,rho,-2.3755987097644608e-4,0.967638132277118,-0.9693404258126302,0.9692062821093944,0.3,-0.30023755987097644,-1.0007918662365882,1,0,750.5361008208755,ok
EL,2,18,sigma_exp[1],0.5588187386802,0.1321213160031868,0.3766719879536116,0.8038143892465134,1,-0.44118126131979996,-0.44118126131979996,0,0,750.5361008208755,ok
EL,2,18,sigma_exp[2],0.5600744765102164,0.1319878761027598,0.3771096924072988,0.8075390397909419,1,-0.43992552348978364,-0.43992552348978364,0,0,750.5361008208755,ok
EL,2,19,mu[1],-0.6683286906392402,0.1253884974821607,-0.8874432205620927,-0.40525953293378364,0,-0.6683286906392402,-0.6683286906392402,0,0,869.7813076384207,ok
EL,2,19,mu[2],-0.6755207933389789,0.125322240300465,-0.9007283223448069,-0.4145942390970005,0,-0.6755207933389789,-0.6755207933389789,0,0,869.7813076384207,ok
EL,2,19,phi11,0.4649455149639323,0.16615439132336937,0.1275453113110344,0.7787164706419888,0.55,-0.08505448503606772,-0.15464451824739583,1,0,869.7813076384207,ok
EL,2,19,phi12,0.3020428674133789,0.2675015433763905,-0.226681986089772,0.8304290943259168,0.1,0.20204286741337887,2.0204286741337887,1,0,869.7813076384207,ok
EL,2,19,phi21,0.09374958951654548,0.1652099244937291,-0.23359168550800827,0.40736097424408363,0.1,-0.006250410483454524,-0.06250410483454524,1,0,869.7813076384207,ok
EL,2,19,phi22,0.32538038921601126,0.28005247377343745,-0.23999575772317613,0.8603546602715775,0.25,0.07538038921601126,0.301521556864045,1,0,869.7813076384207,ok
EL,2,19,rho,3.123951740734977e-5,0.9679280754868994,-0.9693157284120894,0.9693477589680566,0.3,-0.29996876048259263,-0.9998958682753089,1,0,869.7813076384207,ok
EL,2,19,sigma_exp[1],0.5409794401521534,0.14278279825956713,0.35009126415266867,0.8010975245111058,1,-0.4590205598478466,-0.4590205598478466,0,0,869.7813076384207,ok
EL,2,19,sigma_exp[2],0.5415127572458008,0.143715502115121,0.3507404061505518,0.8050846992502722,1,-0.45848724275419916,-0.45848724275419916,0,0,869.7813076384207,ok
EL,2,20,mu[1],-0.6109663055369803,0.11713035282004035,-0.834739351182191,-0.3735385185689452,0,-0.6109663055369803,-0.6109663055369803,0,0,730.0195498019972,ok
EL,2,20,mu[2],-0.7333572145911389,0.14835148592632771,-1.0340261665648953,-0.4607705626375181,0,-0.7333572145911389,-0.7333572145911389,0,0,730.0195498019972,ok
EL,2,20,phi11,0.2846071941240701,0.12289346595890929,0.07062243552604001,0.5323218651322922,0.55,-0.26539280587592995,-0.4825323743198726,0,0,730.0195498019972,ok
EL,2,20,phi12,0.5959684648369719,0.2102299400751178,0.1805196815864508,0.9553814368971614,0.1,0.4959684648369719,4.959684648369718,0,0,730.0195498019972,ok
EL,2,20,phi21,0.3254493650986794,0.1075058884213914,0.10674781048952597,0.5272767842966999,0.1,0.22544936509867938,2.254493650986794,0,0,730.0195498019972,ok
EL,2,20,phi22,-0.1064708050692364,0.18357400150881215,-0.46403250649322114,0.25396924260967985,0.25,-0.3564708050692364,-1.4258832202769456,1,0,730.0195498019972,ok
EL,2,20,rho,-0.48399424562140464,0.8380850315690297,-0.9693853495631314,0.9689830745282975,0.3,-0.7839942456214046,-2.6133141520713488,1,0,730.0195498019972,ok
EL,2,20,sigma_exp[1],0.6054587913962246,0.11850334599153481,0.3820910830463826,0.8057272091139857,1,-0.3945412086037754,-0.3945412086037754,0,0,730.0195498019972,ok
EL,2,20,sigma_exp[2],0.6285539614915507,0.13061974143950364,0.38360666202298255,0.8449534313934765,1,-0.37144603850844926,-0.37144603850844926,0,0,730.0195498019972,ok
EL,2,21,mu[1],0.10186407940207094,0.0980129642364887,-0.09849268214751074,0.2874410923331408,0,0.10186407940207094,0.10186407940207094,1,0,1.0016551295661804,ok
EL,2,21,mu[2],1.1270116736235973,0.15272059880880062,0.8039469210915182,1.4103811128073702,0,1.1270116736235973,1.1270116736235973,0,0,1.0016551295661804,ok
EL,2,21,phi11,0.2891004404339969,0.03544239853715745,0.22249224442394389,0.36260736594686555,0.55,-0.26089955956600314,-0.4743628355745511,0,0,1.0016551295661804,ok
EL,2,21,phi12,0.9784124766725854,0.010806955164334048,0.9504242031069736,0.9896608716969967,0.1,0.8784124766725854,8.784124766725853,0,0,1.0016551295661804,ok
EL,2,21,phi21,0.5626472964912418,0.04719173381153463,0.47589737198361254,0.6610235553955308,0.1,0.4626472964912418,4.626472964912418,0,0,1.0016551295661804,ok
EL,2,21,phi22,-0.596260721761479,0.030911149029071862,-0.6542539448662223,-0.5331582812840489,0.25,-0.846260721761479,-3.385042887045916,0,0,1.0016551295661804,ok
EL,2,21,rho,0.9676944407383863,0.0012879835715769207,0.964579296609227,0.9694175574673527,0.3,0.6676944407383862,2.225648135794621,0,0,1.0016551295661804,ok
EL,2,21,sigma_exp[1],0.370743586055398,0.03251658268071198,0.311635389055668,0.4400230937451389,1,-0.629256413944602,-0.629256413944602,0,0,1.0016551295661804,ok
EL,2,21,sigma_exp[2],0.3721756633046356,0.032855993233656317,0.31347275708279554,0.441961736514359,1,-0.6278243366953644,-0.6278243366953644,0,0,1.0016551295661804,ok
EL,2,22,mu[1],-0.504118771769976,0.14817052892180593,-0.8046134584094681,-0.24661431083283158,0,-0.504118771769976,-0.504118771769976,0,0,711.9667022352049,ok
EL,2,22,mu[2],-0.4524800465176868,0.16734091700815107,-0.8015695184044854,-0.16867119927469965,0,-0.4524800465176868,-0.4524800465176868,0,0,711.9667022352049,ok
EL,2,22,phi11,0.07540684272077955,0.07240800022127028,-0.06064564578439647,0.22125422469031736,0.55,-0.47459315727922047,-0.8628966495985826,0,0,711.9667022352049,ok
EL,2,22,phi12,0.7902925919318554,0.09816481150603922,0.5863248919961327,0.9631467321604501,0.1,0.6902925919318554,6.902925919318554,0,0,711.9667022352049,ok
EL,2,22,phi21,0.5593488339713197,0.07292551717914382,0.4165686997867348,0.7017629126584803,0.1,0.45934883397131976,4.593488339713197,0,0,711.9667022352049,ok
EL,2,22,phi22,-0.44313423238983973,0.10425823064391984,-0.6441533780766824,-0.23580878073642028,0.25,-0.6931342323898397,-2.772536929559359,0,0,711.9667022352049,ok
EL,2,22,rho,-0.48401842639831555,0.8380700982355475,-0.9694252629203506,0.9690337968640019,0.3,-0.7840184263983155,-2.613394754661052,1,0,711.9667022352049,ok
EL,2,22,sigma_exp[1],0.6159336730717705,0.12619557908876958,0.38092594801973784,0.8262628995015233,1,-0.3840663269282295,-0.3840663269282295,0,0,711.9667022352049,ok
EL,2,22,sigma_exp[2],0.6140609452101861,0.12430204059212978,0.3817766228095692,0.8165384659158726,1,-0.38593905478981394,-0.38593905478981394,0,0,711.9667022352049,ok
EL,2,23,mu[1],0.006908477418344564,0.16365855643236923,-0.31352067500174985,0.32601404755935515,0,0.006908477418344564,0.006908477418344564,1,0,1.0019032930109206,ok
EL,2,23,mu[2],0.22999230651911642,0.1684188971722913,-0.10930427962434744,0.5523836566862513,0,0.22999230651911642,0.22999230651911642,1,0,1.0019032930109206,ok
EL,2,23,phi11,0.3693698227189175,0.05067024291155852,0.2711709516134655,0.47096757004030726,0.55,-0.18063017728108255,-0.3284185041474228,0,0,1.0019032930109206,ok
EL,2,23,phi12,0.9488917756348827,0.03463714929011348,0.8602771861806967,0.9885950310866205,0.1,0.8488917756348827,8.488917756348826,0,0,1.0019032930109206,ok
EL,2,23,phi21,0.8335036126743173,0.05230587546535822,0.7314734202362644,0.9377654921183806,0.1,0.7335036126743173,7.335036126743173,0,0,1.0019032930109206,ok
EL,2,23,phi22,-0.41609724472454984,0.05479441534049665,-0.5269999380014682,-0.31208765646980074,0.25,-0.6660972447245499,-2.6643889788981996,0,0,1.0019032930109206,ok
EL,2,23,rho,0.9671738864459374,0.0015726906686026629,0.9632987546932954,0.9692780479622513,0.3,0.6671738864459373,2.223912954819791,0,0,1.0019032930109206,ok
EL,2,23,sigma_exp[1],0.41867654010870803,0.03789742325538457,0.3501955371104636,0.5000703165660549,1,-0.581323459891292,-0.581323459891292,0,0,1.0019032930109206,ok
EL,2,23,sigma_exp[2],0.4220616586354752,0.03810789199172456,0.3534140323689813,0.5027824018483101,1,-0.5779383413645248,-0.5779383413645248,0,0,1.0019032930109206,ok
EL,2,24,mu[1],-0.17926404942981752,0.11398090727132197,-0.39257281760694285,0.05637776089003137,0,-0.17926404942981752,-0.17926404942981752,1,0,860.0668299925612,ok
EL,2,24,mu[2],-0.740542789455753,0.23041631886817776,-1.100838332256651,-0.36055126806279303,0,-0.740542789455753,-0.740542789455753,0,0,860.0668299925612,ok
EL,2,24,phi11,0.20746409861568996,0.07234913496113038,0.05289844023912849,0.3371824535240622,0.55,-0.3425359013843101,-0.6227925479714729,0,0,860.0668299925612,ok
EL,2,24,phi12,0.9449741057015602,0.041071719926933356,0.8375516445391413,0.9886022932418198,0.1,0.8449741057015602,8.4497410570156,0,0,860.0668299925612,ok
EL,2,24,phi21,0.43582480327058953,0.05124834148276444,0.3277149364454321,0.5296405669755367,0.1,0.3358248032705895,3.358248032705895,0,0,860.0668299925612,ok
EL,2,24,phi22,-0.6495350770009056,0.06259144771630848,-0.7647353524811881,-0.5314465434623425,0.25,-0.8995350770009056,-3.5981403080036225,0,0,860.0668299925612,ok
EL,2,24,rho,-4.626431868790013e-6,0.9679038712399234,-0.9693246392211491,0.9693741786959504,0.3,-0.30000462643186876,-1.0000154214395627,1,0,860.0668299925612,ok
EL,2,24,sigma_exp[1],0.5230429253958819,0.13013129841143417,0.3455952368976249,0.7602714679738517,1,-0.47695707460411807,-0.47695707460411807,0,0,860.0668299925612,ok
EL,2,24,sigma_exp[2],0.5580103239299372,0.16426483706727846,0.34579609267371997,0.847684381371908,1,-0.4419896760700628,-0.4419896760700628,0,0,860.0668299925612,ok
EL,2,25,mu[1],0.6889379614992177,0.21210796839151835,0.3449867537761197,1.158436617432972,0,0.6889379614992177,0.6889379614992177,0,0,417.1685786318065,ok
EL,2,25,mu[2],-0.24816806498680075,0.24192500220664623,-0.4719351470031649,0.26797496698758266,0,-0.24816806498680075,-0.24816806498680075,1,0,417.1685786318065,ok
EL,2,25,phi11,0.04895850689245926,0.06235278155894206,-0.07872200821536927,0.16524500531593422,0.55,-0.5010414931075408,-0.9109845329228013,0,0,417.1685786318065,ok
EL,2,25,phi12,0.8654495464042352,0.055944430763387835,0.7495663623623714,0.9678600773113585,0.1,0.7654495464042352,7.654495464042352,0,0,417.1685786318065,ok
EL,2,25,phi21,0.9540580463129784,0.0444321341370698,0.8511237349498877,0.989462584233215,0.1,0.8540580463129784,8.540580463129784,0,0,417.1685786318065,ok
EL,2,25,phi22,-0.20829332244315815,0.04545957844686839,-0.3063143288363411,-0.14510333084146199,0.25,-0.4582933224431581,-1.8331732897726325,0,0,417.1685786318065,ok
EL,2,25,rho,0.48242974245335457,0.8372644545839052,-0.9690312472487504,0.9689380600335749,0.3,0.18242974245335458,0.6080991415111819,1,0,417.1685786318065,ok
EL,2,25,sigma_exp[1],0.49121978201838823,0.09704193133559637,0.3745596916234973,0.7169563269377683,1,-0.5087802179816118,-0.5087802179816118,0,0,417.1685786318065,ok
EL,2,25,sigma_exp[2],0.5124435566695097,0.13462288563997513,0.37188657501069877,0.81431176387185,1,-0.4875564433304903,-0.4875564433304903,0,0,417.1685786318065,ok
EL,2,26,mu[1],-0.29796863724040606,0.11579512386849543,-0.5283821267527331,-0.07656636339248675,0,-0.29796863724040606,-0.29796863724040606,0,0,729.2175728716961,ok
EL,2,26,mu[2],-0.7083710203748436,0.17535645371871017,-1.0669417761023796,-0.4192689329398888,0,-0.7083710203748436,-0.7083710203748436,0,0,729.2175728716961,ok
EL,2,26,phi11,0.17278330396844843,0.05845318867518341,0.050567307754806334,0.27957374514951394,0.55,-0.3772166960315516,-0.6858485382391847,0,0,729.2175728716961,ok
EL,2,26,phi12,0.9096814175701158,0.05478410425413352,0.7831032509554648,0.9863014308931556,0.1,0.8096814175701158,8.096814175701157,0,0,729.2175728716961,ok
EL,2,26,phi21,0.5013515793175245,0.04500788035674255,0.4088702164448379,0.5847286514473587,0.1,0.4013515793175245,4.0135157931752445,0,0,729.2175728716961,ok
EL,2,26,phi22,-0.5543138673619861,0.06048757437535229,-0.6677888796649449,-0.43163045824484203,0.25,-0.8043138673619861,-3.2172554694479443,0,0,729.2175728716961,ok
EL,2,26,rho,-0.4839466931920761,0.8381886391118929,-0.96940362555623,0.9690575901044192,0.3,-0.7839466931920761,-2.6131556439735872,1,0,729.2175728716961,ok
EL,2,26,sigma_exp[1],0.5801475859755182,0.11550698832433172,0.36418687555993823,0.7715515450670962,1,-0.4198524140244818,-0.4198524140244818,0,0,729.2175728716961,ok
EL,2,26,sigma_exp[2],0.6397059788491903,0.14877282655728985,0.36588197023449687,0.8741681647777949,1,-0.36029402115080966,-0.36029402115080966,0,0,729.2175728716961,ok
EL,2,27,mu[1],-0.05009059100417723,0.06172340317514914,-0.1765763806379697,0.06777833250359373,0,-0.05009059100417723,-0.05009059100417723,1,0,1.0016658429030825,ok
EL,2,27,mu[2],1.925593418483202,0.1669210263710692,1.581492210162258,2.224708585117461,0,1.925593418483202,1.925593418483202,0,0,1.0016658429030825,ok
EL,2,27,phi11,0.3395390639568892,0.017397446809424136,0.3083158803646107,0.37666036056169866,0.55,-0.21046093604311084,-0.3826562473511106,0,0,1.0016658429030825,ok
EL,2,27,phi12,0.9871068240324807,0.0028582987713629245,0.9794615180434053,0.9899153490459958,0.1,0.8871068240324808,8.871068240324806,0,0,1.0016658429030825,ok
EL,2,27,phi21,0.42622671703402304,0.04263299306026895,0.34990284576110664,0.5141930693539392,0.1,0.32622671703402306,3.2622671703402304,0,0,1.0016658429030825,ok
EL,2,27,phi22,-0.737336385791689,0.029998863488783497,-0.7914997392612045,-0.675537294118806,0.25,-0.987336385791689,-3.949345543166756,0,0,1.0016658429030825,ok
EL,2,27,rho,0.9670700706773598,0.0016995678268638865,0.9629195083174977,0.969292778201943,0.3,0.6670700706773598,2.223566902257866,0,0,1.0016658429030825,ok
EL,2,27,sigma_exp[1],0.4198560434869429,0.0379864590238571,0.35212328610182403,0.5001418557967512,1,-0.5801439565130571,-0.5801439565130571,0,0,1.0016658429030825,ok
EL,2,27,sigma_exp[2],0.4018278586702732,0.03692522042709504,0.3368744408167592,0.4798020460954635,1,-0.5981721413297267,-0.5981721413297267,0,0,1.0016658429030825,ok
EL,2,28,mu[1],-0.9567800689828063,0.09342894723878664,-1.1566062223598645,-0.7855758300885768,0,-0.9567800689828063,-0.9567800689828063,0,0,1.0016020090763178,ok
EL,2,28,mu[2],-0.04995878094846468,0.1115743402474304,-0.3007979619651995,0.13066562346605332,0,-0.04995878094846468,-0.04995878094846468,1,0,1.0016020090763178,ok
EL,2,28,phi11,-0.4890094494819638,0.07773109518607917,-0.65901155781559,-0.3515701623923579,0.55,-1.0390094494819637,-1.8891080899672066,0,0,1.0016020090763178,ok
EL,2,28,phi12,0.41959987277694055,0.06670259586495869,0.27886189688739665,0.5381638238988917,0.1,0.3195998727769406,3.1959987277694055,0,0,1.0016020090763178,ok
EL,2,28,phi21,0.84416322820377665,0.09695333864949061,0.6186555438846939,0.9807232317680932,0.1,0.7441632282037767,7.441632282037767,0,0,1.0016020090763178,ok
EL,2,28,phi22,-0.30830996009569905,0.08249000843140958,-0.490820111922852,-0.17835082152757345,0.25,-0.5583099600956991,-2.2332398403827964,0,0,1.0016020090763178,ok
EL,2,28,rho,0.967464818482564,0.0013845320578654535,0.9640821444462944,0.9693760351269708,0.3,0.667464818482564,2.2248827282752135,0,0,1.0016020090763178,ok
EL,2,28,sigma_exp[1],0.42117558851209924,0.03983597174145694,0.35019202032051655,0.5078230353338857,1,-0.5788244114879008,-0.5788244114879008,0,0,1.0016020090763178,ok
EL,2,28,sigma_exp[2],0.4210557405709504,0.03973528171191447,0.35001543135243607,0.5048139869669278,1,-0.5789442594290496,-0.5789442594290496,0,0,1.0016020090763178,ok
EL,2,29,mu[1],-0.3751414798079594,0.1806467100653773,-0.6890091172285724,-0.05249599681457272,0,-0.3751414798079594,-0.3751414798079594,0,0,846.7818801050701,ok
EL,2,29,mu[2],-0.15629575475186386,0.16478510831677678,-0.46090687747924197,0.15412422501761733,0,-0.15629575475186386,-0.15629575475186386,1,0,846.7818801050701,ok
EL,2,29,phi11,-0.05686653073177665,0.09168535319539874,-0.2493587457775383,0.11007701992060456,0.55,-0.6068665307317767,-1.103393692239594,0,0,846.7818801050701,ok
EL,2,29,phi12,0.7529459661440121,0.08717344958014663,0.5723416242160788,0.9212754351068935,0.1,0.6529459661440121,6.529459661440121,0,0,846.7818801050701,ok
EL,2,29,phi21,0.6594647742943978,0.10724995689196386,0.4362436743713512,0.8606822807840331,0.1,0.5594647742943978,5.594647742943978,0,0,846.7818801050701,ok
EL,2,29,phi22,-0.4386109185807223,0.09718441992904778,-0.6351192674936713,-0.25274252284633386,0.25,-0.6886109185807223,-2.7544436743228893,0,0,846.7818801050701,ok
EL,2,29,rho,-9.097778949671645e-5,0.9678070824883221,-0.9692953354227734,0.9692101412814127,0.3,-0.3000909777894967,-1.0003032592983225,1,0,846.7818801050701,ok
EL,2,29,sigma_exp[1],0.5463288043925796,0.15203630444826013,0.34656665186463353,0.8107453502912475,1,-0.4536711956074204,-0.4536711956074204,0,0,846.7818801050701,ok
EL,2,29,sigma_exp[2],0.5306207465024014,0.13714675822164904,0.3464610501904981,0.7762632480556204,1,-0.46937925349759857,-0.46937925349759857,0,0,846.7818801050701,ok
EL,2,30,mu[1],0.11965547532831365,0.08136136021857883,-0.048103199936835504,0.27186205861744184,0,0.11965547532831365,0.11965547532831365,1,0,1.0023617580443156,ok
EL,2,30,mu[2],1.9235146440401816,0.19015509982016213,1.522989381100847,2.2690820427334666,0,1.9235146440401816,1.9235146440401816,0,0,1.0023617580443156,ok
EL,2,30,phi11,0.29728591785724884,0.021294322614081512,0.258795387896663,0.34189384136210876,0.55,-0.2527140821427512,-0.4594801493504567,0,0,1.0023617580443156,ok
EL,2,30,phi12,0.9863370406801418,0.0036106639048206117,0.9765455261976659,0.9899093362505851,0.1,0.8863370406801419,8.863370406801417,0,0,1.0023617580443156,ok
EL,2,30,phi21,0.5016075592110746,0.04092023510031067,0.4274048891087402,0.5882293248244143,0.1,0.4016075592110746,4.016075592110746,0,0,1.0023617580443156,ok
EL,2,30,phi22,-0.6496670142218312,0.02606585765203638,-0.6969935670350306,-0.5957126687799739,0.25,-0.8996670142218312,-3.5986680568873246,0,0,1.0023617580443156,ok
EL,2,30,rho,0.9674341122118988,0.001440820026360404,0.9639675412484607,0.9693496607505899,0.3,0.6674341122118987,2.2247803740396628,0,0,1.0023617580443156,ok
EL,2,30,sigma_exp[1],0.3788406410703398,0.034409797625225357,0.3171651982434254,0.4524845889650997,1,-0.6211593589296602,-0.6211593589296602,0,0,1.0023617580443156,ok
EL,2,30,sigma_exp[2],0.3777035088139749,0.034888448567586515,0.31572745186100076,0.45252879121623907,1,-0.6222964911860251,-0.6222964911860251,0,0,1.0023617580443156,ok
EL,2,31,mu[1],0.35667931612435333,0.11120932500911886,0.14587427999012192,0.5822381435646702,0,0.35667931612435333,0.35667931612435333,0,0,737.3122375389153,ok
EL,2,31,mu[2],0.13610763629462724,0.15530327406214592,-0.1645589828825485,0.3715282954070977,0,0.13610763629462724,0.13610763629462724,1,0,737.3122375389153,ok
EL,2,31,phi11,-0.20692732266659392,0.258219836919346,-0.7313788713540169,0.2362982255754868,0.55,-0.756927322666594,-1.3762314957574435,0,0,737.3122375389153,ok
EL,2,31,phi12,0.6267673625372254,0.1988302151204812,0.22429892967847337,0.959019108276449,0.1,0.5267673625372254,5.267673625372254,0,0,737.3122375389153,ok
EL,2,31,phi21,0.836195694215947,0.10540657644534981,0.5953260116600221,0.9834412086949273,0.1,0.736195694215947,7.36195694215947,0,0,737.3122375389153,ok
EL,2,31,phi22,-0.28516636833649894,0.10406631062367738,-0.49226466137481495,-0.09398044506538455,0.25,-0.5351663683364989,-2.1406654733459956,0,0,737.3122375389153,ok
EL,2,31,rho,-0.4839475518040835,0.838193539675515,-0.9694084268344776,0.9691447308316301,0.3,-0.7839475518040835,-2.6131585060136118,1,0,737.3122375389153,ok
EL,2,31,sigma_exp[1],0.5876210333739712,0.13395667510081974,0.3371793142500038,0.78469206888773535,1,-0.4123789666260288,-0.4123789666260288,0,0,737.3122375389153,ok
EL,2,31,sigma_exp[2],0.6067430285842045,0.14444550537562686,0.3372971222980614,0.8163868759544418,1,-0.3932569714157955,-0.3932569714157955,0,0,737.3122375389153,ok
EL,2,32,mu[1],-0.7139584216512843,0.15929758042668232,-0.9900799332172235,-0.42044377234872066,0,-0.7139584216512843,-0.7139584216512843,0,0,722.463010389876,ok
EL,2,32,mu[2],-0.6743403852517865,0.1786355697321214,-0.9963257105995552,-0.3463117910007268,0,-0.6743403852517865,-0.6743403852517865,0,0,722.463010389876,ok
EL,2,32,phi11,0.054058437967777255,0.06045660449917113,-0.0590344732945465,0.1769272011102262,0.55,-0.4959415620322228,-0.9017119309676778,0,0,722.463010389876,ok
EL,2,32,phi12,0.819634949350063,0.08053354852399425,0.6551166801403179,0.9647690676256453,0.1,0.719634949350063,7.196349493500629,0,0,722.463010389876,ok
EL,2,32,phi21,0.560398179448393,0.0582334572221376,0.44378145275923586,0.6735773945384967,0.1,0.460398179448393,4.603981794483929,0,0,722.463010389876,ok
EL,2,32,phi22,-0.46814349555782825,0.08455488771325485,-0.6347676075221936,-0.30363811632379784,0.25,-0.7181434955578283,-2.872573982231313,0,0,722.463010389876,ok
EL,2,32,rho,-3.1760106194352625e-4,0.9675955468585885,-0.969373588582928,0.969159785803424,0.3,-0.3003176010619435,-1.0010586702064783,1,0,722.463010389876,ok
EL,2,32,sigma_exp[1],0.5664988696828677,0.13000717261795144,0.38216577280726455,0.8099904235613092,1,-0.43350113031713233,-0.43350113031713233,0,0,722.463010389876,ok
EL,2,32,sigma_exp[2],0.5650997251276647,0.12688006573780333,0.3834701440205952,0.8036466117443861,1,-0.4349002748723353,-0.4349002748723353,0,0,722.463010389876,ok
EL,2,33,mu[1],-0.1887397898257905,0.15560792537403936,-0.4725064205264061,0.109535151320041,0,-0.1887397898257905,-0.1887397898257905,1,0,857.2375337902964,ok
EL,2,33,mu[2],-0.1728172854472941,0.16961182113488885,-0.4801353782373043,0.14193980024703534,0,-0.1728172854472941,-0.1728172854472941,1,0,857.2375337902964,ok
EL,2,33,phi11,0.39572523210538557,0.23639118713609247,-0.07627413832156146,0.8491901645310914,0.55,-0.15427476789461447,-0.28049957799020814,1,0,857.2375337902964,ok
EL,2,33,phi12,0.303055879941996,0.3403149119134899,-0.4047894031723513,0.8989667301148043,0.1,0.203055879941996,2.03055879941996,1,0,857.2375337902964,ok
EL,2,33,phi21,0.24338477384062368,0.24673811936933038,-0.24100725771446738,0.7240534982196408,0.1,0.14338477384062367,1.4338477384062367,1,0,857.2375337902964,ok
EL,2,33,phi22,0.04567971175265017,0.3651277708813045,-0.6878990893838186,0.7542098258490912,0.25,-0.20432028824734982,-0.8172811529893993,1,0,857.2375337902964,ok
EL,2,33,rho,-1.728525745955173e-5,0.9679019330382472,-0.9693103867132409,0.9693144336591006,0.3,-0.3000172852574595,-1.0000576175248652,1,0,857.2375337902964,ok
EL,2,33,sigma_exp[1],0.5310142597542213,0.15180067845989598,0.3347463973069674,0.7936730225826343,1,-0.46898574024577866,-0.46898574024577866,0,0,857.2375337902964,ok
EL,2,33,sigma_exp[2],0.5270372646523365,0.14753363157258284,0.33490355524246135,0.7841151431456893,1,-0.47296273534766353,-0.47296273534766353,0,0,857.2375337902964,ok
EL,2,34,mu[1],0.058846545448007576,0.15004535657080553,-0.11598165236335667,0.4010813244374579,0,0.058846545448007576,0.058846545448007576,1,0,766.3820579611704,ok
EL,2,34,mu[2],0.20321836849953653,0.09512079168008972,0.03431167834624562,0.42924856438461345,0,0.20321836849953653,0.20321836849953653,0,0,766.3820579611704,ok
EL,2,34,phi11,0.1560514253200835,0.13674421205530748,-0.11701380090127736,0.4259737446789806,0.55,-0.3939485746799165,-0.7162701357816663,0,0,766.3820579611704,ok
EL,2,34,phi12,0.878678466147456,0.08959860623098316,0.6540185280758735,0.9866954955381038,0.1,0.7786784661474561,7.78678466147456,0,0,766.3820579611704,ok
EL,2,34,phi21,0.3296400245421568,0.2338306079327087,-0.049101752639737796,0.856071705509781,0.1,0.2296400245421568,2.2964002454215677,1,0,766.3820579611704,ok
EL,2,34,phi22,-0.7225713290418296,0.2187028490657626,-0.97939393855195,-0.18987222371924356,0.25,-0.9725713290418296,-3.8902853161673185,0,0,766.3820579611704,ok
EL,2,34,rho,0.48390822657444327,0.8382211447681692,-0.9690741454206334,0.96936520246897,0.3,0.18390822657444328,0.613027421914811,1,0,766.3820579611704,ok
EL,2,34,sigma_exp[1],0.45233887491089925,0.13611803433223607,0.32107263192705515,0.7621158455568957,1,-0.5476611250891008,-0.5476611250891008,0,0,766.3820579611704,ok
EL,2,34,sigma_exp[2],0.44905202664544064,0.13361498867466698,0.31915920366561146,0.7575459659101361,1,-0.5509479733545594,-0.5509479733545594,0,0,766.3820579611704,ok
EL,2,35,mu[1],-0.4759803885137012,0.11807245929439814,-0.6950932605038933,-0.23075654671947496,0,-0.4759803885137012,-0.4759803885137012,0,0,842.6808096147558,ok
EL,2,35,mu[2],-0.7525734854075811,0.17809607646243147,-1.0651718201968274,-0.4219258498911488,0,-0.7525734854075811,-0.7525734854075811,0,0,842.6808096147558,ok
EL,2,35,phi11,0.17672913302339135,0.06796297660267606,0.05328519034132834,0.32043218616740654,0.55,-0.3732708669766087,-0.678674303593834,0,0,842.6808096147558,ok
EL,2,35,phi12,0.8301440678966786,0.10929392497563734,0.5784717460262099,0.9820395749361636,0.1,0.7301440678966786,7.301440678966786,0,0,842.6808096147558,ok
