condition_id,model,param,N_valid,N_truth_avail,mean_bias,mean_rel_bias,coverage_95,mean_post_sd,emp_sd,sd_bias,mean_n_div,prop_div,mean_rhat
33,EG,phi11,200,200,-0.0011584023829573503,-0.0021061861508315446,0.97,0.02141900987803607,0.02172554241826131,-3.0653254022524126e-4,0,0,1.001587569934623
33,EG,phi12,200,200,-6.173695884818254e-4,-0.006173695884818252,0.96,0.023526502030014856,0.024711978069188532,-0.001185476039173676,0,0,1.001587569934623
33,EG,phi21,200,200,-0.0020843414877041956,-0.020843414877041968,0.96,0.020881915765967,0.019834146963013752,0.0010477688029532466,0,0,1.001587569934623
33,EG,phi22,200,200,-0.0028779660934728636,-0.011511864373891454,0.98,0.023920045559949157,0.02292583460413206,9.94210955817098e-4,0,0,1.001587569934623
33,EG,rho,200,200,-1.013747753233437,-2.027495506466874,0,0.0773043063416986,0.0733064546537406,0.003997851687958007,0,0,1.001587569934623
33,EG,sigma_exp[1],200,200,0.030555892662365063,0.030555892662365063,0.9450000000000001,0.10348952357605268,0.09520019023834216,0.008289333337710522,0,0,1.001587569934623
33,EG,sigma_exp[2],200,200,0.04551810379010106,0.04551810379010106,0.955,0.10497061407665638,0.09518762438175896,0.009782989694897423,0,0,1.001587569934623
33,NG,mu[1],200,200,-0.00806749610407412,-0.00806749610407412,0.935,0.10188980674531889,0.10654185057880083,-0.004652043833481945,0,0,1.0010203009341712
33,NG,mu[2],200,200,-0.008056408007019825,-0.008056408007019825,0.97,0.10244790002929724,0.10421042988348107,-0.0017625298541838336,0,0,1.0010203009341712
33,NG,phi11,200,200,-0.05389539695724881,-0.09799163083136146,0.9299999999999999,0.09294793718852622,0.09432534834232047,-0.0013774111537942502,0,0,1.0010203009341712
33,NG,phi12,200,200,-0.01132699331063379,-0.11326993310633794,0.95,0.10369413472466636,0.10124543025366059,0.002448704471005772,0,0,1.0010203009341712
